NEP,59.6199989319,58.9900016785
EWC,27.8799991608,27.4099998474
KMI,19.8099994659,19.1900005341
K,63.7299995422,61.9199981689
WIT,3.5199999809,3.5
COP,47.9799995422,45.9799995422
MPLX,19.1499996185,18.75
NOG,14.0,12.8999996185
MMP,56.2099990845,53.6100006104
UGP,4.0900001526,3.6800000668
EOG,61.7799987793,58.9199981689
PBA,35.7700004578,34.7900009155
EC,17.8099994659,17.4400005341
CNQ,24.4500007629,23.5599994659
OKE,69.0800018311,66.4800033569
ENB,38.0999984741,37.5
FTK,1.3799999952,1.2799999714
DNN,0.3600000143,0.3300000131
XOP,58.1199989319,54.7599983215
ZTS,140.7299957275,134.9199981689
CAT,123.1500015259,119.0
GFI,6.8299999237,7.2100000381
MDLZ,56.8199996948,54.4700012207
BLK,477.3699951172,452.0400085449
SNN,45.6199989319,42.9000015259
CRM,172.5700073242,165.6699981689
ICE,98.2099990845,95.1299972534
THC,27.4899997711,25.6499996185
FISV,109.1500015259,103.9800033569
MSI,178.6499938965,175.9400024414
GGB,3.8499999046,3.4600000381
MAS,44.0299987793,42.6800003052
EW,73.0433349609,67.5066680908
LMT,393.9200134277,372.0899963379
KEY,16.0300006866,15.0799999237
BSX,37.9900016785,36.1399993896
MMC,108.4300003052,103.0199966431
MO,42.7299995422,41.8600006104
BABA,210.0,206.6999969482
RDUS,20.0100002289,18.5400009155
DHI,57.4000015259,54.7099990845
NOW,337.4899902344,319.3900146484
D,87.3700027466,84.9000015259
CME,219.0,217.4600067139
SO,67.0,65.5100021362
KKR,28.4799995422,26.9400005341
CNC,60.3899993896,57.4000015259
ADP,159.4400024414,153.4199981689
DCI,46.0,46.3499984741
CYH,5.2100000381,5.4299998283
