DATE,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-07,0,0,0,0,0,0,333,333
2019-01-08,10000.0,10109.050910765902,10000.000000000002,10182.380203312956,30,49,198,198
2019-01-09,10000.0,10058.479238401122,10000.000000000002,10260.543176316907,18,45,227,227
2019-01-10,10000.000000000002,9918.113234528897,9999.999999999996,9984.720891607178,18,48,268,268
2019-01-11,10000.000000000002,10065.112675847056,9999.999999999996,10062.013181423252,36,48,285,285
2019-01-14,9999.999999999995,9969.63963073557,10000.000000000004,9942.113568413688,39,46,244,244
2019-01-15,9999.999999999996,10083.461717557619,10000.0,10086.36497342241,22,47,226,226
2019-01-16,10000.0,10101.289470956974,10000.000000000005,10214.656427734013,32,47,263,263
2019-01-17,9999.999999999995,9921.081932094052,9999.999999999995,10234.426397141795,21,48,293,293
2019-01-18,10000.000000000002,10082.92735524739,10000.000000000002,10305.057381822402,23,48,190,190
2019-01-22,9999.999999999998,10001.477873186412,9999.999999999998,9971.902582619696,14,49,250,250
2019-01-23,9999.999999999998,9993.587202092283,10000.000000000004,9981.85178506222,17,50,200,200
2019-01-24,10000.0,9946.560389839773,10000.0,10017.830892222306,21,45,242,242
2019-01-25,9999.999999999998,10126.154593728157,9999.999999999998,10373.035274407977,31,49,276,276
2019-01-28,10000.0,10081.109176992093,10000.000000000004,9965.603500879362,16,50,270,270
2019-01-29,10000.000000000002,10116.079434314066,9999.999999999996,9929.692656571897,29,46,275,275
2019-01-30,10000.0,10027.116937023842,10000.000000000007,9952.833641305235,20,49,223,223
2019-01-31,9999.999999999998,10195.388551540189,9999.999999999996,10016.933172037137,25,49,304,304
2019-02-01,10000.0,9974.747124298021,9999.999999999996,10072.32740673387,21,49,273,273
2019-02-04,10000.0,9898.18624796186,10000.000000000004,9948.710092950145,19,47,267,267
2019-02-05,10000.000000000005,10073.53775311089,10000.0,10062.257049239812,18,50,218,218
2019-02-06,10000.0,10069.549072123838,9999.999999999998,9962.842894893653,15,49,238,238
2019-02-07,10000.0,9982.732023238459,10000.000000000004,9965.905278549808,21,49,222,222
