DATE,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-03,0,0,0,0,0,0,333,333
2019-01-04,10000.000000000005,9932.88056784578,10000.0,9985.023485663467,33,50,198,198
2019-01-07,9999.999999999996,10233.81222885861,10000.0,10233.922456550505,19,50,227,227
2019-01-08,9999.999999999996,10383.387661061086,10000.0,10196.839904876178,19,50,268,268
2019-01-09,9999.999999999989,10054.62193539176,10000.0,10097.401287357981,38,50,285,285
2019-01-10,10000.000000000002,9868.600492161051,10000.0,9981.586928179206,41,50,244,244
2019-01-11,9999.999999999998,10058.314531387616,10000.0,10051.377994103872,23,50,226,226
2019-01-14,9999.999999999998,9977.433297724123,10000.0,9982.020917536025,34,50,263,263
2019-01-15,10000.000000000002,10046.077248831096,10000.0,9936.94275939572,22,50,293,293
2019-01-16,9999.999999999998,10199.287831624362,10000.0,10088.259348558337,23,50,190,190
2019-01-17,9999.999999999996,9986.151073369449,10000.0,10063.17514417005,14,50,250,250
2019-01-18,9999.999999999998,10073.927923626014,10000.0,10209.5945462718,17,50,200,200
2019-01-22,10000.0,10038.069688828025,10000.0,10029.850090102009,21,50,242,242
2019-01-23,10000.000000000005,9846.53896994001,10000.0,9932.40574811477,33,50,276,276
2019-01-24,9999.999999999998,9915.799123052953,10000.0,9894.284672850106,17,50,270,270
2019-01-25,10000.000000000004,10146.112006082376,10000.0,10008.929747319073,29,50,275,275
2019-01-28,10000.0,9968.953683883912,10000.0,9936.433991168591,20,50,223,223
2019-01-29,10000.0,10096.250956380814,10000.0,10094.46184019902,25,50,304,304
2019-01-30,10000.000000000002,10047.716297663366,10000.0,10005.66833001032,22,50,273,273
2019-01-31,10000.0,9996.722294995645,10000.0,10047.61239521106,20,50,267,267
2019-02-01,9999.999999999998,10102.848381280208,10000.0,10026.267573652185,18,50,218,218
2019-02-04,10000.0,10037.591742836059,10000.000000000007,9978.451634511584,16,49,238,238
2019-02-05,10000.0,10072.033577264881,10000.0,10076.479549286545,25,50,222,222
2019-02-06,10000.0,10012.880043527906,10000.0,10277.155725640796,32,50,265,265
2019-02-07,10000.0,9757.424152515592,10000.0,9936.407966737963,15,50,285,285
2019-02-08,10000.000000000004,9847.196486075709,10000.0,9953.943416493525,29,50,247,247
2019-02-11,9999.999999999996,10284.677899877724,10000.0,10166.119800199558,14,50,220,220
2019-02-12,9999.999999999998,9980.674762326971,10000.0,10113.677063562396,17,50,264,264
2019-02-13,9999.999999999996,10101.261816484886,10000.0,10111.467500886982,14,50,256,256
2019-02-14,9999.999999999998,9965.81341101257,10000.0,9970.262472310998,17,50,303,303
2019-02-15,10000.0,10103.372431986412,10000.0,10138.954612461243,30,50,370,370
2019-02-19,9999.999999999996,10087.553833237209,10000.0,10079.870339485467,19,50,319,319
2019-02-20,10000.0,10094.066432987682,10000.0,10095.679742693643,20,50,294,294
2019-02-21,9999.999999999998,9959.577034385324,10000.0,10035.789614035291,23,50,337,337
2019-02-22,10000.000000000005,9975.936651631382,10000.0,9987.804377751094,33,50,249,249
2019-02-25,10000.0,10085.220640175763,10000.0,10149.3867132761,12,50,260,260
2019-02-26,10000.000000000002,9844.54333792246,10000.0,9934.71017296072,22,50,292,292
2019-02-27,9999.999999999996,9979.395232612344,10000.0,9903.227563937335,19,50,270,270
2019-02-28,10000.0,10046.171395933796,10000.0,10062.147767154524,27,50,286,286
2019-03-01,9999.999999999998,10040.294577136105,10000.0,10053.669558354723,23,50,258,258
2019-03-04,9999.999999999998,10018.970283162,10000.0,10000.226829682118,23,50,228,228
2019-03-05,10000.0,9840.859824049818,10000.0,9823.348661212958,27,50,226,226
2019-03-06,10000.000000000002,10010.104033517668,10000.0,10061.963652878188,31,50,239,239
2019-03-07,10000.0,10456.179196941388,10000.0,9868.764148227714,21,50,249,249
2019-03-08,10000.000000000004,10116.122173654907,10000.0,9978.830373930796,29,50,206,206
2019-03-11,9999.999999999998,10011.666393709575,10000.0,10124.769220818887,17,50,225,225
2019-03-12,10000.0,10138.211928981673,10000.0,10228.170826237167,15,50,197,197
2019-03-13,10000.0,9781.553881301317,10000.0,9944.808608734143,24,50,193,193
2019-03-14,10000.0,9915.264337319682,10000.0,10153.442703441877,12,50,175,175
2019-03-15,10000.0,9985.393588546007,10000.0,10023.24494747306,12,50,172,172
2019-03-18,9999.999999999998,10085.402833261887,10000.0,9941.805165094236,18,50,194,194
2019-03-19,10000.000000000002,10036.440013636173,10000.0,10134.173898091498,13,50,213,213
2019-03-20,10000.0,9777.952402686133,10000.0,9972.173450225082,15,50,186,186
2019-03-21,9999.999999999996,10031.554212233017,10000.0,10077.948045231948,19,50,216,216
2019-03-22,10000.0,10035.629451927738,10000.0,10010.005811953608,20,50,211,211
2019-03-25,10000.0,9836.79068657529,10000.0,9811.78160745063,16,50,198,198
2019-03-26,9999.999999999996,10005.679036600537,10000.0,10057.270304566227,14,50,211,211
2019-03-27,10000.0,9982.15941303455,10000.0,10020.121024526976,25,50,192,192
2019-03-28,9999.999999999995,9879.489149725478,9800.0,9784.452200425443,28,50,219,219
2019-03-29,9999.999999999998,10197.361101228507,10000.0,10051.164325435264,18,50,221,221
2019-04-01,10000.0,10157.103388070622,10000.0,10107.123900701945,40,50,257,257
2019-04-02,9999.999999999996,10190.406105184838,10000.0,9986.237442288128,43,50,272,272
2019-04-03,10000.0,10081.175280541998,10000.0,9919.362087748374,50,50,219,219
