DATE,LONG CORRECT,SHORT CORRECT,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-03-13,29,24,53.67436201521701,53.35581935214042,55.86326228050638,56.253971449874484,47,50,0.9072164948453608,171,108
2019-03-14,25,25,49.7591667828119,49.732797707828574,91.77136144325716,91.66966392029283,42,50,0.8369565217391305,167,111
2019-03-15,34,17,73.32748374461802,72.86834820985999,65.47735355973003,65.42434319972799,50,50,0.87,221,155
2019-03-18,37,13,80.84387470657916,80.27136038119583,42.48343903571041,42.448285154995844,48,50,0.8163265306122449,188,122
2019-03-19,13,38,124.55162865061861,124.37639605444653,74.95712943409303,76.04752198208139,43,50,0.9032258064516129,236,160
2019-03-20,28,32,122.91316985130399,121.42027788162598,64.85339953422601,65.309666657442,50,50,0.9,213,170
2019-03-21,43,31,80.69259719371799,79.25272602558401,45.75156121969401,45.911396062368,50,50,0.55,189,136
2019-03-22,10,49,108.430385947225,109.78188075621667,102.13362578552503,105.25325890879998,24,50,0.9324324324324325,178,100
2019-03-25,23,9,34.61643283532413,34.10642035254482,137.02539762135177,135.77983577498625,29,50,1.1645569620253164,221,149
2019-03-26,35,24,59.215655769620405,58.623815422157136,66.25266995601223,66.23179344984287,49,50,0.9393939393939394,221,162
2019-03-27,28,35,56.797205231188016,56.388363658196,62.40838843345801,64.58527452945599,50,50,0.92,213,150
2019-03-28,40,15,51.13521705866199,50.361420700546006,46.910092558864,46.75477645158801,50,50,0.94,197,136
2019-03-29,34,9,40.84689984321199,39.95449997902001,75.63630351066399,74.14729717254397,50,50,0.98,284,219
2019-04-01,32,16,115.41770063638201,114.77140036582797,62.45956029176799,61.47231997012799,50,50,0.92,215,153
2019-04-02,36,27,77.401037435544,76.97767113685602,58.690800290107994,59.08419976950801,50,50,0.88,204,144
2019-04-03,30,32,72.445360131264,72.25781946420801,48.962251071931995,49.286629900936,50,50,0.9,206,138
2019-04-04,35,26,47.390697886946,47.152108955382,97.73152575493799,98.93729784011997,50,50,0.74,159,100
2019-04-05,33,17,85.86717354416403,85.49509344220202,62.374385070804,62.373839330676006,50,40,1.011111111111111,194,137
2019-04-08,29,30,61.774683299062,61.88141187190999,52.04626537561399,52.499092772008005,50,49,0.8282828282828283,212,146
2019-04-09,26,34,79.55558659542501,79.09680898352273,128.11550593376137,128.32204031402273,44,50,0.9361702127659575,197,141
2019-04-10,37,25,91.123575973508,90.34212080478801,62.21780318736201,62.06780457018802,50,50,0.76,205,147
2019-04-11,30,23,91.87526246977316,91.35498134100732,76.1825030373366,76.2804192420854,41,50,1.010989010989011,191,143
2019-04-12,29,31,67.188332195278,66.93447509765397,73.06826231479405,74.120692753794,50,50,0.88,193,141
2019-04-15,24,25,151.10006650925598,150.81413239479,55.169391903872004,55.39895584225401,50,50,0.92,257,209
2019-04-16,36,29,121.424251384736,120.23108910322203,66.756291091438,68.78607187986799,50,50,0.94,312,228
2019-04-17,20,49,69.11760037660598,68.86380013942998,86.08153286934198,90.49706625938798,50,50,0.87,233,161
2019-04-18,24,33,63.096018881795985,62.82734157562601,62.38875708103399,62.87950829506001,50,50,0.89,262,159
2019-04-22,37,26,126.78241969108595,123.23294791699,61.00223418950999,61.560890302653995,50,50,0.91,343,258
2019-04-23,42,18,37.260643043521995,36.53681317329601,67.265002694124,67.437669537072,50,50,0.95,378,276
2019-04-24,31,37,83.97665019035401,83.357817423346,67.73098427295399,68.78078021049402,50,50,0.94,368,316
2019-04-25,26,33,58.26020026684999,58.41420021533798,55.95975629090601,56.168048317435996,50,50,0.88,290,260
2019-04-26,36,16,89.340599994658,87.74019999504198,63.002349965567994,63.087550313472015,50,50,0.94,217,156
2019-04-29,33,33,63.947798091172,63.49339595436799,46.77015740513602,47.53870283127599,50,50,0.96,342,282
2019-04-30,32,35,56.686980342862014,56.068646678928005,64.29499979495598,64.94060002326599,50,50,0.93,430,304
2019-05-01,30,43,58.43920810461398,58.39295662164401,51.46160000323601,53.049600155362,50,50,0.97,389,295
2019-05-02,38,20,70.799858614206,69.83829233646,43.361979746814,43.575507698058026,50,50,0.87,248,184
2019-05-03,15,37,90.837200443748,91.42840029955201,60.796827492712005,61.61643934249398,50,50,0.93,389,322
2019-05-06,39,30,54.035274589061984,53.03658730030199,41.59581741333601,41.86621971607001,50,49,0.9494949494949495,432,323
2019-05-07,15,39,88.446800584796,89.32739978432602,45.424607324592,46.37729418754201,50,50,0.95,413,293
2019-05-08,14,42,43.55844328880199,44.16791564226601,29.645346922873998,30.296934214823995,50,50,0.9,442,362
2019-05-09,34,22,58.04103182554401,57.644301713114004,83.81459875225603,83.79288090824399,50,50,0.91,248,176
2019-05-10,21,48,37.10809303044601,37.74746962071,102.48312999248398,104.370674899816,50,50,0.88,283,210
2019-05-13,20,35,46.115399981736,46.21070035457799,70.303028516776,70.88178122043799,50,50,0.96,310,233
2019-05-14,34,20,57.165700395104004,57.13196012615999,56.257525823112005,55.895518200990004,50,50,0.95,307,227
2019-05-15,39,14,58.15870011329598,57.38920037746401,59.51682661652399,58.559026721717984,50,50,0.88,268,195
2019-05-16,15,33,91.88460027694602,92.11040059566199,45.993721587656005,46.772746489048004,50,50,0.76,239,164
2019-05-17,19,39,89.30348841256976,89.04162706746978,63.6369886730907,64.08957289540001,43,50,0.9354838709677419,252,177
2019-05-20,28,29,82.44859984637,82.19234996319202,87.619032121898,87.85903574943198,50,50,0.84,279,210
2019-05-21,36,18,49.786145482657986,49.41904498278999,66.74480000138398,66.513466870786,50,50,0.89,256,180
2019-05-22,15,50,78.59305996563778,78.4224981857667,51.730505037317776,53.483441681324436,45,50,0.8842105263157894,301,263
2019-05-23,29,31,66.35787135601001,65.49540637493801,59.494966218475994,59.79169581890199,50,50,0.79,138,84
2019-05-24,20,27,58.104053577862175,57.80851381856487,185.75803333359462,186.18286787496487,37,47,0.8690476190476191,190,105
2019-05-28,20,44,29.373424381741465,29.236561638551215,65.72634167206584,67.10991870774878,41,50,0.8131868131868132,234,161
2019-05-29,21,27,39.139202040779416,39.13170838882059,129.3043844173882,129.70337842842943,34,50,1.0357142857142858,239,176
2019-05-30,19,39,57.394965565936715,57.61321947525714,46.70428579559386,47.72530613504899,49,50,0.7171717171717171,257,197
2019-05-31,16,32,57.01186972856565,56.72755961120314,94.63007175176874,95.2650940567219,32,50,1.146341463414634,304,210
2019-06-03,40,19,63.77575047969601,63.065957794192,69.63998917342002,70.69427919388201,50,50,0.96,377,294
2019-06-04,44,5,69.960138605832,68.28662982940202,99.67244207382402,97.68525890350202,50,50,0.97,263,181
2019-06-05,24,48,77.65414959669198,77.24063590287601,39.502824072841996,40.749228825566,50,50,0.93,201,132
2019-06-06,33,14,120.97114615887915,119.8474125886979,136.32348911091876,135.71196906268744,48,50,0.8061224489795918,187,123
2019-06-07,33,8,114.32178555500236,112.21464269785,124.20619243950716,122.64726105189999,42,50,1.0217391304347827,219,142
2019-06-10,40,20,69.13019127369202,68.18376374721402,115.245500171188,114.560999779704,50,50,0.76,242,170
2019-06-11,15,33,62.85520010709601,63.60339991331199,91.29624118566201,93.270470039846,50,50,0.93,232,176
2019-06-12,28,33,88.26817694803333,87.46083224316665,41.66096701968751,41.74831246087916,48,50,0.9387755102040817,196,125
2019-06-13,30,25,51.58854992389399,51.657450046534,106.333364338876,106.81632035731802,50,50,0.87,230,164
2019-06-14,21,44,127.72651871575553,127.82296446693779,57.88860658540445,58.998436699973325,45,50,0.9789473684210527,211,130
2019-06-17,43,10,75.45517169415199,73.91670071303798,68.74421796202802,68.552861887214,50,50,0.97,240,163
2019-06-18,44,20,62.756519255636,61.072193069457995,91.63782391548202,91.71295813559796,50,50,0.81,199,116
2019-06-19,40,13,53.20746506452,52.46380411863001,61.75788862824199,60.921864832636004,50,50,0.85,194,154
2019-06-20,16,30,130.60474964142398,131.35768808841,46.197600085734,46.376999692910005,50,50,0.62,115,69
2019-06-21,25,18,70.63463738637178,70.41290699824103,82.8647845739077,82.96291737984103,39,30,1.1884057971014492,173,103
2019-06-24,13,27,73.97963558224411,74.80895343247941,67.73588300803235,68.20617634934116,34,50,1.1904761904761905,228,143
2019-06-25,21,33,76.656872180706,76.630472158188,74.61973672867,75.324899103642,50,50,0.82,270,198
2019-06-26,36,25,105.32271383285001,104.91204724312203,50.885533548594,50.952132896184,50,50,0.82,207,143
2019-06-27,42,11,53.169080933328,52.20295583605798,63.553160235272,62.32582656502602,50,50,0.67,175,103
2019-06-28,39,9,113.0532785654152,111.36341890563693,63.665912927495654,62.499261057882606,46,50,0.9166666666666666,267,173
2019-07-01,18,38,79.09188329696799,79.722565417288,49.17664699316,49.897881053686,50,50,0.93,249,173
2019-07-02,31,39,56.887366681098,57.048231844908,40.150939047334006,40.79624042749399,50,50,0.58,125,63
2019-07-03,17,10,79.8780660875862,79.53702922936552,119.01930491780688,118.03126908889658,29,34,0.9047619047619048,103,69
2019-07-05,9,21,59.443013449516656,59.49368772905,241.17528788246662,241.62040433288337,12,50,1.2096774193548387,241,159
2019-07-08,14,38,52.56955839395666,52.80278486013,110.31430870691334,111.39961681365668,30,50,1.1875,266,197
2019-07-09,33,17,94.47023771285399,93.22458691835,50.489145240790016,50.15481135368199,50,50,0.97,266,200
2019-07-10,30,28,53.215858383181995,53.052801599496,64.49317340135799,65.02994667053402,50,50,0.91,274,214
2019-07-11,23,31,78.34199986696399,78.29279902458198,46.94013868331599,47.32971173286,50,50,0.81,191,146
2019-07-12,34,19,76.55773884851997,75.70260446336447,77.36898614830446,76.71292357709557,45,50,0.9578947368421052,214,160
2019-07-15,27,39,84.07194588661399,84.08126760482199,73.820015742778,74.41260174631799,50,50,0.94,220,125
2019-07-16,20,33,86.31448463916598,86.52934453725001,76.04939994335399,76.461466567514,50,50,0.94,270,201
2019-07-17,22,48,87.37279092670002,87.88463647723401,44.720589561463996,46.123477592476,50,50,0.95,261,167
2019-07-18,37,19,76.166366500856,75.051585550316,104.01091958881,103.18169861197403,50,50,0.8,155,109
2019-07-19,24,23,83.899133462898,84.25486725807401,144.31747119427203,146.364685317278,50,41,1.010989010989011,235,151
2019-07-22,39,22,122.28449887156599,120.80829855322605,79.97283963204,79.89010055065201,50,50,0.98,407,275
2019-07-23,39,36,53.566785938733986,52.91986764430799,28.019950011966003,28.14245019496,50,50,0.9,356,281
2019-07-24,41,25,51.01856548308801,49.948894357678,69.478000392916,69.110399389264,50,50,0.89,438,319
2019-07-25,27,38,54.595100543502,54.21735003352598,35.04654988527201,35.41704354763001,50,50,0.88,320,189
2019-07-26,26,28,96.791487283714,96.11085380554,44.530599613188016,44.179266710280004,50,50,0.92,432,231
2019-07-29,24,43,81.89408816814199,82.01649845361598,85.04547069787998,87.55754017352402,50,50,0.92,495,338
2019-07-30,40,19,62.657199780944,61.45913501023999,53.807799901962014,53.584000234603984,50,50,0.97,577,358
2019-07-31,26,37,54.848200168614014,54.488799681661995,40.48899970055001,41.47799982785801,50,50,0.98,616,436
2019-08-01,25,43,63.08932405472,63.032545504565995,35.771599750522,37.26019969463601,50,50,0.86,419,309
2019-08-02,16,48,75.524226388934,76.30992632865798,48.74633332014201,50.861533219814014,50,50,0.86,619,502
2019-08-05,29,43,66.34415969372,65.621691198346,91.751250123976,92.60257763862003,50,50,0.98,439,346
2019-08-06,25,42,81.14500132084198,80.43196361542,31.515599861146008,32.20800003290399,50,50,0.94,592,472
2019-08-07,39,19,45.45806055069001,45.10094080448201,57.80720017314199,57.11419959545601,50,50,0.96,476,318
2019-08-08,38,24,72.85139868260201,71.74586329937,29.51320146918,29.482678413392016,50,50,0.97,333,210
2019-08-09,13,41,132.52235511779597,134.530783782004,29.919550139300007,30.531550036665998,50,50,0.87,386,279
2019-08-12,19,41,39.22953960744042,39.329341398906394,69.05410619492129,69.98453089531064,47,50,0.9587628865979382,501,423
2019-08-13,27,35,93.92103589057398,93.93780835152403,35.446539880032,36.067599935533984,50,50,0.96,476,410
2019-08-14,22,39,54.54111200183601,54.807040023507994,57.677316346168,58.30163529872401,50,50,0.89,336,227
2019-08-15,36,26,66.40302990436402,66.09516987562003,76.42504149198,75.94964098333998,50,50,0.94,341,255
2019-08-16,46,8,114.721098530888,112.04730116605401,40.507614760401985,39.777224778530005,50,50,0.87,342,210
2019-08-19,23,27,95.349446415894,95.51135766983599,55.783390289543995,55.93960044741399,50,50,0.94,243,140
2019-08-20,36,27,54.80749513626202,54.46476137876402,49.567199664120004,49.791590185168005,50,50,0.94,243,142
2019-08-21,33,23,58.75590022086799,58.35664974212401,93.08417778849802,93.826997319462,50,50,0.94,283,162
2019-08-22,22,48,70.829643595224,71.20711527347399,38.22279991150601,39.37539962768,50,50,0.77,366,279
2019-08-23,14,46,65.41789454535262,66.12815742743685,111.59513467236577,113.42663636803684,38,50,1.0795454545454546,297,186
2019-08-26,36,31,90.604164409638,89.735918736456,27.725800175665995,27.808199937352,50,50,0.83,292,185
2019-08-27,30,46,65.20440764427599,64.946311335564,36.25530849457,37.74962159275802,50,50,0.94,290,201
2019-08-28,48,3,35.090577154164,34.26374255418399,67.542850023518,66.15093330025802,50,50,0.9,303,211
2019-08-29,38,9,79.90820867419195,79.04062785386998,42.36459980488399,41.86100055695,50,50,0.49,153,109
2019-08-30,6,43,61.42155020577857,62.49713440452499,78.28928548524286,79.55285666670355,28,50,1.0384615384615385,341,250
2019-09-03,35,15,65.442549958228,64.84704971313202,49.11179983138401,48.89379946709001,50,50,0.94,400,267
2019-09-04,48,16,67.30926295280398,65.370113968846,97.92128718256401,96.925842165956,50,50,0.79,457,340
2019-09-05,42,26,73.83683920859801,72.947860918046,73.29279976129801,73.790000398158,50,50,0.94,269,164
2019-09-06,30,14,69.20136996388601,69.050679392814,35.014752497669996,34.723594224450004,50,50,0.96,353,217
2019-09-09,37,33,72.93221974611198,72.38833642958801,82.29257493019402,84.60861713408997,50,50,0.86,346,245
2019-09-10,38,28,64.49100974559599,63.36256874560999,82.635601142644,84.02839980721198,50,50,0.83,290,217
2019-09-11,45,19,63.07457971573001,61.783269624713995,109.25045737743,108.216176037784,50,50,0.86,331,210
2019-09-12,29,28,69.397797141082,69.18052981376599,52.692199852462,53.107199909686,50,50,0.81,276,146
2019-09-13,23,27,102.95384499308976,102.97213292365508,49.51578238545713,48.574761609640824,49,50,0.8787878787878788,336,243
2019-09-16,31,27,77.10082014322802,75.61679988145801,63.88177000999799,64.11811515807202,50,50,0.96,305,223
2019-09-17,44,35,70.68104587554599,69.30393109798602,47.915200200082005,49.40239948272801,50,50,0.91,226,167
2019-09-18,25,30,84.852606137384,84.42531828224598,70.58850434065,71.24544145822799,50,50,0.86,218,160
2019-09-19,29,34,31.486623015406,31.403074085712,106.44047565996598,107.19610055029001,50,50,0.92,165,127
2019-09-20,25,38,66.78940809249801,66.61489527225599,54.546225005034,54.988583145312006,50,50,0.85,292,194
2019-09-23,40,21,104.71048183679399,103.36259495973799,68.59574369073201,68.57005776047599,50,50,0.91,312,236
2019-09-24,14,50,56.26951660990199,56.75013329625,74.67340002298599,77.14999984264404,50,50,0.9,268,192
2019-09-25,41,30,115.565392291544,113.80055632114002,56.30259962200801,56.571799877881986,50,50,0.92,282,215
2019-09-26,23,41,79.77382985913061,79.65389551921427,56.96142823841634,57.74571470094897,49,50,0.898989898989899,223,166
2019-09-27,13,36,83.809339756956,85.830700054166,80.166385340682,81.32810623169402,50,50,0.85,274,185
2019-09-30,31,34,57.440396229431116,56.67264385487777,31.36066666576223,31.562000033593343,45,50,0.9368421052631579,392,276
2019-10-01,19,48,45.608805313114004,46.210088756082,49.911173400874006,52.352533335683994,50,50,0.74,414,358
2019-10-02,14,48,93.16751817816589,93.95080145516135,64.255494025625,65.50770698758862,44,50,0.9893617021276596,369,275
2019-10-03,40,24,69.250879306794,67.87750016689598,91.35650851249001,90.79349893808002,50,50,0.84,221,145
2019-10-04,35,24,66.25749995435001,65.76187554249792,39.32666649514583,39.34854149197917,48,50,0.9285714285714286,285,165
2019-10-07,23,42,103.59229110836799,103.92080201268001,34.431739469772,35.040777828695994,50,50,0.97,404,329
2019-10-08,26,31,77.10983349324201,77.45259956359602,61.52400051117201,61.981600246434,50,50,0.91,283,196
2019-10-09,30,29,81.219467024804,80.75921697855802,42.449477863868,42.466985240542,50,49,0.9090909090909091,331,253
2019-10-10,45,19,77.254999525552,75.990066145662,46.546015781910015,45.631392226958006,50,49,0.9393939393939394,423,313
2019-10-11,30,28,71.72757898331,71.42290853977002,72.69571058154001,72.947370821246,50,50,0.82,251,176
2019-10-14,26,31,117.8561060428732,116.99338960647557,46.45962742915853,46.57760256892928,41,50,1.0,346,236
2019-10-15,36,20,65.87840017915198,65.734499785896,51.42254004778399,51.42114011706201,50,50,0.89,297,188
2019-10-16,36,17,83.43674393415401,82.69544192789799,89.742709587804,89.653809428212,50,50,0.92,337,217
2019-10-17,33,32,78.826199076172,78.60040105819402,48.930508892534014,49.369529035096,50,50,0.87,296,201
2019-10-18,41,31,140.99260029315997,137.64269943714,67.42910410404798,68.45339697837801,50,50,0.96,464,287
2019-10-21,24,26,37.013169987196015,36.944257707595995,71.378083142042,70.184830683466,50,50,0.93,328,253
2019-10-22,34,28,54.18749998688998,54.366516842845996,68.597164328102,69.816569159028,50,49,0.9393939393939394,469,332
2019-10-23,39,19,62.09833304644201,60.954666659836015,90.269623546602,89.81603388309998,50,50,0.94,433,329
2019-10-24,25,42,59.724100069996005,59.55806687355201,47.741409105063994,48.771715329886014,50,50,0.92,347,229
2019-10-25,44,25,60.67870003223399,59.31389997244199,62.34998280882801,62.486436022514,50,50,0.91,456,236
2019-10-28,35,30,67.106366405492,65.92123298168,49.32329786657802,50.248448326588004,50,50,0.97,462,280
2019-10-29,38,30,67.64779987335201,66.86979960441198,48.09160014391801,48.035840656752015,50,50,0.96,405,336
2019-10-30,34,36,55.96880024433201,55.248600368493996,47.929016938210005,49.299247126580006,50,50,0.94,391,332
2019-10-31,37,31,92.18845482350198,91.47086389303402,31.598104373220007,32.054283797742,50,50,0.91,348,221
2019-11-01,47,14,43.67399994373201,42.32379992962603,44.92472011089401,44.478167390828006,50,50,0.91,496,290
2019-11-04,43,32,42.43139980793399,41.930500147338016,67.79140014647601,68.28359910131,50,50,0.95,544,324
2019-11-05,27,35,50.14280046701,49.73220029353799,52.365456156728,53.50215568065199,50,50,0.96,466,339
2019-11-06,32,27,27.287033395772,27.06446655750401,25.141973673702,25.283313698781996,50,50,0.93,561,389
2019-11-07,29,46,38.438500221366,38.29549979687002,23.994999966029997,24.946299923654006,50,50,0.93,335,213
2019-11-08,29,33,56.57020028114599,56.20479967594399,31.026800115108003,31.337879730459996,50,50,0.91,279,166
2019-11-11,33,39,68.61424574613801,67.652703265548,35.13067526697802,35.607947726242,50,50,0.89,407,279
2019-11-12,28,38,54.494612177017984,54.098588035700004,33.686028821464,34.339707434178,50,50,0.81,367,293
2019-11-13,34,32,69.94384883641601,69.47258898258801,33.289499745364,33.633699808121996,50,50,0.96,326,185
2019-11-14,37,23,53.65310179913468,52.97102014689591,51.125304494583666,51.01982355118163,49,50,0.8585858585858586,320,171
2019-11-15,33,25,93.10589918344795,91.56838813304797,41.754600355630004,41.646199831951996,50,50,0.84,353,218
2019-11-18,32,39,84.71668004155,83.63670038998201,31.65039992333,32.212399910391994,50,49,0.6767676767676768,343,226
2019-11-19,21,43,76.91429767131599,76.869164469238,44.413200082774004,44.724199534656,50,50,0.9,315,211
2019-11-20,39,31,61.957600295544005,61.28060046195199,28.321980046038004,28.555132004019995,50,49,0.8585858585858586,291,210
2019-11-21,31,28,53.43948052048201,53.149875148538,64.122400128846,64.53980015993199,50,50,0.84,215,146
2019-11-22,32,16,80.585660141112,80.66400003253804,57.97298477173201,57.808342072959995,50,50,0.95,302,180
2019-11-25,44,18,53.431399998665995,52.36969975471999,57.581337988966,57.454734682436005,50,50,0.86,317,184
2019-11-26,36,27,107.604002447128,106.681073417664,51.96993870616398,52.07992111920999,50,50,0.67,241,101
2019-11-27,19,26,67.33806453980966,67.05354832064515,89.43950576936453,89.61895851550322,31,50,0.7283950617283951,162,68
2019-11-29,7,26,123.56200320720004,123.99149887560999,117.592966759315,117.9734204292,20,48,1.2352941176470589,298,202
2019-12-02,17,47,90.94797709393829,92.31645058571277,102.13909250625107,104.90755677730003,47,50,0.9072164948453608,328,261
2019-12-03,39,18,57.65088687301599,56.57550260842002,94.021999983796,93.18259992123001,50,50,0.95,281,202
2019-12-04,38,19,86.750599640608,86.34319999576401,56.987360205647995,56.53380040645999,50,50,0.92,270,177
2019-12-05,41,29,87.44220630645599,86.629596343046,57.78845352768797,57.62370289445,50,50,0.92,397,215
2019-12-06,35,13,59.184649696352,58.927133259776014,51.35319737315198,50.84359728216801,50,50,0.92,258,154
2019-12-09,29,32,135.01238862932004,133.712157527802,70.68140016793599,71.36059977412395,50,50,0.91,347,195
2019-12-10,39,35,64.73184482515,64.28217934429402,70.621789033414,70.890830309992,50,50,0.85,319,192
2019-12-11,38,27,65.42117205688571,64.87497817617752,45.146772070202026,45.31506600428367,49,50,0.8888888888888888,481,283
2019-12-12,41,17,61.550461696388,60.47875182032801,69.549344666604,69.246059969064,50,50,0.85,349,172
2019-12-13,34,27,73.547713925838,73.25343493343001,103.061291016526,102.97078643191401,50,50,0.9,388,262
2019-12-16,38,25,51.60760024129401,50.819200057092004,46.40416983893999,46.297841094772,50,50,0.89,380,188
2019-12-17,30,25,93.70119967430401,93.39779961645999,55.10280015707,55.43279980183,50,50,0.84,377,191
2019-12-18,35,25,76.76440005719802,76.48279994308803,73.98403856038598,74.34462776184401,50,50,0.89,303,170
2019-12-19,38,12,94.88788128614803,93.59935163140199,117.16399871349002,116.500999565126,50,50,0.91,364,155
2019-12-20,33,23,83.97188114644001,83.66387000561002,53.13199975922401,53.15959965899799,50,50,0.93,284,132
2019-12-23,36,23,48.72159988283599,48.125523898603994,99.49408962202,99.711845861292,50,49,0.6363636363636364,123,87
2019-12-24,40,13,46.23012777208802,45.87956788122199,86.68487940788198,84.613559646606,50,34,0.7380952380952381,115,68
