word,O+ value,O- value
downgrade,0.11842080333295245,0.26543380304201275
lower,0.11255487138687582,0.27301171444726746
upgrade,0.2970302550134707,0.11518009444064735
mad,0.01049925584669211,0.0071503949605392055
authorize,0.0033711247381942194,0.0032345999631887617
weak,0.007202060530815971,0.009976812204176712
higher,0.11144558079071477,0.04201565552721331
downbeat,0.0019331745094999754,0.006338703751871556
appeal,0.00225328305260974,0.004391339842557882
green,0.021157776133244547,0.003641969674964346
underweight,0.0035661170975073643,0.013496240781828601
low,0.02352395924008113,0.04516000944543799
weakness,0.0035512027224237036,0.004522389984882869
hot,0.0030346297273306524,0.0034658872079986846
equity,0.034512139595606985,0.006165148861828303
remove,0.007287938034490931,0.011293373341684237
concern,0.0054598029295954776,0.0055375086646890625
high,0.04617249525325609,0.019237729756924705
attribute,0.004691015799252333,0.002564014733165302
repurchase,0.011538932788453173,0.007783952373627117
public,0.0150551770080044,0.01287998111357809
common,0.00881513279106769,0.016004165125958876
resistance,0.004724270199189897,0.002168303700356799
tumble,0.0049387219961437075,0.005737101772670134
secondary,0.002743785787148435,0.006938521944162604
strength,0.005323918012681384,0.0025887569989528534
adobe,0.0,0.014571197842096149
rebound,0.010275678014470477,0.0020610514527662177
six,0.006927821841958674,0.002841009852941449
standpoint,0.0020725090375859068,0.0018104714867928095
field,0.004235131922705231,0.002860272404188408
miss,0.004436539643791916,0.010792459584218433
pressure,0.0037098838778714264,0.0056709197346469006
plunge,0.002523748683321849,0.008006516675487605
exploration,0.004772922195810546,0.0028570068304797874
replace,0.004503476554042729,0.0027399761442813485
climb,0.006000516749287119,0.0028297099025579625
soar,0.014010429737814275,0.0023572548781289216
disappoint,0.005053113471904705,0.005380368541576927
white,0.008889324351119571,0.0
lift,0.01424908970687951,0.0034019355619345245
accelerate,0.005772816980912642,0.001870880838567283
think,0.005507098774781332,0.0011472326690632492
approach,0.004180706697926018,0.002106286465075579
collins,0.0,0.00639984598433665
monster,0.0014106208763559043,0.007607206619917941
paper,0.006694145269357436,0.004281104836012408
fisher,0.009841432242045223,0.0
soup,0.004125569052753744,0.0015746239951478763
carnival,0.0,0.010914494037595927
