DATE,long value,EARNING LONG,short value,EARNING SHORT,NUMBER LONG,NUMBER SHORT,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-02,0,0,0,0,0,0,219,163
2019-01-03,9999.999999999996,10058.845950223305,10000.000000000005,10006.39848541206,50,50,180,115
2019-01-04,10000.0,9975.87293591229,9999.999999999998,9920.78575113842,50,50,266,148
2019-01-07,9999.999999999998,10227.970328675694,9999.999999999993,10313.031587594307,50,50,293,171
2019-01-08,10000.0,10232.189306208707,9999.999999999996,10083.97572707404,50,50,248,150
2019-01-09,9999.999999999998,10072.594322598936,10000.000000000007,9937.783575015326,50,50,221,141
2019-01-10,9999.999999999996,10000.294486054836,10000.0,9815.327338704,50,50,245,117
2019-01-11,10000.000000000004,10177.03429052141,10000.000000000004,9849.716331265803,50,50,269,163
2019-01-14,10000.000000000004,10052.869589912538,10000.0,9904.94178395819,50,50,187,111
2019-01-15,9999.999999999996,10063.007833303225,10000.000000000002,9924.579771824834,50,45,218,134
2019-01-16,10000.000000000002,10150.17553977769,9999.999999999998,10097.38581986406,50,50,208,137
2019-01-17,10000.000000000002,9964.528983575285,9999.999999999998,9921.390547178087,50,50,182,107
2019-01-18,10000.000000000005,10203.489521963918,10000.000000000005,10155.917375294886,50,44,265,155
2019-01-22,9999.999999999996,10080.900250001441,10000.000000000005,9951.131056933682,50,50,263,163
2019-01-23,9999.999999999996,9966.591139286544,10000.0,9866.607262292096,50,50,293,172
2019-01-24,9999.999999999998,10064.81519140749,10000.000000000002,9849.586531874744,50,50,192,129
2019-01-25,10000.000000000004,10210.586031765186,9999.999999999998,10010.847451889309,50,50,274,182
2019-01-28,9999.999999999995,9962.389888024974,9999.99999999999,9825.201629213316,50,50,256,132
2019-01-29,10000.000000000007,10027.270704944322,9999.999999999995,9990.427175574649,50,50,251,164
2019-01-30,10000.000000000002,10012.001577082836,10000.000000000007,9893.484193265338,50,50,239,145
2019-01-31,10000.000000000007,10091.568011301368,10000.000000000002,10101.782830009295,50,49,222,135
2019-02-01,10000.000000000004,10152.262762685654,10000.0,10045.423358478614,50,50,195,116
2019-02-04,9999.999999999998,10051.66697109445,10000.000000000004,9977.551926972263,50,50,245,121
2019-02-05,9999.999999999998,10173.353853450115,10000.000000000004,9943.744930889105,50,50,249,157
2019-02-06,9999.999999999998,9944.897508691143,10000.000000000002,10010.127193143593,50,50,279,171
2019-02-07,10000.000000000002,9809.658045038737,10000.0,9849.095791760812,50,50,185,130
2019-02-08,10000.0,9966.97583997016,9999.999999999995,9805.81816491524,50,50,233,131
2019-02-11,9999.999999999998,10245.51014827443,10000.000000000002,10096.185435923775,50,50,214,123
2019-02-12,10000.0,10190.049395402355,10000.000000000004,10048.275008735229,50,50,272,174
2019-02-13,10000.000000000004,10106.782571978118,10000.000000000004,10000.221351829381,50,50,392,198
2019-02-14,9999.999999999996,10141.222598536799,10000.000000000004,9940.539215195473,50,50,276,155
2019-02-15,9999.999999999995,10210.320517805207,9999.999999999998,10093.195951221896,49,50,266,148
2019-02-19,10000.000000000002,10058.57017153032,9999.999999999996,9993.116596155944,50,50,287,186
2019-02-20,10000.0,10045.415475659882,10000.000000000005,9986.299078060465,50,50,311,168
2019-02-21,9999.999999999996,9996.028273112543,10000.000000000002,9867.227506654848,50,50,237,158
2019-02-22,10000.0,10140.23193500275,10000.000000000002,9896.831691002755,50,50,236,141
2019-02-25,10000.0,10228.550582644546,9999.999999999998,10096.750747626138,50,50,271,178
2019-02-26,10000.0,9956.310631036342,10000.0,9742.781102456998,50,50,253,167
2019-02-27,10000.000000000002,9910.775002180004,9999.999999999998,9935.340636564819,50,50,271,178
2019-02-28,10000.0,10073.560345550428,10000.000000000007,9946.02581379477,50,50,216,150
2019-03-01,9999.999999999998,10109.126322964066,9999.999999999995,10041.962774559714,50,50,228,152
2019-03-04,9999.999999999996,9948.298196728214,9999.999999999996,9918.859102078828,50,50,218,118
2019-03-05,10000.0,9887.357324755383,9999.999999999998,9845.793827215773,50,50,242,148
2019-03-06,9999.999999999996,9893.239174679831,9999.999999999998,10013.314379280497,49,50,228,139
2019-03-07,10000.0,9904.113958828713,10000.000000000002,9802.345684290429,50,50,181,127
2019-03-08,9999.999999999998,9907.290750963008,9999.999999999993,9704.692769402971,50,50,194,101
2019-03-11,10000.0,12052.878073819702,10000.0,9990.261455356918,50,29,194,110
2019-03-12,10000.000000000004,10163.508716807126,9999.999999999996,10116.67277013652,50,50,171,108
2019-03-13,9999.999999999998,9468.665966208804,10000.000000000004,9792.522362537138,50,44,169,105
2019-03-14,9999.999999999998,9397.53022279513,10000.0,9996.554544817305,50,50,188,123
2019-03-15,10000.0,10038.130055606847,9999.999999999998,9949.521101719449,50,41,208,125
2019-03-18,9999.999999999998,10066.518376079535,10000.000000000002,9929.183378063373,50,50,184,97
2019-03-19,10000.0,9930.420505651167,10000.0,10030.737874454084,50,39,224,140
2019-03-20,9999.999999999998,9831.259464178545,9999.999999999998,9858.139386119787,50,50,222,153
2019-03-21,9999.999999999998,9735.532068602184,9999.999999999998,9811.481858726023,50,50,209,161
2019-03-22,10000.0,10217.08843361224,10000.000000000002,10028.844870638974,40,50,172,104
2019-03-25,9999.999999999996,9703.542043858168,9999.999999999996,9867.059053064251,50,45,206,128
2019-03-26,10000.000000000005,10020.293444604387,9999.999999999998,10050.965959130657,45,50,221,158
2019-03-27,9999.999999999998,9985.552680155795,9999.999999999996,10026.270183431934,50,50,212,144
