CCL,12.1300001144,14.1000003815
RCL,34.4000015259,41.2000007629
BP,21.7900009155,23.3099994659
XOM,42.3800010681,44.4000015259
BIIB,313.4899902344,324.0
PBF,9.1700000763,9.6700000763
ENSV,2.6099998951,2.3399999142
DUK,81.4800033569,82.6900024414
BKCC,2.5,2.6800000668
NIO,3.3699998856,3.5
FCX,8.3000001907,9.0200004578
TEVA,10.8699998856,11.6099996567
TM,116.1999969482,118.4599990845
PHM,27.0900001526,29.3700008392
KBH,24.0699996948,26.4400005341
IWM,122.0100021362,131.4499969482
CLSN,19.5,20.5499992371
NEE,57.5074996948,58.4850006104
IBB,128.5200042725,135.8699951172
BSX,35.2799987793,35.7599983215
XBI,98.8499984741,106.6200027466
REPH,4.3299999237,4.4499998093
TOPS,3.75,3.75
BPTH,4.8899998665,5.0199999809
SO,53.5999984741,53.9599990845
BXP,74.9800033569,78.3799972534
EXR,83.7699966431,83.5999984741
CCI,151.4299926758,153.25
KRC,52.5999984741,53.8199996948
SPG,50.4500007629,54.8499984741
CNA,25.5699996948,27.1200008392
SNCR,2.2699999809,2.25
PNRG,49.7000007629,54.5900001526
LXU,0.861537993,0.8846150041
FOSL,2.9400000572,3.0199999809
PPL,24.9400005341,25.4099998474
OGS,75.6200027466,78.1999969482
SR,68.0400009155,69.9899978638
SJI,25.6800003052,26.8299999237
ED,71.1699981689,72.0100021362
SHO,7.2899999619,7.7399997711
KKR,24.4500007629,25.7600002289
UNH,292.4100036621,298.4800109863
NXPI,89.9100036621,94.1399993896
ADI,103.0500030518,105.0800018311
ASML,292.75,297.6900024414
TXN,106.5400009155,111.1800003052
SYNA,63.0800018311,61.1899986267
WDC,39.0400009155,40.8100013733
MCHP,41.3100013733,42.9049987793
