DATE,LONG CORRECT,SHORT CORRECT,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-02-05,24,23,79.6875573492,78.844106538296,78.13892901659402,77.99634441614005,50,50,0.87,247,247
2019-02-06,20,30,60.04434977054999,60.427880148888015,109.87087003231602,111.80909101962601,50,50,0.8,248,248
2019-02-07,19,34,68.74191403866199,69.19107153296203,89.40335499764,90.29098217368599,50,50,0.82,280,280
2019-02-08,30,18,70.641401044126,69.795599418872,106.98852308154395,106.02871078848601,50,50,0.79,185,185
2019-02-11,35,16,74.80390211819997,74.24166810274201,89.76416338681399,89.193468539712,50,50,0.81,232,232
2019-02-12,35,17,80.21115458488,79.49743320941599,86.388308391566,85.676571840046,50,50,0.86,214,214
2019-02-13,20,29,62.70680103302202,63.073600146772016,88.26615810530599,88.93255989281602,50,50,0.81,272,272
2019-02-14,39,5,86.52964203596002,85.47511332034797,105.78046561851,104.294408933088,50,50,0.78,393,393
2019-02-15,29,20,90.46827940941601,91.22029938220797,86.11559977292801,86.001751035452,50,50,0.78,279,279
2019-02-19,27,15,78.19138234138204,77.921542716032,107.15834045886602,106.275329313278,50,50,0.82,264,264
2019-02-20,30,24,55.379800329207995,55.50107981204399,104.36896178484201,105.102675135138,50,50,0.73,288,288
2019-02-21,21,24,49.52870507837199,49.70962620258202,104.12874001264599,104.41076449870597,50,50,0.83,309,309
