DATE,LONG CORRECT,SHORT CORRECT,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-02-26,15,27,141.4353075887382,141.2703078504805,247.8799874517976,249.59840642020004,50,50,0.74,274,137
2019-02-27,15,19,361.8663184192463,358.27138107862675,417.5496006383804,415.80361613814955,36,50,1.0348837209302326,250,116
2019-02-28,35,24,295.4694307631439,287.9360839326424,176.20287700573462,175.79902899420986,50,50,0.71,268,104
2019-03-01,19,26,144.59137066088746,145.53147114124152,137.7417469092929,136.37931352793635,30,50,1.0875,226,97
2019-03-04,8,30,174.52151280432986,177.31814233810584,593.8802263142929,594.3704169014669,43,50,0.7419354838709677,225,96
2019-03-05,14,29,122.33157881110807,122.72544742000791,395.14036059496874,392.66218538844464,34,50,0.7261904761904762,217,78
2019-03-06,5,36,156.65559476960442,156.431499876738,103.33228955965103,104.76083315082212,22,50,1.0416666666666667,243,115
2019-03-07,4,37,122.807912023935,124.0341448151603,690.3383225491793,701.9810862060251,39,50,0.7078651685393258,230,102
2019-03-08,14,12,145.9744695075783,144.85265650866046,73.59318877174891,72.60110631541068,17,50,0.9104477611940298,191,81
2019-03-11,17,6,142.91011265339623,141.2161500165256,134.24551721764556,132.06380309078176,22,50,0.7916666666666666,210,64
2019-03-12,20,11,122.94848344780995,123.20525820766628,340.9651036721639,406.59476064027865,35,29,0.96875,190,64
2019-03-13,12,19,770.0830804641712,773.7325740057921,275.49477141502905,331.2303209432778,21,43,0.90625,185,72
2019-03-14,14,26,270.93572160302057,269.414330229826,180.0790567909836,179.24079470559417,28,44,0.8055555555555556,171,69
2019-03-15,8,21,116.081899247307,114.90086896319116,273.61129429730744,272.2426619168046,16,50,0.8787878787878788,197,65
2019-03-18,25,14,202.11434333674055,200.10114418857574,114.26946027233197,113.83031877761465,35,30,1.2307692307692308,221,87
