NUAN,13.6948728561,13.5131969452
YELP,33.0,33.1699981689
PEP,133.0599975586,132.25
SOXX,193.4400024414,196.3000030518
RMBS,11.6700000763,11.9600000381
TXN,113.4100036621,115.2200012207
STM,17.3899993896,17.4699993134
ADI,111.4899978638,111.6900024414
QRVO,64.6100006104,66.3899993896
MCHP,42.875,43.9949989319
NVDA,39.1525001526,40.6775016785
AMAT,43.0,43.8899993896
ASML,204.3899993896,204.6900024414
LRCX,179.3699951172,182.8899993896
NXPI,97.1299972534,98.2900009155
QCOM,73.7600021362,75.3399963379
ORCL,56.4300003052,57.0
XLP,58.5699996948,58.0800018311
MX,10.6700000763,10.3599996567
SMH,107.8000030518,109.3300018311
XLV,92.9899978638,92.0100021362
XLB,57.8899993896,57.9099998474
XLI,76.5599975586,76.5999984741
XLE,63.1199989319,63.4500007629
GOOG,1086.5,1084.0
STX,47.2400016785,46.9199981689
TDC,34.7200012207,35.1500015259
ESLT,152.3300018311,147.8600006104
DHR,142.0099945068,141.7599945068
FWP,7.0700001717,7.2100000381
GOOGL,1091.0,1086.75
MYGN,22.8299999237,26.0699996948
ABBV,67.2399978638,68.1600036621
MU,35.8699989319,36.8499984741
ENLC,9.7700004578,9.8199996948
VNOM,29.6000003815,29.4899997711
SM,12.2100000381,12.5699996948
PAGP,24.4300003052,24.3899993896
HP,49.5400009155,49.7599983215
MMP,62.8600006104,63.4799995422
BIDU,114.5800018311,116.3099975586
EC,18.9699993134,18.7800006866
NOV,21.5599994659,21.6100006104
EQT,14.4899997711,14.75
JD,28.9099998474,30.25
HTHT,34.4199981689,35.6599998474
CPE,63.7999992371,64.0999984741
SNP,68.1100006104,68.5899963379
PAA,24.0200004578,24.1499996185
CEA,28.9200000763,28.9599990845
