DATE,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-03-07,9854.139393858673,10000.0,9689.275521928554,10000.0,50,50,0.91,225,225
2019-03-08,10186.131423161407,10000.0,9919.187828653818,10000.0,50,50,0.88,197,197
2019-03-11,10405.616076906996,10000.0,10159.048712297033,10000.0,50,50,0.83,193,193
2019-03-12,9991.079728501592,10000.0,9875.433692595276,10000.0,50,50,0.8,175,175
2019-03-13,10093.74229914117,10000.0,10015.882530067514,10000.0,50,50,0.83,172,172
2019-03-14,10116.875362979072,10000.0,10025.532523257389,10000.0,50,50,0.88,194,194
2019-03-15,10078.204314291896,10000.0,9886.173754353942,10000.0,50,50,0.88,213,213
2019-03-18,10110.934102108435,10000.0,10005.589578778487,10000.0,50,50,0.93,186,186
2019-03-19,10025.629893237641,10000.0,9869.570288152881,10000.0,50,50,0.83,216,216
2019-03-20,10032.78898542848,10000.0,9986.522328362433,10000.0,50,50,0.87,211,211
2019-03-21,10186.053740601059,10000.0,9878.045116145275,10000.0,50,50,0.9,198,198
2019-03-22,9959.833860513727,10000.0,9686.99944359197,10000.0,50,50,0.89,211,211
2019-03-25,9971.27413698861,10000.0,10128.22783455817,10000.0,50,50,0.89,192,192
2019-03-26,10156.974401007717,10000.0,10025.276777608335,10000.0,50,50,0.84,219,219
2019-03-27,9960.240863229674,10000.0,9827.36762754163,10000.0,50,50,0.87,221,221
2019-03-28,10227.737821159835,10000.0,9919.034749198554,10000.0,50,50,0.88,257,257
2019-03-29,10175.707260008632,10000.0,10228.352141134621,10000.0,50,50,0.91,272,272
2019-04-01,10118.499653081102,10000.0,10079.26675822119,10000.0,50,50,0.95,219,219
2019-04-02,10129.001517639466,10000.0,10079.25413711066,10000.0,50,50,0.9,182,182
2019-04-03,10145.710891526149,10000.0,9761.90479234162,10000.0,50,50,0.89,188,188
2019-04-04,10186.510890054531,10000.0,9924.138484863077,10000.0,50,50,0.87,202,202
2019-04-05,10226.790481902588,10000.0,10153.874100003115,10000.0,50,50,0.8,202,202
2019-04-08,9984.550952318019,10000.000000000007,9843.338279001213,10000.0,49,50,0.8484848484848485,209,209
2019-04-09,10045.34219748797,10000.0,9938.568146049904,10000.0,50,50,0.85,205,205
2019-04-10,10072.263672148378,10000.0,9953.655786533609,10000.0,50,50,0.9,225,225
2019-04-11,9981.349736048665,10000.0,9998.36774468599,10000.0,50,50,0.82,194,194
2019-04-12,10004.790568826185,10000.0,9956.69734652943,10000.0,50,50,0.83,256,256
2019-04-15,10009.984907688537,10000.0,9943.852500802304,10000.0,50,50,0.85,227,227
2019-04-16,10115.097636946894,10000.0,9845.781042796592,10000.0,50,50,0.88,314,314
2019-04-17,9925.598178962211,10000.0,9869.907702665256,10000.0,50,50,0.91,277,277
2019-04-18,10041.501849948942,10000.0,9885.509642435374,10000.0,50,50,0.94,235,235
2019-04-22,10119.10018249842,10000.0,9945.405753091,10000.0,50,50,0.93,341,341
2019-04-23,10257.896701570504,10000.000000000007,9993.558644320483,10000.000000000007,49,49,0.9897959183673469,406,406
2019-04-24,9984.100266271584,10000.0,9828.926617009698,10000.0,50,50,0.91,321,321
2019-04-25,10007.596530118235,10000.0,9880.28944353295,10000.0,50,50,0.95,325,325
2019-04-26,10151.488839534577,10000.0,10055.70901488187,10000.0,50,50,0.95,283,283
2019-04-29,10084.723223088333,10000.0,9949.909720386593,10000.0,50,50,0.9,376,376
2019-04-30,10011.107528525641,10000.0,9813.298024799988,10000.0,50,50,0.88,407,407
2019-05-01,9901.166505821468,10000.0,9771.842688410521,10000.0,50,50,0.85,309,309
2019-05-02,10168.550395114022,10000.0,9876.53510429566,10000.0,50,50,0.94,315,315
2019-05-03,9764.391313270724,10000.0,9831.540866638068,10000.0,50,50,0.92,393,393
2019-05-06,10151.758337765448,10000.0,10010.166005610197,10000.0,50,50,0.94,402,402
2019-05-07,9801.318332558447,10000.0,9901.157279664892,10000.0,50,50,0.94,413,413
2019-05-08,9988.15600040106,10000.0,9734.85009578048,10000.0,50,50,0.89,381,381
2019-05-09,10285.372175085284,10000.0,9690.555723999554,10000.0,50,50,0.9,315,315
2019-05-10,9933.704693880114,10000.0,9694.28194735962,10000.0,50,50,0.88,238,238
2019-05-13,9976.861556048623,10000.0,9839.34985762674,10000.0,50,50,0.96,298,298
2019-05-14,10069.938560477209,10000.0,9878.486017988655,10000.0,50,50,0.98,302,302
2019-05-15,10261.546579390679,10000.0,10172.193487543049,10000.0,50,50,0.84,247,247
2019-05-16,9921.81186538042,10000.0,9864.31276151234,10000.0,50,50,0.91,268,268
2019-05-17,9992.732863732452,10000.0,9879.595555411162,10000.0,50,50,0.85,243,243
2019-05-20,10048.33081530012,10000.0,9855.848904453836,10000.0,50,50,0.88,232,232
2019-05-21,10135.018231219574,10000.0,9807.41951495644,10000.0,50,50,0.85,271,271
2019-05-22,9831.135415510533,10000.0,9831.798475268077,10000.0,50,50,0.89,269,269
2019-05-23,9877.470905486052,10000.000000000007,9924.134532322507,10000.0,49,50,0.9090909090909091,189,189
2019-05-24,10104.408517394326,10000.0,9912.324372866791,10000.0,50,50,0.82,218,218
2019-05-28,9719.695743863214,10000.0,9888.737858840865,10000.0,50,50,0.83,220,220
2019-05-29,10365.996998940394,10000.0,9887.695628960646,10000.0,50,50,0.82,292,292
2019-05-30,9851.325010298377,10000.0,9652.140361837372,10000.0,50,50,0.88,265,265
2019-05-31,10015.898836251028,10000.0,10090.164182221724,10000.0,50,50,0.94,290,290
2019-06-03,10170.6463523227,10000.0,9932.008773003468,10000.0,50,50,0.94,332,332
2019-06-04,10263.969456342284,10000.0,10087.93562927577,10000.0,50,50,0.88,266,266
2019-06-05,9968.272193238852,10000.0,9849.4616380042,10000.0,50,50,0.84,183,183
2019-06-06,10146.573408674338,10000.0,10130.237876488682,10000.0,50,50,0.89,234,234
2019-06-07,10153.68889819428,10000.0,10186.290236581684,10000.0,50,50,0.94,223,223
2019-06-10,10221.01420988419,10000.0,10485.907317776375,10000.0,50,50,0.89,229,229
2019-06-11,9922.285731398559,10000.0,9790.3614898452,10000.0,50,50,0.92,229,229
2019-06-12,10208.672886705705,10000.0,9955.368652466566,10000.0,50,50,0.89,228,228
2019-06-13,10054.831408296066,10000.0,9990.171329446426,10000.0,50,50,0.84,235,235
2019-06-14,9842.039745023516,10000.0,9849.29559511371,10000.0,50,50,0.88,219,219
2019-06-17,10036.683599916607,10000.0,10029.456545704528,10000.0,50,50,0.88,239,239
2019-06-18,10229.23249864497,10000.0,10030.776218621595,10000.0,50,50,0.89,239,239
2019-06-19,10311.789946902514,10000.0,10123.482314677904,10000.0,50,50,0.92,150,150
2019-06-20,10135.669410968465,10000.0,9870.799926309217,10000.0,50,50,0.86,169,169
2019-06-21,10225.123273366418,10000.0,10062.353704858306,10000.0,50,50,0.87,151,151
2019-06-24,9846.523455624856,10000.0,9817.53809961655,10000.0,50,50,0.91,249,249
2019-06-25,9957.143811299426,10000.0,9864.649935772732,10000.0,50,50,0.89,262,262
2019-06-26,10093.159136778795,10000.0,10000.114534147924,10000.0,50,50,0.86,209,209
2019-06-27,10227.622341827018,10000.0,10198.338909324892,10000.0,50,50,0.79,264,264
2019-06-28,10288.893208765836,10000.0,10301.549366953084,10000.0,50,50,0.88,209,209
2019-07-01,9897.755395152413,10000.0,9823.282057560275,10000.0,50,50,0.91,228,228
2019-07-02,10146.171916477366,10000.0,9765.695355032201,10000.0,50,50,0.96,106,106
2019-07-03,10177.888629640207,10000.0,10245.85148937884,10000.0,50,50,0.92,176,176
2019-07-05,10145.361927851263,10000.0,9895.062286370243,10000.0,50,50,0.88,264,264
2019-07-08,9751.18371970487,10000.0,9889.845395912782,10000.0,50,50,0.93,271,271
2019-07-09,10149.50707297296,10000.0,10115.473075229831,10000.0,50,50,0.92,280,280
2019-07-10,10086.419073416284,10000.0,9881.467898507803,10000.0,50,50,0.86,231,231
2019-07-11,10062.391040022485,10000.0,9910.891555160038,10000.0,50,50,0.86,214,214
2019-07-12,10125.52242816035,10000.0,9843.04216871371,10000.0,50,50,0.83,228,228
2019-07-15,9996.492221492601,10000.0,9837.291444516537,10000.0,50,50,0.87,201,201
2019-07-16,10032.605917875915,10000.0,9917.580199226963,10000.0,50,50,0.9,287,287
2019-07-17,9868.119711486179,10000.0,9816.181727947094,10000.0,50,50,0.86,213,213
2019-07-18,10111.409682919373,10000.0,9926.679200889666,10000.0,50,50,0.84,217,217
2019-07-19,10093.721736586911,10000.0,9929.710452380512,10000.0,50,50,0.93,270,270
2019-07-22,10027.20569372919,10000.0,9990.795851715813,10000.0,50,50,0.9,409,409
2019-07-23,10163.63545504919,10000.0,9975.595656044114,10000.0,50,50,0.88,410,410
2019-07-24,10327.314912935391,10000.0,9997.904547071303,10000.0,50,50,0.94,345,345
2019-07-25,10058.485815523198,10000.0,9854.948833081176,10000.0,50,50,0.95,438,438
2019-07-26,10082.91148263581,10000.0,9924.759259942606,10000.0,50,50,0.9,427,427
2019-07-29,10001.494738840072,10000.0,9722.445299649093,10000.0,50,50,0.85,487,487
2019-07-30,10240.376776680072,10000.0,10202.93638866714,10000.0,50,50,0.93,595,595
2019-07-31,10103.53014912702,10000.0,9663.948933676866,10000.0,50,50,0.92,517,517
2019-08-01,9869.151000248545,10000.000000000007,9754.948411466334,10000.000000000007,49,49,0.9591836734693877,500,500
2019-08-02,9729.591333351933,10000.0,9690.24667751546,10000.0,50,50,0.96,603,603
2019-08-05,10053.115960713101,10000.0,9926.682396736853,10000.0,50,50,0.99,431,431
2019-08-06,9897.270620399324,10000.0,9872.431768299723,10000.0,50,50,0.93,578,578
2019-08-07,10267.385223515026,10000.0,10043.395101679223,10000.0,50,50,0.93,418,418
2019-08-08,10104.64683412909,10000.0,9956.400790641916,10000.0,50,50,0.95,349,349
2019-08-09,9834.500534426288,10000.0,9729.90734874075,10000.0,50,50,0.87,389,389
2019-08-12,9959.752460038138,10000.0,9859.190050266281,10000.0,50,50,0.91,525,525
2019-08-13,9979.013423353397,10000.0,9901.577165487923,10000.0,50,50,0.87,383,383
2019-08-14,10079.685443822918,10000.0,9847.024131412712,10000.0,50,50,0.81,312,312
2019-08-15,10046.534744188551,10000.0,9937.16549119246,10000.0,50,50,0.9,344,344
2019-08-16,10354.553605205294,10000.0,10273.33807971529,10000.0,50,50,0.85,353,353
2019-08-19,10092.642889559562,10000.0,10027.977562400016,10000.0,50,50,0.86,228,228
2019-08-20,10227.59877635214,10000.0,9955.901369672205,10000.0,50,50,0.85,244,244
2019-08-21,10141.119694216048,10000.0,10100.395952234498,10000.0,50,50,0.86,329,329
2019-08-22,10118.801352372751,10000.0,9770.841485647012,10000.0,50,50,0.91,322,322
2019-08-23,9932.256013573291,10000.0,10040.705953667237,10000.0,50,50,0.9,304,304
2019-08-26,10086.40016142786,10000.0,10044.353072694536,10000.0,50,50,0.85,284,284
2019-08-27,9770.752599146248,10000.0,9810.930609500545,10000.0,50,50,0.95,338,338
2019-08-28,10258.214517367249,10000.0,10291.699326718634,10000.0,50,50,0.94,190,190
2019-08-29,10127.069685136956,10000.0,10095.653142041054,10000.0,50,50,0.9,263,263
2019-08-30,9945.194439727497,10000.0,10047.074042707574,10000.0,50,50,0.91,331,331
2019-09-03,10047.624695602975,10000.0,10005.223795165224,10000.0,50,50,0.9,413,413
2019-09-04,10135.697099443156,10000.0,10271.859373143372,10000.0,50,50,0.88,423,423
2019-09-05,10028.089848873884,10000.0,9938.736890451988,10000.0,50,50,0.83,300,300
2019-09-06,10051.06854912814,10000.0,10125.597048295624,10000.0,50,50,0.8,358,358
2019-09-09,10061.499620936185,10000.0,10131.054094690031,10000.0,50,50,0.94,339,339
2019-09-10,10267.078955791478,10000.0,9904.421203539887,10000.0,50,50,0.79,341,341
2019-09-11,10144.15240401352,10000.000000000007,10033.109780076005,10000.0,49,50,0.9191919191919192,249,249
2019-09-12,10039.640412573066,10000.0,9916.504048626313,10000.0,50,50,0.88,367,367
2019-09-13,10022.3985584934,10000.0,10162.580316674095,10000.0,50,50,0.84,315,315
2019-09-16,10084.056110058214,10000.0,10042.631516100948,10000.0,50,50,0.95,294,294
2019-09-17,10039.078704638538,10000.0,9858.54089482815,10000.0,50,50,0.88,221,221
2019-09-18,10032.071478052949,10000.0,9924.777814646231,10000.0,50,50,0.9,232,232
2019-09-19,10067.532764150956,10000.0,10098.712047253071,10000.0,50,50,0.86,230,230
2019-09-20,9940.758487106685,10000.0,9821.006742902418,10000.0,50,50,0.84,297,297
2019-09-23,10116.607603973134,10000.0,10051.363967929392,10000.0,50,50,0.89,325,325
2019-09-24,9800.913782067477,10000.0,9683.78078934374,10000.0,50,50,0.81,284,284
2019-09-25,10238.512088317244,10000.0,9861.168582310574,10000.0,50,50,0.91,269,269
2019-09-26,9784.6112376069,10000.0,9885.699262373824,10000.0,50,50,0.94,253,253
2019-09-27,9915.650190940978,10000.0,9766.512750537608,10000.0,50,50,0.84,283,283
2019-09-30,10003.652235061958,10000.0,9944.142210888618,10000.0,50,50,0.88,402,402
2019-10-01,9774.085880073266,10000.0,9670.641792122386,10000.000000000007,50,49,0.9292929292929293,451,451
2019-10-02,10087.77460185698,10000.0,9812.252179084468,10000.0,50,50,0.96,327,327
2019-10-03,10231.692357502585,10000.0,10032.591038601417,10000.0,50,50,0.89,276,276
2019-10-04,10038.552857326928,10000.0,10018.12844148384,10000.0,50,50,0.87,314,314
2019-10-07,9970.690893561708,10000.0,9738.9048959626,10000.0,50,50,0.92,366,366
2019-10-08,9931.131515106032,10000.0,9847.432830766751,10000.0,50,50,0.91,305,305
2019-10-09,9982.634609356533,10000.0,9819.937403025146,10000.0,50,50,0.91,352,352
2019-10-10,10256.196695720077,10000.0,10138.71597355769,10000.0,50,50,0.94,386,386
2019-10-11,10031.21093814511,10000.0,9882.1489926918,10000.0,50,50,0.96,289,289
2019-10-14,10011.414082910424,10000.0,9951.510300450984,10000.0,50,50,0.99,322,322
2019-10-15,10069.18933825645,10000.0,10038.123807719214,10000.0,50,50,0.87,312,312
2019-10-16,10115.958964751433,10000.0,10144.494257677441,10000.0,50,50,0.93,344,344
2019-10-17,10133.204367257962,10000.0,10006.895704928786,10000.0,50,50,0.94,319,319
2019-10-18,10136.494693406312,10000.0,9875.949189239458,10000.0,50,50,0.88,474,474
2019-10-21,10046.519740818938,10000.000000000007,10015.54173755745,10000.0,49,50,0.9292929292929293,345,345
2019-10-22,10050.548173520136,10000.0,9721.700867782118,10000.0,50,50,0.94,474,474
2019-10-23,10106.670635793917,10000.0,9994.236853911541,10000.0,50,50,0.81,417,417
2019-10-24,9946.727538499985,10000.0,10066.26227443864,10000.0,50,50,0.94,390,390
2019-10-25,9967.161088615607,10000.0,9922.767420442206,10000.0,50,50,0.86,478,478
2019-10-28,10153.2899796934,10000.0,9900.62513256209,10000.0,50,50,0.9,474,474
2019-10-29,9994.905733597681,10000.0,9867.173046340575,10000.0,50,50,0.92,450,450
2019-10-30,10592.106671210184,10000.0,9586.109452486873,10000.0,50,50,0.94,343,343
2019-10-31,10089.286414046044,10000.0,9779.979126935097,10000.000000000007,50,49,0.9191919191919192,391,391
2019-11-01,10382.492427375868,10000.0,10042.842503617623,10000.0,50,50,0.86,550,550
2019-11-04,10179.485483503418,10000.0,9870.718465556376,10000.0,50,50,0.88,563,563
2019-11-05,10014.790190226982,10000.0,9888.578050180133,10000.0,50,50,0.92,467,467
2019-11-06,9960.158449095426,10000.0,9921.174296546731,10000.0,50,50,0.92,565,565
2019-11-07,9938.384226333083,10000.0,9630.52338747164,10000.0,50,50,0.95,344,344
2019-11-08,9932.311958059907,10000.0,10076.071123849515,10000.0,50,50,0.92,350,350
2019-11-11,10101.354130697542,10000.0,9834.855371517111,10000.0,50,50,0.9,424,424
2019-11-12,9934.111478814959,10000.0,9850.29434366166,10000.0,50,50,0.83,342,342
2019-11-13,10034.787473906423,10000.0,9907.726659540016,10000.0,50,50,0.85,314,314
2019-11-14,10030.799729389813,10000.0,10033.7913699265,10000.0,50,50,0.84,335,335
2019-11-15,10315.88082488762,10000.0,10054.925601972844,10000.0,50,50,0.81,361,361
2019-11-18,9961.220957426536,10000.0,9937.269909788723,10000.0,50,50,0.85,339,339
2019-11-19,10015.387099231484,10000.0,9914.839351055307,10000.0,50,50,0.77,344,344
2019-11-20,10112.421637852663,10000.0,9936.299106681043,10000.0,50,50,0.82,305,305
2019-11-21,9995.150170956504,10000.0,10082.580246604937,10000.0,50,50,0.89,248,248
2019-11-22,10116.169079797339,10000.0,9967.446008300736,10000.0,50,50,0.89,313,313
2019-11-25,10877.178390362364,10000.0,9968.028362991236,10000.0,50,50,0.83,303,303
2019-11-26,10033.052529101218,10000.0,9979.721339033886,10000.0,50,50,0.8,229,229
2019-11-27,10148.488721926573,10000.0,10066.472790295138,10000.0,50,50,0.88,248,248
2019-11-29,10244.486390632668,10000.0,9881.278306637578,10000.0,50,50,0.89,333,333
2019-12-02,9923.497507846478,10000.0,10104.736188706476,10000.0,50,50,0.87,314,314
2019-12-03,10214.589215371729,10000.0,10035.522794671326,10000.0,50,50,0.91,301,301
2019-12-04,10129.780742925635,10000.0,10326.012421660073,10000.0,50,50,0.9,270,270
2019-12-05,10064.637404592915,10000.0,10022.156243163303,10000.0,50,50,0.89,442,442
2019-12-06,10177.266116005152,10000.0,10036.408913753081,10000.0,50,50,0.81,278,278
2019-12-09,10147.913245482734,10000.0,9967.634836833857,10000.0,50,50,0.86,348,348
2019-12-10,10119.828200470618,10000.0,10015.417720952246,10000.0,50,50,0.89,363,363
2019-12-11,10213.862642472985,10000.0,10165.480779084171,10000.000000000007,50,49,0.898989898989899,461,461
2019-12-12,10253.687695067261,10000.0,10051.065799298724,10000.0,50,50,0.85,368,368
2019-12-13,10232.731940306678,10000.0,9957.71849602316,10000.0,50,50,0.94,395,395
2019-12-16,10158.834112713866,10000.0,9954.678757514705,10000.0,50,50,0.87,388,388
2019-12-17,10120.695727102637,10000.0,10042.88799825401,10000.0,50,50,0.82,379,379
2019-12-18,10117.219342008213,10000.0,9980.894756303474,10000.0,50,50,0.83,298,298
2019-12-19,10174.960961509327,10000.0,10090.665657609272,10000.0,50,50,0.83,386,386
2019-12-20,10041.950970071033,10000.0,9997.816959647664,10000.0,50,50,0.89,247,247
2019-12-23,10962.575335088399,10000.0,10109.606374785777,10000.0,50,50,0.66,123,123
2019-12-24,10342.646261764812,10000.0,10129.107434623373,10000.0,50,50,0.84,136,136
2019-12-26,10817.570674387387,10000.0,11219.693699388446,10000.0,50,50,0.81,271,271
2019-12-27,9894.352939085127,10000.000000000007,10004.283754507402,10000.0,49,50,0.8080808080808081,126,126
2019-12-30,10162.905276337999,10000.0,9969.175129377207,10000.0,50,50,0.82,167,167
2019-12-31,10278.178118865431,10000.0,10182.795937131514,10000.0,50,50,0.83,285,285
2020-01-02,9908.122357737744,10000.0,9924.036559995235,10000.0,50,50,0.84,273,273
2020-01-03,9995.267737515163,10000.0,10048.98249729487,10000.0,50,50,0.93,301,301
2020-01-06,10181.71898887714,10000.0,10184.784183880172,10000.0,50,50,0.84,295,295
2020-01-07,10046.782063311897,10000.0,9986.814696110914,10000.0,50,50,0.73,297,297
2020-01-08,10251.340565458213,10000.0,9610.768334051769,10000.0,50,50,0.83,454,454
2020-01-09,10217.168021924277,10000.0,9955.19858319628,10000.0,50,50,0.9,414,414
2020-01-10,10010.885946735032,10000.0,10049.92689445257,10000.0,50,50,0.93,317,317
2020-01-13,10060.693521856938,10000.0,10075.949446684073,10000.0,50,50,0.83,272,272
2020-01-14,10099.062774608137,10000.0,9910.652179362787,10000.0,50,50,0.87,389,389
2020-01-15,10147.42848731363,10000.0,9975.845397291287,10000.0,50,50,0.85,437,437
2020-01-16,10156.6990881591,10000.0,10093.382693345524,10000.0,50,50,0.84,553,553
2020-01-17,10006.2277565691,10000.0,9885.180375726828,10000.0,50,50,0.75,549,549
2020-01-21,10057.113778985873,10000.0,9914.570524488881,10000.0,50,50,0.91,610,610
2020-01-22,9984.169694058442,10000.0,9902.174209410903,10000.0,50,50,0.87,368,368
2020-01-23,10079.659829666745,10000.0,9980.202090536834,10000.0,50,50,0.87,538,538
2020-01-24,9709.693950891835,10000.0,9503.616899039678,10000.0,50,50,0.91,454,454
2020-01-27,10158.017745451567,10000.0,9991.955233757139,10000.0,50,50,0.93,474,474
2020-01-28,9937.792288834737,10000.0,9975.501467820668,10000.0,50,50,0.89,405,405
2020-01-29,9928.383398637241,10000.0,9750.529975839685,10000.0,50,50,0.81,414,414
2020-01-30,10075.78041062429,10000.0,9976.765169007382,10000.0,50,50,0.88,472,472
2020-01-31,10004.447613313516,10000.0,9838.978002564543,10000.0,50,50,0.87,421,421
2020-02-03,10233.19374944384,10000.0,10172.132122702458,10000.0,50,50,0.89,468,468
2020-02-04,10006.782873661548,10000.0,10070.273539613836,10000.0,50,50,0.93,507,507
2020-02-05,10154.999240795803,10000.0,9854.013604557631,10000.0,50,50,0.92,419,419
2020-02-06,9917.107977763377,10000.0,9852.10273195992,10000.0,50,50,0.88,266,266
2020-02-07,10091.278933932934,10000.0,9696.39887810082,10000.0,50,50,0.82,427,427
2020-02-10,10278.305606472719,10000.0,9957.851227196288,10000.0,50,50,0.8,484,484
2020-02-11,10128.190563360973,10000.0,10010.776795251595,10000.0,50,50,0.91,526,526
2020-02-12,10017.566179039191,10000.0,10005.617158821315,10000.0,50,50,0.94,360,360
2020-02-13,10119.054458795727,10000.0,10046.566450594053,10000.0,50,50,0.91,469,469
2020-02-14,9939.919447091424,10000.0,9854.208708518068,10000.0,50,50,0.89,517,517
2020-02-18,10052.149484302185,10000.0,10129.203294016788,10000.0,50,50,0.9,503,503
2020-02-19,10213.120285130854,10000.0,9869.6553928663,10000.0,50,50,0.93,436,436
2020-02-20,10118.994090908518,10000.0,9971.942766860338,10000.0,50,50,0.89,560,560
2020-02-21,9721.693095159375,10000.0,9587.341867195884,10000.0,50,50,0.87,358,358
2020-02-24,10078.738196266711,10000.0,10030.320672003494,10000.0,50,50,0.83,471,471
2020-02-25,9761.174268909783,10000.0,9647.90790534985,10000.0,50,50,0.87,494,494
2020-02-26,9760.90008184131,10000.0,9550.59131487352,10000.0,50,50,0.81,832,832
2020-02-27,9620.914662581778,10000.0,9538.59068418063,10000.0,50,50,0.82,984,984
2020-02-28,10332.45922248297,10000.0,10288.954686081199,10000.0,50,50,0.92,411,411
2020-03-02,10541.952023492124,10000.0,10256.298424060215,10000.0,50,50,0.94,401,401
2020-03-03,9988.015739255958,10000.0,9894.447880374984,10000.0,50,50,0.95,481,481
2020-03-04,10058.060769077807,10000.0,9921.574663865455,10000.0,50,50,0.98,548,548
2020-03-05,9773.943447624339,10000.0,9579.006662773556,10000.0,50,50,0.91,910,910
2020-03-06,9365.04382540725,10000.0,9232.29356913542,10000.0,50,50,0.93,582,582
2020-03-09,10223.890118248668,10000.0,10139.00090781244,10000.0,50,50,0.98,605,605
2020-03-10,9888.589372662922,10000.0,9736.969428809396,10000.0,50,50,0.81,847,847
2020-03-11,8945.524832468072,10000.0,8765.369021840526,10000.0,50,50,0.96,1777,1777
2020-03-12,10847.987839030047,10000.0,10060.3283960358,10000.0,50,50,0.96,638,638
2020-03-13,8931.536984880328,10000.0,8856.918183339809,10000.0,50,50,0.98,644,644
2020-03-16,10089.229014069218,10000.0,10005.082835785886,10000.0,50,50,0.98,555,555
