TNDM,71.6600036621,71.4199981689,0.0025851995413059556
GTLS,93.0,92.1500015259,0.00182831608048227
ZTS,98.75,98.4499969482,0.029684100794733388
MASI,133.0500030518,133.0700073242,0.004427192868849657
CPRX,3.5699999332,4.0100002289,0.0002299039182473598
QURE,65.2900009155,65.2300033569,0.0015286152848046578
BAX,77.6800003052,76.9100036621,0.024978568461421352
QGEN,40.2400016785,39.8100013733,0.005688052562604086
CDNA,36.3600006104,37.0099983215,0.0009432094717781955
VCYT,22.2099990845,22.8199996948,0.0005688825935763701
SNY,45.1599998474,45.0699996948,0.03525522504733937
MDT,92.3899993896,90.9700012207,0.07842514423720108
ABBV,80.7200012207,79.8799972534,0.07482375497357806
DXCM,147.0,145.5,0.008292807340125365
CNI,87.1200027466,86.3499984741,0.039607487116388194
NSC,178.8800048828,177.1499938965,0.03006061526843721
NFLX,358.9100036621,374.0,0.09822219467681402
CMCSA,39.7599983215,39.4500007629,0.11279738781790044
LMT,296.9100036621,295.3699951172,0.05229653103710695
ALV,78.5699996948,76.4700012207,0.004289598434838388
BWA,38.0200004578,37.1699981689,0.004962102336351151
VC,73.6200027466,72.0199966431,0.0012920984109144
TEN,25.9899997711,24.3500003815,0.0013175543225898761
AXL,14.4600000381,14.0699996948,0.0010124257883998978
VALE,13.5600004196,13.5500001907,0.04417639354286819
HAS,86.6800003052,85.1800003052,0.006852920468936958
MMM,209.0,206.8000030518,0.07553425560084628
CIB,52.6599998474,52.9399986267,0.014923772800918451
BBVA,6.1700000763,6.0999999046,0.025605080521236844
PVG,8.4899997711,8.6199998856,0.0009800585085937554
NVS,83.3422927856,83.7276000977,0.12073670957435423
MRK,78.1011428833,78.3396987915,0.12691935603055915
SOFO,1.1799999475,1.0900000334,3.7726958806340852e-06
ITUB,7.798845768,7.6834301949,0.04751837742427345
BBD,9.8166666031,9.6166667938,0.032967170816538605
VIV,12.8100004196,12.7899999619,0.013559440803108586
PBR,17.3500003815,17.2700004578,0.14186280909668328
GOL,16.5699996948,16.4500007629,0.003628510826465268
BSBR,12.1700000763,11.9300003052,0.056998468824759604
SID,4.0599999428,4.3099999428,0.0035122295594396916
BRFS,6.0700001717,6.1300001144,0.003087265735867079
BBDO,10.2899999619,10.1199998856,0.06895686895789478
CLW,21.7000007629,21.1900005341,0.00022419225893677497
SKYS,1.8999999762,1.9500000477,0.000499660985240617
FL,60.4799995422,59.4900016785,0.004281287333729618
WFC,51.1899986267,49.9799995422,0.14699791804736725
PPG,110.8499984741,110.6100006104,0.016388316793566504
