NVFY,2.0,1.7599999905,2.296699491099306e-06
CGA,2.5499999523,2.5,2.043438038042048e-06
CAMP,10.3000001907,9.5699996948,6.946712813385207e-05
WRLD,87.0999984741,86.0699996948,0.00016253382711404243
GRPN,45.5999984741,45.0,0.000260793271397823
TRQ,6.5999999046,7.0999999046,0.00026694676047446183
WFC,54.0499992371,53.3400001526,0.04976968538379629
VG,7.6100001335,7.4600000381,0.00036670384942647443
AXU,2.0199999809,2.0,4.384858331081628e-05
HP,43.7000007629,44.0600013733,0.000952461460995123
ICD,19.7999992371,19.2000007629,1.533739529618154e-05
SLB,39.9300003052,39.4399986267,0.011099575321161025
PDS,28.2000007629,27.6000003815,8.325855723535964e-05
NBR,153.0,150.0,0.00021947973675607525
PTEN,10.0,10.0699996948,0.0004293539430353824
MGNX,11.0,10.9899997711,9.364073387325243e-05
VRS,18.2800006866,17.6399993896,0.00012670094282125958
FL,40.0400009155,40.1199989319,0.0009088659073722313
KMX,94.4000015259,92.0999984741,0.003177730204491255
CVM,8.9499998093,9.1899995804,6.337857648499581e-05
ACST,21.1200008392,22.9599990845,4.1459280090266976e-05
