C,50.7099990845,52.5600013733,0.0521563220322795
FITB,20.2099990845,20.8999996185,0.0069701781125423206
RF,11.7100000381,12.1000003815,0.005453348656230643
JPM,100.2799987793,101.5800018311,0.15045780565043723
CRS,24.4799995422,24.9899997711,0.0005653494332088922
PBPB,2.0599999428,2.2599999905,2.368977670079058e-05
NEM,60.9000015259,56.8899993896,0.023939313645198263
AEM,64.4599990845,60.5,0.007514405883640106
AU,26.3199996948,24.6399993896,0.0053178014399210384
FSM,4.8499999046,4.4800000191,0.0003782120739388274
AG,10.8000001907,9.6499996185,0.0010934629254742885
SAFM,129.1100006104,130.6600036621,0.0013946735595750537
ESPR,42.2999992371,42.9900016785,0.0005658783469692646
GOLD,24.8199996948,23.3400001526,0.021468352993998564
FRO,9.029999733,8.1599998474,0.0008649757973309755
CPB,51.2000007629,51.9599990845,0.00749755212046606
BAC,24.9599990845,25.5,0.10729775213080674
CSCO,46.4000015259,46.9799995422,0.0959378442137932
SFUN,10.8999996185,10.6000003815,0.00047587890052055184
EA,123.25,122.1500015259,0.017268811390584515
WBA,43.1899986267,43.9700012207,0.018813831403406076
BP,24.7199993134,25.6700000763,0.24339978590760342
AIN,62.2700004578,63.2700004578,0.0009787510533017284
RGR,70.5400009155,71.6299972534,0.0005988624919555644
GEL,8.1300001144,8.4499998093,0.00048498927119564544
TS,13.4799995422,14.4799995422,0.00774198719230905
EC,10.8999996185,11.5100002289,0.21803575011902598
HAL,12.2399997711,13.0900001526,0.005228281419789184
OIS,4.3899998665,5.5300002098,0.00012921470989708255
FTI,5.9672617912,6.3020830154,0.0012979644318340394
SU,17.8500003815,18.4599990845,0.01330283809042057
SLB,18.5,19.3299999237,0.01246535158483355
OXY,14.0200004578,15.3400001526,0.006098497577498625
MPC,37.0,38.5,0.011682329499721263
ENLC,2.5,2.6600000858,0.0005932767995689344
PBR,8.0200004578,8.7700004578,0.0508949760690545
XOM,46.8600006104,48.0,0.09652419182707207
CPG,1.5,1.6900000572,0.0003863297569586938
AZN,54.4900016785,54.5499992371,0.03478398684302757
ZNGA,9.8800001144,9.6099996567,0.004566492885250684
GOOGL,1435.0,1442.6999511719,0.48054579837311295
GOOG,1430.5500488281,1438.3000488281,0.47905562043679095
NM,2.2300000191,2.3599998951,1.4494594089640962e-05
CMTL,18.4599990845,18.9300003052,0.00021771993742431174
UAL,30.1200008392,30.75,0.003681170756370297
