ICAD,6.75,7.5799999237,0.0003176538758362762
AINC,6.3499999046,6.0900001526,3.3971895281804066e-05
FCX,5.1700000763,6.0700001717,0.01823458217948488
H,35.1699981689,41.7099990845,0.008683326443757232
CMU,3.4300000668,3.5199999809,0.0002361601710272717
RSG,75.3000030518,73.6399993896,0.05835138397605456
NAII,5.4200000763,5.4400000572,9.518734342778774e-05
IPG,14.5100002289,14.25,0.013649484159841685
CPF,16.3600006104,14.6599998474,0.001124974704518879
LNT,49.0400009155,45.0600013733,0.029207529407714962
ESBK,13.5100002289,13.6000003815,0.00011533833720269267
PFE,30.5692596436,28.7286529541,0.4112083549065803
PRI,72.5599975586,71.4599990845,0.007267852615106602
JCTCF,5.2899999619,5.2800002098,5.106508181730075e-05
GPC,65.5100021362,65.1600036621,0.02314966101791493
CYAN,1.9900000095,1.8200000525,2.8441129467304188e-05
AVB,153.4900054932,147.7200012207,0.05247338031444671
UDR,35.2299995422,33.8499984741,0.025227022878010888
HBP,0.6999999881,0.6999999881,4.499135141637859e-05
UNM,11.5100002289,11.0,0.005677720587348885
GTIM,0.9100000262,0.8000000119,2.7740494443317956e-05
EXPD,60.0900001526,58.5999984741,0.0247754892447733
ED,92.5599975586,81.2399978638,0.07492132037485369
PWR,27.0400009155,27.4200000763,0.009356944665901867
HMN,32.8199996948,31.7299995422,0.003289859807809129
CX,2.0,1.9199999571,0.2203287193157675
KMT,18.4400005341,17.9500007629,0.003694338307792149
OMAB,26.4599990845,25.0200004578,0.025326278300116495
NWSA,9.8199996948,9.3599996567,0.013968869512398162
GLBZ,9.6499996185,9.4600000381,6.632284635448603e-05
IDXX,204.0200042725,193.9499969482,0.04238667911438348
PGR,71.3499984741,67.1999969482,0.10138895193468274
LUB,1.1000000238,0.6999999881,8.015807086547446e-05
ACH,5.2699999809,5.0700001717,0.140395237518736
OFED,19.0,16.5,0.0003015846910906711
ASR,98.3899993896,90.5299987793,0.07174804422340883
FMS,31.4699993134,30.3400001526,0.022820776849721024
RDI,4.0700001717,3.6900000572,0.00021550262541209484
EVOL,0.8100000024,0.6600000262,2.3876236203055416e-05
PSA,189.9799957275,186.2599945068,0.08054499783185988
MAA,99.2699966431,99.8199996948,0.027567561220976814
CLIR,0.4099999964,0.4499999881,2.6606539835933567e-05
AZPN,88.25,87.3199996948,0.014720826861999641
WHLM,3.0999999046,2.3499999046,3.9242846686488574e-05
EBAY,31.4699993134,29.5,0.060890235779354304
GWW,233.5,235.4100036621,0.030471803797339887
PFG,26.5300006866,27.0499992371,0.017837225040363495
MET,27.5,27.4500007629,0.06118600363702557
