PRIM,21.8099994659,21.6299991608
WIT,4.0500001907,4.1999998093
SFUN,73.0,79.0
DHX,2.6600000858,2.8299999237
CHD,72.3300018311,72.3499984741
MET,44.9000015259,44.7599983215
DHI,43.4799995422,43.5200004578
PRU,98.0,98.1500015259
MSI,140.6499938965,140.5299987793
TRV,136.8099975586,135.4900054932
NXPI,97.75,98.5
MCO,186.6999969482,186.25
LKFN,46.7599983215,46.9000015259
AMP,137.6499938965,137.9199981689
ALNY,93.0,90.9899978638
OSBC,13.1300001144,13.3699998856
PKI,99.1299972534,102.3799972534
GOOGL,1211.1099853516,1201.8900146484
WDC,51.4199981689,51.8800010681
GERN,1.8200000525,1.8999999762
GOOG,1207.8900146484,1196.0
JNJ,136.0500030518,136.0
SJR,20.8799991608,21.0300006866
NVAX,12.0,11.3999996185
CMCSA,40.3499984741,40.7000007629
VRSK,134.8800048828,134.9499969482
PG,103.9300003052,104.5500030518
SLP,20.4500007629,20.2299995422
SJM,117.0,118.0899963379
AZN,41.0800018311,40.7799987793
FCX,13.4499998093,13.7100000381
PVH,126.8300018311,128.8899993896
NFLX,365.1099853516,360.5400085449
PSA,218.4199981689,220.0899963379
TXN,113.8000030518,114.5500030518
ORCL,53.7299995422,53.5
MU,42.1800003052,42.5400009155
HOLI,23.0,20.0699996948
