word,O+ value,O- value
fall,0.025113019820171556,0.07408459363352421
miss,0.013542291343073547,0.03164716747431874
upgrade,0.1442966295042888,0.10175344760461238
higher,0.09786940037429968,0.04714392836921585
lower,0.10289815711855504,0.14666341984419676
goods,0.028495918471595178,0.01401013503120279
dip,0.0031384504416994757,0.012638814302702958
previous,0.004518870796622555,0.012005560706822996
high,0.05969232661062944,0.03831615466021845
downgrade,0.06385255681131777,0.14009011531802984
lift,0.006865305050783056,0.004173839813010204
cut,0.018110136870223805,0.024256844985085704
plunge,0.006022235845398449,0.011206774040315523
fitch,0.0011438587965211578,0.012998515903576098
volume,0.07970077380738907,0.031241055719524822
create,0.007335945933695275,0.008622332156197593
repurchase,0.019992945170021814,0.02116958044446485
base,0.011716704851500214,0.005907900187069583
underweight,0.0027792574029976364,0.006948154255153245
surge,0.02091498032568916,0.01245563736638965
weak,0.008744240052876422,0.010392036146616053
disappoint,0.006092534022727893,0.007186615453928634
deck,0.011803507866454257,0.0
lynch,0.005769995014357661,0.008178446493677785
discuss,0.00618815924140172,0.010248194408744396
bearish,0.009636820078511897,0.007923026202810301
retirement,0.0055389454869691395,0.0053137693661826245
negative,0.00567187120874776,0.009744701904531599
unconfirmed,0.004128702981669901,0.0035459828975748613
rumor,0.013171009711903225,0.010132697140650656
development,0.006806293243588499,0.007692995489349657
gain,0.02356981466686432,0.012451391709539952
drop,0.013095835557861707,0.021964168308418876
public,0.011719254212001694,0.021486607515673026
climb,0.007405263323996135,0.0042786626946513095
reduce,0.008450565486747143,0.010006657266516623
pop,0.009436932859867752,0.0052058241626905715
index,0.01904497738284804,0.02192438775621342
pressure,0.004206841784414204,0.009385999472608826
narrow,0.010472065143405474,0.0026792297262970342
rodman,0.0041942694583406714,0.006751665420549687
soar,0.021066688969687216,0.0041053569159215176
volatility,0.007065671782891758,0.006088923037128774
flat,0.003594099802995295,0.010116280571989492
strength,0.007993504224694564,0.002656326671351899
dig,0.005506217506098454,0.007407356643378768
moo,0.00992734905741437,0.0024073078108620607
among,0.0073433277507099215,0.0031944072939855987
crisis,0.001747490022113442,0.009490523923099474
par,0.008675328191701942,0.0007064857794243932
discover,0.01393265855966493,0.0
