NBIX,92.9499969482,94.9599990845
CLX,179.8000030518,182.8800048828
PRGO,47.4799995422,48.5299987793
MCK,140.0,131.3500061035
GSK,38.4000015259,37.7799987793
GSBC,40.0,38.9099998474
BCLI,4.9000000954,5.0
CHS,1.2300000191,1.2799999714
PPBI,17.3500003815,18.1000003815
ROIC,7.8200001717,8.6099996567
MRK,77.9389343262,75.5534362793
KMPR,69.9300003052,64.8399963379
ALL,97.5999984741,94.0400009155
TFX,333.8299865723,311.1199951172
PGR,77.8799972534,76.0999984741
FNHC,11.8900003433,11.6300001144
GFI,5.8400001526,5.6799998283
HMY,2.4900000095,2.3900001049
AU,19.4200000763,18.7099990845
IAG,2.6400001049,2.5699999332
GOLD,20.4899997711,20.1800003052
EGO,7.0100002289,6.9299998283
HL,1.9600000381,1.8200000525
AUY,3.2999999523,3.3699998856
AG,6.75,6.5199999809
KGC,5.0599999428,5.0199999809
AEM,45.9900016785,45.25
EWG,22.6399993896,22.1900005341
FTNT,110.9100036621,108.1200027466
CF,29.1200008392,29.0200004578
MSI,144.9700012207,144.1000061035
VMW,126.2900009155,124.9000015259
LAMR,46.7999992371,43.5400009155
LPLA,57.3100013733,53.5800018311
RNG,225.0,200.6900024414
DAN,8.3900003433,8.3400001526
FATE,25.0599994659,24.5300006866
PFE,33.2068328857,32.2485771179
NEM,50.0699996948,49.7900009155
NXPI,91.8700027466,86.0
KMX,58.3800010681,59.0
SNY,45.7299995422,44.6300010681
GNW,3.4400000572,3.5299999714
BMO,53.0600013733,51.9599990845
HDB,39.3300018311,38.2099990845
CS,8.7299995422,8.3900003433
TD,43.5499992371,42.2999992371
ITUB,3.7757630348,3.6521019936
SAN,2.5,2.3800001144
