word,O+ value,O- value
feed,0.0034649472272052723,0.0036106391853023114
recommend,0.0011736173590053878,0.0010737418834175843
buy,0.041818037430109006,0.027937537809271218
expand,0.0032737106147092882,0.002444880009097959
approval,0.005905966475479396,0.0048647782486885205
c,0.000939929800346085,0.0013147246295111337
treatment,0.004021582929835725,0.0037915765277746747
raise,0.04087571425857754,0.022455665955121603
overweight,0.008379615337252733,0.004321242298867853
tumble,0.001016900878197221,0.002273099116078514
august,0.024410824342719406,0.02413527721387778
beat,0.03773931955130778,0.025171204128820752
f,0.005443959815423948,0.003297913008056798
increase,0.009561343627477261,0.008856236491226917
retire,0.001509330090593968,0.0020668080785349765
water,0.0028689761794177945,0.0014497738380425229
limit,0.0016182668724210566,0.0019255783448289812
upside,0.004298596761563678,0.0018599254918255659
develop,0.00165724442090164,0.0015715211010359758
scientific,0.0023725793715049016,0.0012408280005913733
upgrade,0.06064344110120595,0.038432391957880147
outperform,0.012636471099751339,0.007936189413897456
chatter,0.004952896126583416,0.0037790408695310422
afterhours,0.005076461506874041,0.006094319836858261
reaffirm,0.00451051253344196,0.00503749202925693
guidance,0.009584665133912448,0.010012778184363094
core,0.0015144666012112747,0.0025334484251973532
miss,0.00896208953903197,0.01920116717672568
season,0.004007122694224639,0.004815531857280616
property,0.002325005039149905,0.0017234301618976348
lower,0.012979203166003527,0.026755618491524098
advance,0.0028513949622485765,0.004901558120637259
positive,0.008432974945219657,0.006208355057339513
strength,0.00202429456919314,0.0008634003794456335
common,0.0075472320159802085,0.011657200566809977
subsidiary,0.0017605190312084266,0.0014586784852880551
southern,0.0019269997613806545,0.0008513496712004776
initiate,0.014089847570257214,0.013639193150083693
coverage,0.013473862732711693,0.012963300248518089
boston,0.0018593923177949196,0.0007259494189052688
panel,0.001453712165149059,0.0006697760348347534
clinical,0.00374156633921484,0.005830395298947383
space,0.0017967569574098704,0.0020657599061443895
product,0.001931415199941467,0.002178852319780717
end,0.003772215753041966,0.004110593023307558
receive,0.009510767329653912,0.006599931873754026
electronic,0.0005078263836834538,0.0020676339814705803
technology,0.008033035912789274,0.005263645858498531
spike,0.010407281901752155,0.00707095596502733
high,0.03645412315451876,0.025009650639934204
volume,0.005902616182231718,0.004263513173933393
higher,0.022662494222788314,0.01707344499116991
downgrade,0.036576708292013135,0.07223189944799945
genetics,0.0019406156008138417,0.0007352139079838432
pressure,0.0010557890323444296,0.0023057623005234592
decline,0.0019018966239538792,0.0022208708037876326
prior,0.004151255129420872,0.005823221879588465
period,0.002531916571046033,0.003837911210200663
last,0.015960382812121286,0.018447367400708244
loss,0.0016079439009340762,0.0024633819365410623
yoy,0.011766836434468918,0.014962617847602739
low,0.017637270941806716,0.029586211941564543
sec,0.001103636632484941,0.0014497897978411655
apply,0.0,0.00516996671167325
cut,0.0028826752320588443,0.006795089133138755
cite,0.0013606943928379746,0.0014627178605090667
strong,0.007893885772135215,0.004861895574883319
reduce,0.0022651610025746735,0.0024154185729572354
concern,0.002029898520426454,0.003278513715705694
sell,0.012571283934702165,0.015008698883166877
snap,0.0015498869225431034,0.0006591004132163598
rite,0.0016303577627810107,0.0006760463595731375
aid,0.0026363940319550413,0.0010446866389861988
interest,0.005059101004717957,0.004340588707157677
half,0.0021026666827109507,0.0011146308855013466
reach,0.0019152046672876151,0.0020946726920862066
black,0.001798609334151115,0.0013811186237429056
response,0.0011765615050979672,0.002065393963169062
tweet,0.007162098369963967,0.008196340837982137
impact,0.002564014740930432,0.0033506946948875906
ask,0.010852727796437414,0.008844338034134676
short,0.0036859352068331444,0.003919605091080128
rumor,0.0020653509307326213,0.001596444900931503
call,0.02780084007905201,0.02203739726696355
weak,0.000943698369858264,0.002300781482021264
order,0.00495553188988255,0.0033498633776043074
due,0.0015755966917626837,0.002255597851891783
sweep,0.008166888689300886,0.006261928915815297
put,0.010513962017479579,0.013868487697323668
make,0.011662164106674141,0.009939597310675391
perform,0.005913960048917655,0.009847457115719943
mon,0.0017763266555277768,0.0016721130353803326
neutral,0.009798491562009721,0.01706493717688903
article,0.0017839802876984938,0.0022180453565401504
prelim,0.0013306328390931678,0.002261683738111835
since,0.0020343616312385447,0.0012910139939000013
confirm,0.002567245635970828,0.002310712794357012
contract,0.007407417525306299,0.009330589876623559
respond,0.0010397468365690285,0.0017693278487662372
drop,0.006190907643664161,0.007553831679957132
disappoint,0.0008401441990958521,0.001540557938831388
j,0.0,0.003189137969617713
play,0.003432067440335488,0.0029657686840207963
wall,0.00600232080844004,0.004110082789806354
streets,0.0023092682938842687,0.0018187719333613136
money,0.0047259666075368766,0.002987696699535094
offer,0.01278550891063777,0.020294381264950534
cisco,0.0021697257585283404,0.0011183933598510967
negative,0.001977143843704477,0.002712864849609256
development,0.0019174530267954948,0.003042968001072712
join,0.0014518041396093973,0.0015865719433615802
advise,0.0020801962980966453,0.0021694928372541027
control,0.0010349216972226107,0.0029796465234866627
rally,0.004906515539007608,0.002090422962362351
three,0.002450744649117304,0.0026033443347454987
far,0.0018550113793887276,0.0018036460914286586
anthem,0.0,0.003173319358074911
ex,0.006615964838357235,0.011686064703923952
visa,0.0016183625612664484,0.0003840574891912204
city,0.0014936996217635914,0.0007952324962466243
continental,0.0012389624385385693,0.0004072425424732717
intuit,0.0001002589773313952,0.002084260403349389
best,0.004727214406117235,0.003251672248590304
roundup,0.0025291013342656184,0.0014348286306854149
leave,0.0020866648479112896,0.0022957236146243475
chief,0.0015702826182516928,0.0019502880607400236
find,0.0017558287789719539,0.0022703933088226306
fall,0.004680934297311097,0.007807424215577277
chip,0.0018675627889801396,0.0008547533295290395
plunge,0.003895619767538946,0.004772647444987532
view,0.0029495585103092976,0.0035049186478038788
index,0.00249784225156065,0.0013757192066489714
pick,0.0088296629452661,0.004918413981265858
pan,0.0016852499017945227,0.0011005329508460974
sport,0.00046037485921658275,0.002305792273034656
weakness,0.0006756461409022934,0.0019170271455883387
five,0.0,0.002832181193138972
four,0.0009128416367657974,0.0009384652714078749
unusual,0.0015283207768946446,0.0009894714358955332
activity,0.0027323895508201248,0.0016743932069303899
create,0.0012556537527985338,0.0015900647080352016
current,0.0010203461669218252,0.0013285153713309852
seek,0.0014252100930683903,0.0019437853378834636
forward,0.00017883874824484332,0.00214673610465937
major,0.003253044797316097,0.0051126574726810935
public,0.0018995918109530369,0.0021529431953338624
award,0.0033869980545641687,0.0030707382189091408
daily,0.003906501799872302,0.003124434397296609
pulse,0.003921234710924307,0.0028691352606717672
test,0.0019591586684702374,0.0023791090002645487
significant,0.0013551763041606626,0.0014860383795512887
rate,0.0018905917488019166,0.0029034798856499037
risk,0.0016707769858757741,0.002495069892490701
effective,0.0015098443083884283,0.001988119430718754
unaffected,0.0016718575552189913,0.0009688687348388088
review,0.003741651690969629,0.003728865763902665
eu,0.0015250441506288518,0.0007855955562881474
community,0.001875050543623221,0.0017015529186679777
mention,0.0008501837711573182,0.0009325078426450241
dynamics,0.0008044176690444385,0.0015017209570931409
alliance,0.0006556047242660895,0.002919905375135473
