word,O+ value,O- value
thermo,0.0012458053790197553,0.0
fisher,0.001391166216079885,0.0
rumor,0.007768070994768611,0.003938572500074768
unusual,0.0023380972379018154,0.001422745382852042
spike,0.014731681884856983,0.00787659953855327
higher,0.04319500637155839,0.03060988370130787
mad,0.0014841171744769863,0.0010764783308551296
whats,0.001870674152487569,0.0035632568156465367
cut,0.004972649597433222,0.012126962050587305
urban,0.005064956578336806,0.0
miss,0.005597163048617073,0.008213089240404522
fall,0.00951186364003453,0.017327265413918127
university,0.0010666503617150582,0.0009295691435405875
neutral,0.02578684718577662,0.03543211914017034
upgrade,0.09675004191703164,0.05040118832602166
buy,0.10413315390225662,0.06829762484048141
raise,0.0691967007080321,0.04685995542509424
proceed,0.0028391111288636407,0.002593653758117019
nuclear,0.0006698665256535848,0.0015236546046545041
lower,0.03334311077228306,0.06050036250502585
offer,0.031142465068875393,0.036532481278829645
bill,0.003076296291448427,0.0014501029181592563
volume,0.02481356755108804,0.007470322931066718
overweight,0.015415878395877441,0.008457539791492674
rise,0.027287279900511763,0.019853226887697258
downgrade,0.056123002818154764,0.10529367146674086
valuation,0.0027724653943578446,0.0030821030852196023
replacement,0.0012235623656546705,0.0015381509922245365
resume,0.008252142308806823,0.00912584231270858
explain,0.0007744462803816218,0.0016789440588357745
resign,0.0011971594522920711,0.0031087013262668475
atlantic,0.00040161992542379215,0.0021278901661833153
date,0.002747936256370291,0.0022967195471158
prelim,0.0032201318154557457,0.0034479974722587798
strong,0.010542102818156582,0.010300409626076328
outperform,0.03556918894502907,0.023752413715878967
worst,0.0031552489131138556,0.020521448139880775
public,0.004426235044548937,0.002942274442724491
downbeat,0.0031316956950918494,0.0059186543915547086
starboard,0.0010015473614004367,0.0012176206804209236
mix,0.00796133869091817,0.011665262438496022
concern,0.003013094752161604,0.004826358830784576
promote,0.0011965197919408738,0.0007529175975374358
fitch,0.0002753025963716055,0.007505651412906199
attractive,0.0020095118214373026,0.0011903160871928652
elect,0.0012044516933098616,0.0010747063901311229
f,0.006852327038383195,0.004500060643144231
lift,0.003272484316811301,0.0023091256162529193
ongoing,0.00190817681164921,0.001393576687081886
green,0.0034303070823816064,0.00495584001785932
low,0.013753641561052573,0.024217633493696697
placement,0.0007919967776194043,0.001076163119620485
warn,0.0012358581152652171,0.0037860817694332824
bob,0.0008964127832530324,0.0009964530175767948
high,0.009465949204274168,0.008427356721831132
peer,0.0008819159013463701,0.001572727120921198
remove,0.0026814268452388106,0.004614251841314729
feel,0.0008648303699404562,0.0011163175252360184
uncertainty,0.00037355117715666587,0.0016467316789068576
underweight,0.001379268468564541,0.0028424531289686643
clearance,0.001264087179820534,0.00142789058945184
tumble,0.0044921811364188515,0.006964729923989599
stand,0.0009674586774616655,0.0010919475426921317
generale,0.0004164773028392415,0.0008027386437647555
accumulate,0.0008766402432674532,0.0008730414677057991
chronic,0.0005809373723821571,0.0014390629071348551
hepatitis,0.00023191854564157894,0.001719122314369721
secondary,0.001323245438459035,0.0016897853443338373
milestone,0.0021710579470689793,0.0020073928404985278
discovery,0.0,0.004436399564844727
infinity,6.167940475828948e-05,0.0019341808604432498
interim,0.001357990265869533,0.0021598953090802312
pivotal,0.0010762489484203962,0.0015660948649130133
repurchase,0.0029992914722820384,0.0039412320814830905
warrant,0.00038630298425505207,0.0008035976377076089
crude,0.0018129745002725037,0.004328974050231298
pain,0.000954647190391553,0.0006460359855527955
terminate,0.0011859166587740284,0.0008783475820216442
dip,0.0027548081071806017,0.003441223307380126
common,0.004209000340199007,0.005842784877306646
registration,0.002110431597290619,0.0022765810249200527
shelf,0.0024740995417110202,0.003247402489780418
car,0.0019458996789723897,0.0006576071790591439
consolidation,0.0015889286591638733,0.0003635260641580228
give,0.002501386615987857,0.005140819128491197
cite,0.0015172129637178904,0.0018054067964673008
cancel,0.0008326366826174484,0.0009366297672681057
intercept,0.0,0.004956216297219791
downside,0.0008530049741135951,0.0018261155238715584
fail,0.0004908921926206137,0.002204487475553308
maxim,0.0009929683689968473,0.00047825532148052885
weight,0.0017902520496077005,0.0012307424327017854
constellation,0.002672880629777502,0.0
extension,0.0015572762928891307,0.0021066736008359516
deliver,0.0016513450153696155,0.0018036891683433252
customer,0.001625830079975721,0.0007621498458485575
army,0.0012168174241361219,0.0008041018409151535
standpoint,0.0010511197672081693,0.0005757873000414201
hunt,0.00048232552158977834,0.001467021575738239
weak,0.003023055204672865,0.006604407629393872
combine,0.0014962063002323894,0.000993520579739257
la,0.002674093048901021,7.466119452186207e-05
ownership,0.0012536226020583795,0.0006115644447301245
boost,0.006773639473352292,0.006283298292508889
successful,0.0014810981838702636,0.0007616740838043435
cause,0.0011778796965827832,0.0007645852700026212
manage,0.0012808461680075902,0.0021661590605786428
east,0.000365771223374637,0.002060875019089651
period,0.001074536803123574,0.0013063713148926035
stress,0.0012938342284580372,0.0016812695557949506
solid,0.0037736360144587674,0.002494304668748404
defend,0.0009492934960100766,0.0009095542994324643
