DATE,long value,EARNING LONG,short value,EARNING SHORT,NUMBER LONG,NUMBER SHORT,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-07,0,0,0,0,0,0,333,226
2019-01-08,10000.0,10129.599499220625,9999.999999999995,10179.215201708146,50,48,198,145
2019-01-09,10000.0,10148.879429711738,9999.999999999996,10050.927506838983,50,50,227,127
2019-01-10,9999.999999999998,9981.038212775895,10000.000000000002,10019.03378530187,50,49,268,178
2019-01-11,10000.000000000002,10063.041401613773,10000.000000000002,10122.943808864222,50,50,285,164
2019-01-14,9970.648812167823,9902.317762031123,9802.220053275883,9789.58226462066,50,50,244,155
2019-01-15,10000.0,10043.618744886382,9999.999999999998,10066.586760800381,50,50,226,147
2019-01-16,10000.000000000004,10061.111835852793,9999.999999999998,10083.764430892135,50,50,263,143
2019-01-17,10000.000000000002,9856.12071596002,9999.999999999996,9880.617583024112,50,50,293,167
2019-01-18,10000.000000000002,10176.092121214524,9999.999999999995,10211.681516355531,50,50,190,121
2019-01-22,9714.504984965757,9660.470876335914,10000.0,9931.42884196163,50,50,250,148
2019-01-23,10000.000000000002,9953.456726016124,10000.0,9969.300418909008,50,49,200,138
2019-01-24,9999.999999999998,9958.139495320658,10000.0,9944.037818285455,50,49,242,142
2019-01-25,10000.000000000002,10189.85142046584,9999.999999999998,10032.035524356972,50,50,276,178
2019-01-28,9999.999999999996,9907.05377954342,9999.999999999993,9896.063683300014,50,50,270,163
2019-01-29,10000.0,10029.81848207647,10000.0,10019.26228205531,50,50,275,174
2019-01-30,9999.999999999998,10082.087851814462,10000.000000000002,10037.825781206364,50,50,223,144
2019-01-31,10000.000000000002,10044.372490652442,9999.999999999998,10053.12839474685,50,50,304,189
2019-02-01,10000.0,10127.120250401915,10000.0,10060.349531517219,50,50,273,146
2019-02-04,9999.999999999996,9988.898996287606,10000.000000000005,9981.182150885248,50,50,267,159
2019-02-05,10000.0,10133.859246482481,9999.999999999996,10061.790499087627,50,50,218,147
2019-02-06,10000.0,10056.293364548059,10000.0,10015.242699796414,50,49,238,128
2019-02-07,9999.999999999998,10047.844025736404,10000.000000000002,9875.397530732762,50,50,222,125
2019-02-08,10000.000000000002,9939.499869977046,10000.0,9895.520000781848,50,50,265,143
2019-02-11,10000.000000000004,10079.650597137821,10000.000000000002,10167.493339201972,50,50,285,175
2019-02-12,9999.999999999993,10081.921156708806,10000.000000000002,10069.37582417149,50,49,247,145
2019-02-13,9999.999999999996,10021.126833081127,10000.000000000004,10085.407837210223,50,50,220,144
2019-02-14,10000.000000000002,9962.91593089173,9999.999999999998,9933.837897038822,50,50,264,141
2019-02-15,10000.000000000004,10128.560030336077,10000.000000000002,10117.28781234167,50,50,256,132
2019-02-19,10000.000000000002,10039.774135704525,10000.000000000002,9932.36129870173,50,50,303,189
2019-02-20,9999.999999999998,10051.888895752112,10000.000000000002,10031.792614381671,50,50,370,187
2019-02-21,9999.999999999998,10013.508106631263,9999.999999999998,9996.793625241633,49,50,319,170
2019-02-22,9999.999999999996,10004.136816250224,10000.0,9954.07790512483,50,50,294,161
2019-02-25,9999.999999999995,10138.098092207147,10000.000000000004,10125.053895666559,50,50,337,196
2019-02-26,9352.661490828317,9298.714303423307,10000.000000000002,9921.078836575745,50,50,249,139
2019-02-27,10000.000000000007,9949.324917688387,9999.999999999998,9992.827212322414,50,50,260,162
2019-02-28,10000.000000000002,10060.749305548054,10000.0,10030.742280750546,49,50,292,175
2019-03-01,10000.000000000002,10077.692024668007,10000.0,10081.408748762147,50,50,270,173
2019-03-04,9942.182137691067,9999.622046323173,10000.000000000002,10083.05924266488,50,50,286,186
2019-03-05,9999.999999999996,9915.72009205585,10000.000000000007,9802.65383406924,50,50,258,161
2019-03-06,9999.999999999998,9970.449428908998,9999.999999999998,9994.018874234758,50,50,228,144
2019-03-07,9999.999999999998,9852.610832488514,9999.999999999996,9916.479040735552,50,50,226,156
2019-03-08,10000.000000000002,9939.001686144351,10000.0,9845.88371441507,50,50,239,132
2019-03-11,10000.0,10048.23903237198,9932.601314116806,10016.954052316578,49,50,249,160
2019-03-12,10000.0,10156.769104270164,9999.999999999993,10231.117219145499,50,50,206,131
2019-03-13,10000.000000000005,10023.431310851813,10000.000000000004,10024.871511371117,50,49,225,143
2019-03-14,10000.0,9355.82748263319,9999.999999999996,9978.797420530782,50,50,197,105
2019-03-15,10000.0,10024.783905382235,9963.099695786777,9903.152121067073,50,44,193,117
2019-03-18,10000.0,9967.395994483404,8634.436660161291,8581.272432750598,50,50,175,101
2019-03-19,9999.999999999996,9885.471598615313,9999.999999999995,10118.71122512317,50,47,172,114
2019-03-20,9999.999999999998,9717.52433139458,9999.999999999996,9999.670927360472,50,37,194,104
2019-03-21,10000.000000000002,9929.68170935106,9999.999999999996,10021.640976577874,48,50,213,117
2019-03-22,9999.999999999995,10101.265653681032,10000.000000000004,10093.351476310396,50,47,186,100
2019-03-25,9999.999999999996,9731.91173382758,10000.0,9783.991091951235,50,38,216,143
2019-03-26,9999.999999999998,10106.420896812273,10000.000000000005,10088.271475111058,50,50,211,149
2019-03-27,10000.000000000002,10055.38272998507,10000.000000000002,9967.333188555933,50,50,198,150
2019-03-28,10000.000000000002,9921.856652171991,10000.0,9978.0520106979,50,50,211,132
2019-03-29,9999.999999999996,10060.691766497594,10000.0,10115.190576694034,48,50,192,117
2019-04-01,10000.000000000002,10108.920190629447,10000.0,10092.817228570315,50,50,219,145
2019-04-02,10000.0,10087.809761534721,10000.0,10084.445034619397,50,50,221,142
2019-04-03,10000.0,10062.95000027253,9999.999999999998,10053.147833771209,50,48,257,175
2019-04-04,10000.000000000004,9778.052983883277,10000.000000000005,9967.925667098958,50,49,272,180
2019-04-05,10000.0,10036.302168884627,9999.999999999996,10074.689474298186,50,50,219,128
2019-04-08,10000.000000000002,10015.507852990948,10000.000000000004,10029.016381684694,50,50,182,115
2019-04-09,10000.000000000002,9963.21224194227,10000.000000000004,9965.129807123863,50,50,188,129
2019-04-10,10000.000000000004,9933.834667499306,10000.0,10050.864490017851,50,47,202,128
2019-04-11,9999.999999999998,10046.829120742459,10000.000000000002,10069.407323404434,50,50,202,123
2019-04-12,9999.999999999996,10016.32951744815,9999.999999999998,10043.772440121427,50,50,209,122
2019-04-15,9999.999999999998,10030.146852221807,10000.0,10017.768360711594,50,50,205,129
2019-04-16,9999.999999999998,10038.373671216152,10000.0,9979.249192307441,50,50,225,152
2019-04-17,9999.999999999996,10065.929125465993,10000.000000000004,9869.320487881869,50,50,194,117
2019-04-18,10000.0,9841.086784579114,10000.0,9854.538770108113,50,50,256,170
2019-04-22,9795.07338655593,9878.022997505934,10000.000000000002,10011.643244727502,50,50,227,149
2019-04-23,9999.999999999998,10053.760157719506,10000.0,10036.501214975964,49,50,314,226
2019-04-24,10000.000000000002,10177.398036811666,9999.999999999998,10159.665708616367,50,50,277,169
2019-04-25,10000.000000000002,9991.447162470866,10000.000000000004,9961.967951167017,50,50,235,141
2019-04-26,10000.000000000005,9880.74726452139,10000.000000000002,10031.13568088036,50,50,341,241
2019-04-29,10000.000000000002,10088.672332057604,9999.999999999998,10036.309655146808,50,50,406,279
2019-04-30,9878.79257096846,9891.658756701663,10000.000000000002,10080.117407751919,50,50,321,230
2019-05-01,9999.999999999993,10036.610967735849,10000.0,10078.922563782373,50,50,325,239
2019-05-02,10000.0,9851.000195380893,9999.999999999996,9860.663620097954,50,50,283,172
2019-05-03,10000.0,10031.390237480788,10000.000000000004,10072.377379496927,50,50,376,233
2019-05-06,9999.999999999996,9887.017406950648,9999.999999999998,9890.974298790092,50,50,407,260
2019-05-07,10000.000000000002,10067.875614192286,9999.999999999998,10105.963331978097,50,50,309,198
2019-05-08,10000.000000000002,9859.079086193411,9999.999999999998,9904.651377202077,50,50,315,200
2019-05-09,10000.000000000004,9920.515651869035,9999.999999999995,9824.06858098702,50,49,393,283
2019-05-10,10000.0,10006.744838722387,10000.000000000005,10020.776212021055,50,50,402,221
2019-05-13,10000.0,9842.847672643598,10000.000000000004,9876.988284591707,50,50,413,273
2019-05-14,9999.999999999998,9925.029554518593,10000.000000000002,10013.906892565026,50,50,381,279
2019-05-15,9999.999999999996,9926.94651052551,10000.000000000002,10001.306841575713,50,50,315,231
2019-05-16,9999.999999999996,10166.153021161286,10000.000000000004,10138.355084620414,50,50,238,167
2019-05-17,10000.0,9978.926459864264,10000.000000000004,9970.833541252698,50,50,298,213
2019-05-20,9999.999999999993,9844.304536248947,10000.000000000002,9910.400562971874,50,50,302,208
2019-05-21,10000.0,10016.255308954722,9999.999999999998,10069.64087621484,50,50,247,196
2019-05-22,10000.000000000002,9986.232404196688,9613.582520596112,9640.88759080685,50,50,268,198
2019-05-23,9999.999999999998,9825.24604680165,10000.000000000004,9822.142086372936,50,49,243,160
2019-05-24,10000.0,10046.050336915714,9999.999999999998,10002.814841288906,50,50,232,165
2019-05-28,9380.572702746178,9321.442228749318,10000.0,9984.101927343449,50,50,271,202
2019-05-29,10000.000000000002,9862.074953840161,10000.000000000007,9801.29317179672,50,50,269,196
2019-05-30,9999.999999999998,10065.45497263114,10000.000000000005,10012.066311459632,50,50,189,96
2019-05-31,9999.999999999998,9875.741082285003,10000.000000000002,9827.768299553929,50,39,218,130
2019-06-03,10000.000000000002,9967.674127238857,10000.00000000001,10044.516477883626,50,49,220,151
2019-06-04,10000.0,10111.418643406963,10000.0,10005.274642959106,50,50,292,211
2019-06-05,10000.000000000004,10272.184085967845,10000.000000000004,10154.424323754662,50,50,265,154
2019-06-06,10000.000000000002,9974.131743538446,9999.999999999998,9999.758622738393,50,50,290,177
2019-06-07,10000.000000000002,10044.66279030073,10000.000000000002,10098.0777957111,50,50,332,254
2019-06-10,9684.210524620705,9773.499287666844,10000.0,10173.587950023635,50,50,266,191
2019-06-11,9999.999999999998,10011.708795102673,9999.999999999998,10111.935856835828,50,50,183,113
2019-06-12,10000.0,9924.544661990632,10000.000000000002,9934.011885561527,50,38,234,145
2019-06-13,10000.000000000004,10042.348512155379,9999.999999999998,10063.925304848413,50,50,223,140
2019-06-14,9999.999999999998,9966.338607902077,9999.999999999998,9992.683767914448,50,43,229,125
2019-06-17,9999.999999999998,10023.263618618372,10000.0,10009.728408500258,50,50,229,155
2019-06-18,10000.0,10025.329832791238,10000.0,10150.442381360146,50,50,228,146
2019-06-19,10000.000000000005,10035.003363103426,9999.999999999998,10211.974960919597,50,50,235,141
2019-06-20,9999.999999999996,10154.937253185106,10000.000000000002,10179.882015679013,50,50,219,120
2019-06-21,10000.000000000002,9922.188207868854,9999.999999999995,10025.922136212963,50,50,239,162
2019-06-24,9999.999999999998,10002.226194593633,10000.0,9970.124466683734,50,50,239,166
2019-06-25,9999.999999999998,9917.1036163798,10000.0,9939.938638888096,50,50,150,93
2019-06-26,10000.000000000002,9955.99709572002,10000.000000000002,9967.950315653052,50,38,169,112
2019-06-27,10000.0,10031.676194292564,9999.999999999998,9994.999162842438,50,50,151,87
2019-06-28,10000.000000000002,10043.302582444132,10000.000000000002,10111.287133260194,44,43,249,166
2019-07-01,9999.999999999995,10236.79504146788,9999.999999999996,10159.680785816005,50,50,262,175
2019-07-02,9999.999999999998,9922.748122449688,9999.999999999998,9928.577683609448,50,50,209,133
2019-07-03,10000.000000000005,10065.607718392972,10000.0,10023.966012377925,50,41,264,181
2019-07-05,10000.0,10029.578470714596,10000.0,9951.994611151684,50,50,209,102
2019-07-08,10000.000000000002,9983.769003470752,10000.0,9998.64852996868,46,50,228,148
2019-07-09,9999.999999999996,9929.022333934909,9999.999999999998,9931.456876274715,50,50,106,62
2019-07-10,9999.999999999996,10086.076958372,10000.000000000004,10045.008769004158,42,20,176,104
2019-07-11,10000.0,10004.550289424702,9999.999999999995,9954.304748309103,47,50,264,172
2019-07-12,10000.000000000004,10014.474206802672,9999.999999999998,9925.428318847355,50,50,271,195
2019-07-15,10000.000000000004,10020.8480374411,10000.0,10043.803449034163,50,50,280,196
2019-07-16,10000.0,9967.900743816794,10000.000000000002,10028.284599802817,50,50,231,174
2019-07-17,10000.0,9978.47580294178,10000.0,9960.154020338525,50,50,214,135
2019-07-18,10000.000000000002,9849.434925230087,10000.0,9899.003402437926,50,50,228,142
2019-07-19,9999.999999999998,10066.662350311652,10000.000000000004,10035.667988459556,50,50,201,122
2019-07-22,10000.000000000004,9857.161470558398,10000.0,9991.325276669699,50,50,287,179
2019-07-23,10000.0,10062.431064951306,9999.999999999998,10001.896166746026,50,50,213,136
2019-07-24,10000.000000000002,9999.550377364385,10000.000000000002,9943.982687412597,50,50,217,128
2019-07-25,10000.0,10083.193213560167,9999.999999999998,10044.898254288699,50,45,270,183
2019-07-26,10000.000000000005,10288.825538278788,9999.999999999998,9992.226029510628,50,50,409,285
2019-07-29,10000.000000000002,9968.2080260928,9999.999999999998,10021.649932359904,50,50,410,273
2019-07-30,9999.999999999996,9935.655990034871,9999.999999999998,9879.3155520827,50,50,345,227
2019-07-31,10000.0,10029.082846124256,9999.999999999996,10131.665657278449,50,50,438,294
2019-08-01,10000.000000000004,9989.024670404384,10000.0,9894.67401689847,50,50,427,278
2019-08-02,10000.0,9995.486335149031,9999.999999999998,9875.193244627691,50,50,487,311
2019-08-05,10000.000000000002,9949.508481867215,10000.000000000002,9700.975072476087,50,50,595,408
2019-08-06,9999.999999999996,9932.494007301926,9999.999999999996,9936.038080956516,50,50,517,373
2019-08-07,10000.0,9986.083325040052,10000.000000000002,9762.230176407145,50,50,500,383
2019-08-08,10000.000000000002,10221.649251981453,10000.000000000004,10099.362562814362,50,50,603,492
2019-08-09,10000.0,10126.358023232553,9999.999999999998,10122.509142660187,50,50,431,281
2019-08-12,9837.494099169093,9765.24625668575,9999.999999999996,9831.178186488301,50,50,578,443
2019-08-13,10000.000000000002,10047.721080186957,10000.0,9885.072767940535,50,50,418,324
2019-08-14,10000.0,9936.99749986599,10000.0,9970.385791866378,50,50,349,249
2019-08-15,9999.999999999998,9907.433916174457,9999.999999999998,9925.561764446604,50,50,389,303
2019-08-16,10000.000000000005,10118.81181738476,9999.999999999995,9876.332584052276,50,50,525,434
2019-08-19,9999.999999999996,10113.73742271801,9846.760702331685,10092.430999606708,50,50,383,296
2019-08-20,10000.00000000001,9994.490142312576,10000.000000000004,9982.360189570403,49,50,312,249
2019-08-21,10000.0,9945.030623455033,10000.000000000005,10029.56741496511,50,50,344,281
2019-08-22,10000.0,10041.76311614226,10000.000000000002,10023.360463079027,50,50,353,284
2019-08-23,10000.0,9921.514380314966,9999.999999999998,9941.83486032815,50,50,228,148
2019-08-26,10000.000000000005,9861.148670597351,9999.999999999995,9896.552612530493,50,50,244,170
2019-08-27,9999.999999999998,10110.8193592773,9999.999999999998,10082.175094847024,50,40,329,277
2019-08-28,9999.999999999996,9902.048719762915,10000.000000000002,9895.311974130831,50,50,322,233
2019-08-29,10000.000000000002,10095.562649067724,9999.999999999996,10334.208379701657,50,49,304,209
