BBBY,16.7399997711,16.6000003815
ADI,113.5699996948,114.7799987793
JBL,30.8899993896,31.0100002289
DHI,46.1199989319,46.4199981689
KBH,25.3999996185,26.1000003815
TOL,38.6300010681,38.5699996948
LEN,52.3800010681,52.5699996948
GOL,12.0600004196,12.1099996567
CIG,3.6199998856,3.5999999046
BSBR,11.720000267,11.6099996567
PBR,15.8599996567,15.7399997711
ITUB,6.9332227707,6.9167351723
BBD,8.9499998093,9.0200004578
TAL,34.1300010681,35.1399993896
BBDO,7.6999998093,7.8200001717
EBR,8.5,8.5100002289
VCEL,16.7999992371,17.8799991608
TNDM,56.7599983215,58.3699989319
PRQR,11.2399997711,11.779999733
GMED,44.8199996948,45.1500015259
MD,25.6100006104,26.4599990845
ENSG,45.7062683105,46.9597740173
ACAD,23.7399997711,24.4099998474
INCY,73.7099990845,75.0299987793
OMCL,72.8799972534,75.2900009155
MOH,121.9400024414,123.8300018311
UHS,123.1800003052,128.0
STAA,29.9899997711,31.0400009155
DHR,125.4899978638,127.7600021362
ABBV,78.1500015259,79.2300033569
SEM,13.6199998856,13.8100004196
AMED,113.9400024414,123.5
CNMD,79.1999969482,80.6200027466
PODD,82.5199966431,83.1699981689
PFE,37.0872879028,37.4762802124
FOLD,12.7100000381,13.3699998856
RGEN,54.6699981689,57.3899993896
GRFS,18.8600006104,18.9099998474
VEEV,134.1399993896,137.0
USPH,109.3700027466,112.5999984741
PINC,32.2700004578,32.8400001526
ALNY,83.2399978638,87.3300018311
ABC,71.1999969482,73.6100006104
INGN,79.0199966431,84.2699966431
RARE,64.75,68.1399993896
ACHC,29.8600006104,31.0799999237
ICAD,4.5999999046,4.6100001335
STE,123.6500015259,125.5100021362
ESPR,42.0900001526,43.4700012207
NVO,48.4599990845,48.8800010681
