DATE,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-02,0,0,0,0,0,0,0,0,0,220,104
2019-01-03,25,21,157.2729041499452,154.00354683784192,82.22007809401197,82.89865299701599,31,50,0.8024691358024691,171,73
2019-01-04,20,23,85.67942838669143,85.00714321817428,132.55315839617364,133.9486850594237,35,38,0.0,1,0
2019-01-07,0,0,0,0,0,0,0,0,0,296,128
2019-01-08,44,8,55.478450322152,53.200699605948,66.425435972208,65.602955212596,50,50,0.9,246,102
2019-01-09,37,25,51.213607904859195,50.4353663970102,59.887965192796,60.39853940964001,49,50,0.6868686868686869,221,93
2019-01-10,16,44,70.68080804209231,70.74961505257693,90.35701772212799,92.02236510515398,26,50,0.9868421052631579,230,83
2019-01-11,31,30,81.40573531739706,79.67817184855294,66.36163301856733,67.19748967763674,34,49,0.03614457831325301,17,5
2019-01-14,0,0,0,0,81.84799947736,81.05999832154001,0,5,0,187,80
2019-01-15,26,27,82.22838640213226,80.57548344519677,76.5261658746347,77.10949368865921,31,49,0.9,216,85
2019-01-16,29,26,70.96480174274706,69.93589766236175,52.78636662749401,52.62093437969602,34,50,0.8809523809523809,208,89
2019-01-17,21,35,70.08291645845,69.46181708971334,85.254480646842,86.00897875666799,30,50,0.6875,165,65
2019-01-18,32,11,75.27094352947059,73.29199086917647,47.55741922316774,47.186774246145156,34,31,0.0,6,0
2019-01-22,0,0,0,0,0,0,0,0,0,261,114
2019-01-23,27,39,87.29787194874392,86.39067401682198,68.998428664208,70.136588187214,41,50,1.043956043956044,294,136
2019-01-24,41,35,67.655599992276,66.81570111036,58.59010163544998,59.603905341628,50,50,0.69,178,80
2019-01-25,41,16,69.78660679381959,67.72279947996303,67.94514680610294,68.73500004937648,46,34,0.0,9,0
2019-01-28,0,0,0,0,0,0,0,0,0,256,98
2019-01-29,24,25,135.82735756238,133.77977240880332,61.346993517872015,61.69733198403601,30,50,1.0375,252,119
2019-01-30,27,23,77.05177623033423,75.08019704253422,59.66860093116399,60.115298736098,38,50,0.9659090909090909,237,106
2019-01-31,40,29,112.31626194350814,109.30709964158982,49.11791695380612,49.50900119664898,49,49,0.673469387755102,195,77
2019-02-01,26,25,80.49685227870627,78.67750141023437,71.65763621859779,71.57688807912001,32,45,0.025974025974025976,14,2
2019-02-04,0,0,0,0,0,0,2,0,43.0,247,100
2019-02-05,29,18,109.42863485879444,107.15601129333055,53.617509710789996,53.69773248911801,36,50,1.0,248,118
2019-02-06,35,31,72.02609116690238,70.55539716425714,54.649638257616,55.16191782713001,42,50,0.8695652173913043,280,119
2019-02-07,26,35,91.65087948619733,89.8224951512135,78.40744876385,79.96715023756602,37,50,0.7701149425287356,158,76
2019-02-08,16,39,69.303200268748,67.486800012584,68.40056061744801,69.923609991074,25,50,0.09333333333333334,8,7
2019-02-11,1,0,252.1199951172,250.5099945068,132.24610519408333,128.79578971861667,1,6,11.285714285714286,214,91
2019-02-12,25,24,87.70177816549668,85.77483362357,60.80392807961401,60.899177465448005,30,50,1.0625,272,119
2019-02-13,35,20,70.31656011126137,68.85045969487273,62.029565825145994,61.79104669696202,44,50,0.7978723404255319,393,145
2019-02-14,21,34,95.79818232131818,94.3536366332606,81.66689947128002,82.37289974450802,33,50,0.891566265060241,261,91
2019-02-15,32,22,59.59109425172813,57.4676167853125,79.12813614845001,78.599094767578,32,50,0.012195121951219513,2,1
2019-02-19,0,1,0,0,8.5100002289,8.6099996567,0,1,0,288,126
2019-02-20,27,20,47.88454514560606,46.87606091932423,49.502493743896004,49.455395479204,33,50,1.036144578313253,309,123
2019-02-21,30,23,78.79689550954184,78.2129646733651,49.00268707713264,49.07694909037347,43,49,0.717391304347826,205,71
2019-02-22,17,40,70.83272697708182,68.53954591534999,130.1283664849286,132.2180609021918,22,49,0.0,16,2
2019-02-25,0,0,0,0,1118.96502685545,1105.2999877930001,0,2,0,274,137
2019-02-26,20,39,104.87104029953332,103.4592313253278,78.04405975342401,79.56859996080401,36,50,1.0348837209302326,250,116
2019-02-27,30,35,100.857802476884,100.40753100872801,65.88420003295198,66.667999775412,50,50,0.71,268,104
2019-02-28,23,26,73.09138773282666,72.17895043691335,50.428799881935994,50.91419970155601,30,50,1.1,194,95
2019-03-01,32,28,79.78092988979067,77.29674392522327,99.09547231674198,98.64554855347801,43,50,0.0,6,0
2019-03-04,0,0,0,0,0,0,0,0,0,217,78
2019-03-05,4,38,88.91318121823181,90.0920456972909,51.977010104661986,52.7936111641,22,50,1.0416666666666667,243,115
2019-03-06,27,32,75.74974428078971,74.89153772897693,111.895060677526,111.47632123231999,39,50,0.7078651685393258,230,102
2019-03-07,8,41,72.53911753962353,71.38455775204704,35.40771223187599,35.95171433925001,17,50,0.9104477611940298,166,80
2019-03-08,12,43,55.148636546995455,54.7304545911909,59.67700045108999,61.84190032005002,22,50,0.0,7,0
2019-03-11,0,0,0,0,0,0,0,0,0,190,64
2019-03-12,18,10,90.23452405701904,87.90301334290004,54.59420910269768,54.74705829453489,21,43,0.90625,185,72
2019-03-13,23,20,79.2226251278714,78.06060016580716,56.79287839478184,57.67663611877955,28,44,0.8055555555555556,171,69
2019-03-14,13,19,46.33562468736874,45.85749925673124,74.33535036087201,74.243253259654,16,50,0.8636363636363636,167,64
2019-03-15,26,18,99.15685655048857,97.58435682569143,56.75103455164829,57.40482782906898,35,29,0.0,9,0
