DATE,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-09,21,15,55.635737528117154,55.66282514845143,91.559008512494,90.960999965664,35,50,0.8,220,104
2019-01-10,13,29,162.82903228267094,163.07742021929678,85.70093744277398,85.57576830626002,31,50,0.8024691358024691,171,73
2019-01-11,28,14,92.25971347263713,90.87742819104002,139.15131865677628,139.04394711318156,35,38,0.0,1,0
2019-01-14,0,0,0,0,0,0,0,0,0,296,128
2019-01-15,31,18,57.680561396534685,57.58775566062246,66.68500457977346,66.37956393981429,49,49,0.9183673469387755,246,102
2019-01-16,33,18,51.679646832602025,51.10232247625101,60.926222724916,60.621578569418006,49,50,0.6868686868686869,221,93
2019-01-17,9,29,73.29230732183846,73.67542368173847,91.40117341041199,91.244622614384,26,50,0.9868421052631579,230,83
2019-01-18,31,5,83.67835438252058,82.22911827704705,68.1249586611347,66.27571411278569,34,49,0.03614457831325301,17,5
2019-01-22,0,2,0,0,82.76600008012,82.72599925996,0,5,0,216,85
2019-01-23,14,30,71.69684483548825,71.87934267520589,53.212782374865995,53.38436571236599,34,50,0.8690476190476191,208,89
2019-01-24,15,30,71.11033374071,71.17983302672668,86.47014657210202,87.04544911092857,30,49,0.6962025316455697,165,65
2019-01-25,31,3,75.67702645414116,73.99675353835588,48.39709676080969,47.432258471367746,34,31,0.0,6,0
2019-01-28,0,0,0,0,0,0,0,0,0,263,122
2019-01-29,30,10,51.340602091383325,51.11020149504048,35.95054989338,35.595549993514005,42,50,0.9130434782608695,261,114
2019-01-30,23,26,88.23968375020732,88.0615688373317,68.56802866936202,68.26753070354,41,50,1.043956043956044,294,136
2019-01-31,32,25,69.656999752522,69.149699625974,59.20895527600801,59.08805269002801,50,50,0.69,178,80
2019-02-01,28,12,70.74805827763043,70.42400000148042,68.04933784989413,66.93779380882941,46,34,0.0,9,0
2019-02-04,0,0,0,0,0,0,0,0,0,256,98
2019-02-05,25,20,140.54168439706,139.25292447407998,62.68953461885199,62.250636403558005,30,50,1.0375,252,119
2019-02-06,25,20,79.87322314475787,79.65907878938945,60.65652951956199,60.484082810878,38,50,0.9659090909090909,237,106
2019-02-07,22,32,115.31071044231427,116.3334662135755,49.86139473623469,50.05888691727346,49,49,0.673469387755102,195,77
2019-02-08,11,31,82.29692581295626,81.56185679882188,72.27071710163557,72.45316859352221,32,45,0.025974025974025976,14,2
2019-02-11,0,0,0,0,0,0,2,0,43.0,247,100
2019-02-12,23,13,109.40666834513335,109.15101647378056,52.902705419067985,52.497938561432,36,50,0.9883720930232558,248,118
2019-02-13,33,11,73.11773746922141,72.40424576259998,56.056963999657135,55.548163585522445,42,49,0.8791208791208791,280,119
2019-02-14,11,26,92.8590155678865,93.26222424893513,78.985400036576,79.05200093627201,37,50,0.7701149425287356,158,76
2019-02-15,22,9,73.448400459292,72.50240011216002,71.27882805824402,70.38348117828001,25,50,0.09333333333333334,8,7
2019-02-19,1,3,257.9599914551,256.1700134277,134.44091542563334,135.09024365743332,1,6,13.428571428571429,272,119
2019-02-20,33,20,71.23716989430226,70.85907337882273,62.443016135636,62.19040916540003,44,50,0.7978723404255319,393,145
2019-02-21,17,27,97.85909125298788,98.64575802196364,83.13219953775001,83.32909970760001,33,50,0.891566265060241,261,91
2019-02-22,16,24,59.72484413535,59.7683597505125,78.32580739498201,78.50078589439,32,50,0.012195121951219513,2,1
2019-02-25,0,0,0,0,8.8100004196,8.7399997711,0,1,0,264,100
2019-02-26,6,35,79.13208904958385,79.68825856332577,51.26786062717,51.87119170665599,31,50,0.9506172839506173,288,126
2019-02-27,11,38,47.93606073206667,47.98818189447879,48.60310244082599,48.899681761262,33,50,1.036144578313253,309,123
2019-02-28,25,21,79.53255812512091,79.21162007576046,48.751798877910204,48.50141203525102,43,49,0.717391304347826,205,71
2019-03-01,15,17,74.11318150433635,73.60318180647273,131.67377638330206,130.57887884548364,22,49,0.0,16,2
2019-03-04,0,0,0,0,1150.7750244141,1127.95001220705,0,2,0,274,137
2019-03-05,7,37,104.23162942627778,105.81195565229444,79.220801348692,79.830400013926,36,50,1.0348837209302326,250,116
2019-03-06,20,30,100.98142578124799,101.177040309902,64.17100050211599,64.591400315766,50,50,0.71,268,104
2019-03-07,4,40,71.76166741052334,72.49970936774999,48.59619956851201,49.17679996431399,30,50,1.1,194,95
2019-03-08,12,41,77.37767428298372,77.6997670711465,96.70640017986402,98.352399559016,43,50,0.0,6,0
2019-03-11,0,0,0,0,0,0,0,0,0,217,78
2019-03-12,20,5,90.16863562845003,88.65045410935454,51.14493902922199,50.27304117202401,22,50,1.0416666666666667,243,115
2019-03-13,25,18,76.61153921713588,76.20666635036922,112.40584735154599,111.50728120088397,39,50,0.7078651685393258,230,102
2019-03-14,11,24,74.22249983340002,74.19029377489412,35.208902555708015,35.247822562458005,17,50,0.9104477611940298,166,80
2019-03-15,14,25,57.133181382318185,56.66363685238636,61.152099606994014,61.173200333123994,22,50,0.0,7,0
2019-03-18,0,0,0,0,0,0,0,0,0,190,64
2019-03-19,13,15,91.96952656336666,91.28984321866191,44.329767324199985,45.30725596949303,21,43,0.90625,185,72
2019-03-20,10,33,80.39732022370717,80.45535658512857,56.382954627277265,57.133939577772736,28,44,0.8055555555555556,171,69
2019-03-21,4,31,46.087500095356255,46.579999506481236,75.79185083866402,75.96382615685401,16,50,0.8636363636363636,167,64
