WST,151.9799957275,150.6199951172
DBVT,11.2700004578,13.4799995422
IBB,119.0699996948,120.8099975586
ESPR,59.7999992371,61.1399993896
PACB,4.8800001144,4.7699999809
OTIC,3.8699998856,3.7400000095
EPZM,23.4099998474,24.1299991608
XBI,94.2300033569,96.2799987793
ZTS,133.7599945068,134.0099945068
NVRO,120.0,120.2200012207
CCXI,35.3400001526,36.8300018311
NUVA,78.8300018311,79.5
VZ,59.6699981689,58.8899993896
MCD,202.6199951172,206.8600006104
KO,54.2700004578,55.0
LFC,13.970000267,14.3699998856
HTHT,40.25,40.7000007629
UAL,86.9000015259,87.7200012207
MPC,58.9199981689,58.4199981689
HA,29.0200004578,29.1499996185
AXL,10.1999998093,9.7600002289
MT,16.8999996185,17.0599994659
NCLH,57.0299987793,58.0600013733
MMM,178.0,181.5099945068
URI,165.3099975586,165.9100036621
HDB,60.7099990845,62.0499992371
PUK,36.7604255676,37.4005813599
SAVE,39.1199989319,40.6800003052
HFC,48.3400001526,47.6800003052
ALK,66.0299987793,67.0199966431
RCL,130.3500061035,133.9199981689
ODP,23.7999992371,24.7000007629
PBF,31.2199993134,31.2700004578
AWK,119.5500030518,120.4899978638
VLO,92.5199966431,93.6999969482
CCL,48.5,49.1399993896
QRVO,111.5400009155,113.9300003052
RYAAY,87.6900024414,89.6399993896
LNC,58.3600006104,59.3199996948
SWX,74.8000030518,74.9899978638
BEN,25.6200008392,25.6200008392
JBLU,18.2900009155,18.6800003052
SKYW,63.9000015259,64.4599990845
EMN,75.1399993896,75.25
CEA,26.2800006866,26.8700008392
CFG,39.4900016785,40.0600013733
CNX,8.3100004196,7.8899998665
ILMN,328.3200073242,334.9899902344
CHH,100.8600006104,101.8199996948
CAT,146.8300018311,147.8099975586
