DATE,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-07-17,9971.732460893303,10000.0,9904.60633666936,10000.0,50,50,0.78,213,213
2019-07-18,10139.392295445296,10000.0,9978.752028506966,10000.0,50,50,0.86,217,217
2019-07-19,10107.17378944454,10000.0,10193.349564759612,10000.0,50,50,0.81,270,270
2019-07-22,9959.581944846474,10000.0,10209.239937434668,10000.0,50,50,0.83,409,409
2019-07-23,10006.49491274906,10000.0,9995.850260234178,10000.0,50,50,0.76,410,410
2019-07-24,10165.321811667556,10000.0,10159.928785666782,10000.0,50,50,0.76,345,345
2019-07-25,9982.847826351373,10000.0,9984.844428514016,10000.0,50,50,0.93,438,438
2019-07-26,10025.164448590536,10000.0,9928.69530500689,10000.0,50,50,0.96,427,427
2019-07-29,9829.77843001992,10000.0,9836.474942959114,10000.0,50,50,0.84,487,487
2019-07-30,10055.759538695096,10000.0,10072.317236921383,10000.0,50,50,0.89,595,595
2019-07-31,9735.00314936122,10000.0,10024.044179121947,10000.000000000007,50,49,0.898989898989899,517,517
2019-08-01,10033.132007247576,10000.0,9685.241160610005,10000.000000000007,50,49,0.7777777777777778,500,500
2019-08-02,9866.463480343436,10000.0,9660.79022925968,10000.0,50,50,0.89,603,603
2019-08-05,9940.091482114827,10000.0,9910.034651438893,10000.0,50,50,0.94,431,431
2019-08-06,9945.16151292253,10000.0,9815.23480564981,10000.0,50,50,0.81,578,578
2019-08-07,10198.98422996344,10000.0,10060.733501249526,10000.0,50,50,0.95,418,418
2019-08-08,10115.705439414553,10000.0,10007.442295608931,10000.0,50,50,0.93,349,349
2019-08-09,9868.023253604893,10000.0,9669.990265834562,10000.0,50,50,0.83,389,389
2019-08-12,9853.797293538026,10000.0,9778.193590506859,10000.0,50,50,0.83,525,525
2019-08-13,9921.248387451938,10000.0,9947.970342458453,10000.0,50,50,0.83,383,383
2019-08-14,9897.316844643017,10000.0,9853.29224147851,10000.0,50,50,0.83,312,312
2019-08-15,10033.986774355195,10000.0,9856.404747246017,10000.0,50,50,0.96,344,344
2019-08-16,10248.760609227184,10000.0,10292.986259593976,10000.0,50,50,0.67,353,353
2019-08-19,10145.544637726674,10000.0,10173.66571225969,10000.0,50,50,0.88,228,228
2019-08-20,10140.037267926878,10000.0,10020.326730098112,10000.0,50,50,0.85,244,244
2019-08-21,10097.30923576727,10000.0,10120.408176235514,10000.0,50,50,0.85,329,329
2019-08-22,10096.115330568315,10000.0,9721.942337330269,10000.0,50,50,0.93,322,322
2019-08-23,10012.422519807784,10000.0,9766.153131798608,10000.0,50,50,0.88,304,304
2019-08-26,10101.756596221967,10000.0,9906.797556387448,10000.0,50,50,0.73,284,284
2019-08-27,9902.379765716727,10000.0,9776.960835386084,10000.0,50,50,0.8,338,338
2019-08-28,10213.432196184973,10000.0,10220.75941328464,10000.0,50,50,0.76,190,190
2019-08-29,10104.333454338142,10000.0,10172.872472338207,10000.0,50,50,0.8,263,263
2019-08-30,9914.607557034922,10000.0,9932.357912069185,10000.0,50,50,0.91,331,331
2019-09-03,10027.945745454945,10000.0,10117.320424031397,10000.0,50,50,0.86,413,413
2019-09-04,10047.958937984284,10000.0,10230.594027153164,10000.0,50,50,0.89,423,423
2019-09-05,10160.383569464511,10000.0,10093.812068029763,10000.0,50,50,0.87,300,300
2019-09-06,10066.031027497114,10000.0,10090.510048402066,10000.0,50,50,0.9,358,358
2019-09-09,10086.946109542669,10000.0,10311.474357698937,10000.0,50,50,0.91,339,339
2019-09-10,10122.61999361283,10000.0,10114.250319715242,10000.0,50,50,0.89,341,341
2019-09-11,10134.308455556577,10000.000000000007,10157.788075597808,10000.0,49,50,0.9292929292929293,249,249
2019-09-12,10020.291598346317,10000.0,10056.799033006091,10000.0,50,50,0.89,367,367
2019-09-13,9946.410101631674,10000.0,10189.390079768127,10000.0,50,50,0.77,315,315
2019-09-16,10049.568913897832,10000.0,10052.613274809319,10000.0,50,50,0.9,294,294
2019-09-17,10086.942423779847,10000.0,10032.962781535176,10000.0,50,50,0.89,221,221
2019-09-18,10104.780773513367,10000.0,10001.376239015908,10000.0,50,50,0.9,232,232
2019-09-19,10052.161873774827,10000.0,10092.56895754757,10000.0,50,50,0.82,230,230
2019-09-20,9924.10585179808,10000.0,9960.692565358546,10000.0,50,50,0.81,297,297
2019-09-23,10056.699454723263,10000.0,9999.019950063142,10000.0,50,50,0.8,325,325
2019-09-24,9713.625292130628,10000.0,9697.925723873586,10000.0,50,50,0.92,284,284
2019-09-25,9965.210223260241,10000.0,10068.127389510264,10000.0,50,50,0.88,269,269
2019-09-26,9981.331177933354,10000.0,9840.805176861844,10000.0,50,50,0.9,253,253
2019-09-27,9784.863406438115,10000.0,9896.210972222434,10000.0,50,50,0.89,283,283
2019-09-30,9966.922001152085,10000.0,9990.440479027653,10000.0,50,50,0.78,402,402
2019-10-01,9812.839346984027,10000.0,9687.458090898805,10000.0,50,50,0.93,451,451
2019-10-02,9983.978500017898,10000.0,9796.437816049294,10000.0,50,50,0.89,327,327
2019-10-03,10140.193226947948,10000.0,10092.432173361572,10000.0,50,50,0.89,276,276
2019-10-04,10086.232536789801,10000.0,10101.268559733595,10000.0,50,50,0.86,314,314
2019-10-07,9974.367718914198,10000.0,9889.416018513813,10000.0,50,50,0.87,366,366
2019-10-08,10007.188311324191,10000.0,9961.16150839174,10000.0,50,50,0.89,305,305
2019-10-09,10018.079269130581,10000.0,9851.084460405087,10000.0,50,50,0.88,352,352
2019-10-10,10197.950759871143,10000.0,10192.977800572753,10000.000000000007,50,49,0.9090909090909091,386,386
2019-10-11,9959.529886377777,10000.0,9991.802733938875,10000.0,50,50,0.95,289,289
2019-10-14,10053.635474503693,10000.0,9986.035982053676,10000.0,50,50,0.97,322,322
2019-10-15,10041.841500640274,10000.0,9984.85846826429,10000.0,50,50,0.83,312,312
2019-10-16,10200.102241373364,10000.0,10279.102679130312,10000.0,50,50,0.75,344,344
2019-10-17,10094.285739175853,10000.0,10027.442125793423,10000.0,50,50,0.82,319,319
2019-10-18,10027.512787913793,10000.0,10030.6698280187,10000.0,50,50,0.88,474,474
2019-10-21,10122.390193604706,10000.0,10025.186900796878,10000.0,50,50,0.87,345,345
2019-10-22,10038.512483761398,10000.0,9886.512840732052,10000.0,50,50,0.91,474,474
2019-10-23,10049.004631595955,10000.0,10208.555554148119,10000.0,50,50,0.79,417,417
2019-10-24,9897.962594497214,10000.0,10044.085059428786,10000.0,50,50,0.84,390,390
2019-10-25,10416.850162522016,10000.0,10043.204491087994,10000.0,50,50,0.87,478,478
2019-10-28,10098.46761923079,10000.0,9992.08156392454,10000.0,50,50,0.86,474,474
2019-10-29,10003.891887466318,10000.0,10102.93217147923,10000.0,50,50,0.84,450,450
2019-10-30,10475.513111172482,10000.0,9879.83934889944,10000.0,50,50,0.85,343,343
2019-10-31,9911.518962201175,10000.0,9956.942627395252,10000.0,50,50,0.89,391,391
2019-11-01,10449.669471587917,10000.0,10319.923177029039,10000.0,50,50,0.86,550,550
2019-11-04,10362.428586425465,10000.0,10071.02830992014,10000.0,50,50,0.93,563,563
2019-11-05,9975.43095742507,10000.0,9852.80119067186,10000.0,50,50,0.93,467,467
2019-11-06,10065.960565792227,10000.0,9754.982709465383,10000.0,50,50,0.91,565,565
2019-11-07,9967.594481627193,10000.0,9936.629917530752,10000.0,50,50,0.83,344,344
2019-11-08,10010.025414301861,10000.0,10010.797987882866,10000.0,50,50,0.8,350,350
2019-11-11,10031.178427323146,10000.0,9981.004359096858,10000.0,50,50,0.82,424,424
2019-11-12,10099.493186197913,10000.0,9988.671814471456,10000.0,50,50,0.84,342,342
2019-11-13,10229.861482269367,10000.0,9972.190438447034,10000.0,50,50,0.83,314,314
2019-11-14,9966.379578546048,10000.0,10102.161680813291,10000.0,50,50,0.75,335,335
2019-11-15,10147.407509926397,10000.0,10142.103757040803,10000.0,50,50,0.94,361,361
2019-11-18,9991.140959668985,10000.0,9718.653312641898,10000.0,50,50,0.91,339,339
2019-11-19,10163.66276535987,10000.0,9918.671448038038,10000.0,50,50,0.82,344,344
2019-11-20,10006.607146119602,10000.0,10120.61414008871,10000.0,50,50,0.8,305,305
2019-11-21,10068.161545951582,10000.0,10117.127160308113,10000.0,50,50,0.85,248,248
2019-11-22,10057.553813202658,10000.0,10092.587918400064,10000.0,50,50,0.85,313,313
2019-11-25,10209.528483504615,10000.0,10107.0603478618,10000.0,50,50,0.83,303,303
2019-11-26,9978.572124682523,10000.0,9957.056221788444,10000.0,50,50,0.79,229,229
2019-11-27,10156.614800625708,10000.0,9962.601883514955,10000.0,50,50,0.81,248,248
2019-11-29,10180.070504301033,10000.0,10031.41563060929,10000.000000000007,50,49,0.8787878787878788,333,333
2019-12-02,10121.060614678061,10000.0,9919.123476927358,10000.0,50,50,0.86,314,314
2019-12-03,10251.82612985375,10000.0,10091.081401164549,10000.0,50,50,0.95,301,301
2019-12-04,9952.2285898518,10000.0,10188.329744192524,10000.0,50,50,0.89,270,270
2019-12-05,10230.3576630008,10000.0,9918.192539399373,10000.0,50,50,0.87,442,442
2019-12-06,10066.155254768219,10000.0,10144.061469118333,10000.0,50,50,0.82,278,278
2019-12-09,10005.972172170967,10000.0,10031.157866747744,10000.0,50,50,0.86,348,348
2019-12-10,10097.565289537213,10000.0,10058.161525631791,10000.0,50,50,0.79,363,363
2019-12-11,10036.741002993547,10000.0,10107.540436208865,10000.0,50,50,0.86,461,461
2019-12-12,10245.681310737333,10000.0,10046.349011481598,10000.0,50,50,0.84,368,368
2019-12-13,10155.8754854755,10000.0,10013.987028418256,10000.0,50,50,0.89,395,395
2019-12-16,10226.681740629247,10000.0,10031.2015336781,10000.0,50,50,0.9,388,388
2019-12-17,9959.922379321433,10000.0,10128.508770982917,10000.0,50,50,0.88,379,379
2019-12-18,10005.081208546771,10000.000000000007,10034.6878644635,10000.0,49,50,0.8888888888888888,298,298
2019-12-19,10142.328806230147,10000.0,10139.611693437857,10000.0,50,50,0.8,386,386
2019-12-20,10231.454014824312,10000.0,10101.017675269552,10000.0,50,50,0.85,247,247
2019-12-23,10500.815399032086,10000.0,10305.828003089577,10000.0,50,50,0.67,123,123
2019-12-24,10287.44550581055,10000.0,10107.895965217216,10000.0,50,50,0.79,136,136
2019-12-26,10777.360833743414,10000.0,10120.087715266947,10000.0,50,50,0.83,271,271
2019-12-27,9985.387801487104,10000.0,9935.813177236481,10000.0,50,50,0.86,126,126
2019-12-30,10396.378054073657,10000.0,10199.899616835872,10000.0,50,50,0.87,167,167
2019-12-31,10141.673407345905,10000.0,10158.680231066248,10000.0,50,50,0.86,285,285
2020-01-02,9953.287704239408,10000.0,10238.466599041478,10000.0,50,50,0.83,273,273
2020-01-03,9923.321526088095,10000.0,10057.708978930083,10000.0,50,50,0.83,301,301
2020-01-06,10077.385179389395,10000.0,10133.012507525287,10000.0,50,50,0.87,295,295
2020-01-07,10003.496434414888,10000.0,10057.506245299255,10000.0,50,50,0.91,297,297
2020-01-08,9987.75048351249,10000.0,9750.709465453578,10000.0,50,50,0.73,454,454
2020-01-09,10130.663315160973,10000.0,9966.888729703704,10000.0,50,50,0.88,414,414
2020-01-10,9856.148312425154,10000.0,10055.916752176889,10000.0,50,50,0.92,317,317
2020-01-13,9907.773051348397,10000.0,10003.760597782495,10000.0,50,50,0.9,272,272
2020-01-14,10186.804538523627,10000.0,10200.535138826892,10000.0,50,50,0.8,389,389
2020-01-15,10075.006146566595,10000.0,10175.385698982378,10000.0,50,50,0.74,437,437
2020-01-16,10194.60688867882,10000.0,10196.71652320693,10000.0,50,50,0.92,553,553
2020-01-17,9906.76461480193,10000.0,9985.39750327065,10000.0,50,50,0.86,549,549
2020-01-21,10069.861265725373,10000.000000000007,9845.915923797877,10000.0,49,50,0.9797979797979798,610,610
2020-01-22,10043.415060600817,10000.0,9926.930137980586,10000.0,50,50,0.89,368,368
2020-01-23,10138.406848169781,10000.0,10190.4179555754,10000.0,50,50,0.9,538,538
2020-01-24,9712.27650433414,10000.0,9815.995622500368,10000.0,50,50,0.92,454,454
2020-01-27,10035.355053861686,10000.0,10003.376740386835,10000.0,50,50,0.83,474,474
2020-01-28,10086.648769022984,10000.0,9871.625438623563,10000.0,50,50,0.8,405,405
2020-01-29,9788.863223451153,10000.0,9955.623319492066,10000.0,50,50,0.85,414,414
2020-01-30,10025.091441672586,10000.0,10245.048557154245,10000.0,50,50,0.97,472,472
2020-01-31,10006.05060628057,10000.0,9788.072937230238,10000.0,50,50,0.91,421,421
2020-02-03,10380.708038651555,10000.0,9897.286212680683,10000.0,50,50,0.89,468,468
2020-02-04,10064.910817846452,10000.0,10128.091594673999,10000.0,50,50,0.94,507,507
2020-02-05,10168.42603758202,10000.0,10304.102008136255,10000.0,50,50,0.89,419,419
2020-02-06,9933.713932789646,10000.0,9898.060069070536,10000.0,50,50,0.82,266,266
2020-02-07,9982.294201197285,10000.0,9785.551642159327,10000.0,50,50,0.88,427,427
2020-02-10,10192.940485299867,10000.0,10102.503613590787,10000.0,50,50,0.79,484,484
2020-02-11,10116.36353955516,10000.0,10011.57336406715,10000.0,50,50,0.89,526,526
2020-02-12,10053.046731217331,10000.0,9983.867687120504,10000.0,50,50,0.81,360,360
2020-02-13,10139.943315087352,10000.0,10119.11313287989,10000.0,50,50,0.78,469,469
2020-02-14,9947.85184337683,10000.0,9931.857178615766,10000.0,50,50,0.81,517,517
2020-02-18,10114.661152479637,10000.0,10009.510210206477,10000.0,50,50,0.95,503,503
2020-02-19,10087.966447349994,10000.0,10037.608999255452,10000.0,50,50,0.8,436,436
2020-02-20,10026.356970788329,10000.0,10025.478630308633,10000.0,50,50,0.94,560,560
2020-02-21,9828.145923138689,10000.0,9521.962779225645,10000.0,50,50,0.93,358,358
2020-02-24,9932.116703596572,10000.0,9896.434636786114,10000.0,50,50,0.83,471,471
2020-02-25,9818.566651989351,10000.0,9588.473035148987,10000.0,50,50,0.89,494,494
2020-02-26,10081.17617705466,10000.0,9613.285720762862,10000.0,50,50,0.92,832,832
2020-02-27,10878.260201115974,10000.0,9493.719052718605,10000.0,50,50,0.92,984,984
2020-02-28,10403.038424825383,10000.0,10295.618138347185,10000.0,50,50,0.89,411,411
2020-03-02,10397.492466660384,10000.0,10120.000771608746,10000.0,50,50,0.9,401,401
2020-03-03,10013.002171110536,10000.0,9901.113446332265,10000.0,50,50,0.97,481,481
2020-03-04,10050.31708645159,10000.0,9803.972369616562,10000.0,50,50,0.95,548,548
2020-03-05,9854.345024536247,10000.0,9521.563680683374,10000.0,50,50,0.97,910,910
2020-03-06,9121.031131390846,10000.0,9611.654340119867,10000.0,50,50,0.94,582,582
2020-03-09,10105.541895131992,10000.0,10046.581402635613,10000.0,50,50,0.96,605,605
2020-03-10,9802.314998488793,10000.0,9727.310763533365,10000.0,50,50,0.91,847,847
2020-03-11,8753.034085946003,10000.0,8907.425442033586,10000.0,50,50,0.9,1777,1777
2020-03-12,10518.973837792113,10000.0,10200.301474074748,10000.0,50,50,0.94,638,638
2020-03-13,8650.304291888495,10000.0,8990.316100509603,10000.0,50,50,0.81,644,644
2020-03-16,10929.475675260484,10000.0,9995.709437329073,10000.0,50,50,0.91,555,555
