BRC,57.1199989319,56.7099990845
ETR,121.4400024414,121.5999984741
OSK,87.0199966431,85.9499969482
NYCB,11.7899999619,11.75
BP,38.2400016785,38.3199996948
LUV,56.5499992371,56.3400001526
PINC,33.2999992371,32.6899986267
BTU,11.5100002289,10.5799999237
MAS,46.0800018311,46.5
PKI,84.7300033569,86.7900009155
RGLD,114.3099975586,115.3199996948
R,47.6399993896,48.8499984741
LFUS,171.7899932861,177.0200042725
XYL,80.0,77.4800033569
SRCL,55.4700012207,57.9700012207
RFP,4.5,3.7400000095
ARES,29.1900005341,29.8700008392
CTT,11.5699996948,11.8999996185
FDUS,14.8900003433,14.7700004578
STAR,12.220000267,12.9899997711
DX,15.5,16.2600002289
PENN,21.0400009155,20.7800006866
GIL,25.9400005341,25.5300006866
WRLD,119.7300033569,104.1999969482
MMP,64.1200027466,62.3899993896
TGH,10.3100004196,9.1999998093
ACLS,19.6200008392,19.4899997711
STOR,39.9599990845,40.6199989319
SM,7.9499998093,7.9899997711
STFC,28.1000003815,33.0499992371
QUMU,3.2000000477,3.1500000954
APO,40.2000007629,41.4300003052
IDA,107.4400024414,108.7699966431
SPR,78.6100006104,82.2099990845
MERC,12.2299995422,12.6199998856
MTLS,19.3099994659,19.0300006866
OEC,16.7900009155,17.9799995422
ARCB,29.6000003815,31.7700004578
MPLX,26.6100006104,25.9699993134
WCC,47.2400016785,50.7999992371
OTEX,40.5,39.8800010681
DAIO,3.8299999237,3.4700000286
MIXT,12.5100002289,12.5100002289
CLR,29.3700008392,29.7600002289
WMB,22.8099994659,22.3700008392
SXC,5.9699997902,5.3899998665
TS,20.3299999237,21.0699996948
MOBL,6.3299999237,5.1500000954
LAZ,38.3800010681,37.6599998474
