DATE,long value,EARNING LONG,short value,EARNING SHORT,NUMBER LONG,NUMBER SHORT,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-02,0,0,0,0,0,0,282,155
2019-01-03,10000.000000000007,10034.472046760442,9999.999999999998,10092.340175051027,36,50,219,104
2019-01-04,10000.0,9942.425926852522,9999.999999999998,9890.742871996197,31,50,180,75
2019-01-07,9999.999999999998,10329.490698308182,9999.999999999998,10289.317778996543,37,38,266,101
2019-01-08,10000.0,10181.623259152808,10000.0,10141.230340816175,50,48,293,128
2019-01-09,9999.999999999998,10100.011782838219,10000.000000000002,10010.9536256401,50,50,248,103
2019-01-10,9999.999999999998,9979.543902179354,10000.000000000002,9976.63312898331,48,50,221,93
2019-01-11,9999.999999999998,10199.265172645497,10000.0,9983.470102715457,26,50,245,84
2019-01-14,9999.999999999996,10049.674366376368,10000.000000000004,10001.063082988827,34,50,269,113
2019-01-15,10000.000000000002,9988.004261604436,9999.999999999996,10016.903385397163,50,50,187,79
2019-01-16,10000.000000000002,10100.58536752436,9999.999999999998,10173.023405722228,31,48,218,86
2019-01-17,9999.999999999998,10049.174663981805,9999.999999999998,9924.310310358125,34,50,208,88
2019-01-18,9999.999999999996,10190.155685257969,9974.209130676527,10123.995678455285,30,50,182,68
2019-01-22,10000.000000000004,9973.610519916037,10000.0,10056.230909156688,37,31,265,122
2019-01-23,10000.0,9968.476939682663,10000.0,9804.650821261162,42,50,263,114
2019-01-24,10000.0,10022.000854313072,9999.999999999996,9960.498943405155,41,50,293,136
2019-01-25,9999.999999999996,10208.017531558164,10000.000000000002,10048.860977733275,50,50,192,80
2019-01-28,10000.0,9867.730666958503,10000.0,9848.450496244508,46,34,274,150
2019-01-29,10000.000000000002,10122.814131726594,10000.000000000002,10078.836403919408,50,50,256,97
2019-01-30,9999.999999999996,9982.09779377094,10000.000000000002,9957.56414478696,29,50,251,120
2019-01-31,10000.000000000002,10162.366152948258,9999.999999999995,9939.747015029767,39,50,239,106
2019-02-01,9999.999999999998,10115.951880243263,9999.999999999995,10073.161572363304,49,49,222,79
2019-02-04,9999.999999999995,10005.982643849284,9999.999999999998,10045.591879160736,34,45,195,81
2019-02-05,9999.999999999998,10109.375758184517,10000.0,10044.59441378752,39,42,245,99
2019-02-06,9999.999999999998,10068.080103252296,9999.999999999996,9974.408096656967,36,50,249,118
2019-02-07,10000.0,9943.549940355479,9999.999999999998,9963.832045580251,42,50,279,120
2019-02-08,10000.0,10035.710480805836,9999.999999999996,9836.673792069812,37,50,185,84
2019-02-11,9999.999999999998,10302.053881355272,9999.999999999998,10122.098983074031,26,50,233,84
2019-02-12,10000.0,10149.492205529268,9999.999999999998,9976.887018646245,35,49,214,91
2019-02-13,10000.0,9980.483103759845,10000.0,9942.038618207931,30,50,272,119
2019-02-14,9999.999999999996,9938.497168301556,9999.999999999993,9868.454256759405,44,50,392,144
2019-02-15,10000.000000000002,10239.985497060456,9999.999999999998,10121.6405614264,32,50,276,95
2019-02-19,9999.999999999998,10017.895339067267,10000.0,9910.829283649362,35,50,266,100
2019-02-20,10000.0,9993.261754309944,9999.999999999996,10020.507846138815,32,50,287,127
2019-02-21,10000.0,10120.048898086878,10000.000000000002,9834.051888109638,33,50,311,124
2019-02-22,10000.000000000004,10080.649269327747,10000.000000000002,9899.349219848495,43,49,237,71
2019-02-25,10000.000000000004,10359.168814997629,10000.0,10112.879263917235,22,49,236,109
2019-02-26,10000.000000000002,10006.613942275533,10000.0,9874.483562704792,50,50,271,136
2019-02-27,9999.999999999996,9885.883100970577,10000.0,10021.252483042954,36,50,253,115
2019-02-28,10000.0,9976.029747950399,9999.999999999996,9837.517114362503,50,50,271,106
2019-03-01,10000.000000000002,10122.655199940978,10000.000000000005,9946.093881328552,30,50,216,97
