INCY,79.2399978638,78.0
MA,201.1799926758,199.7899932861
WMK,48.9799995422,48.9500007629
ITRI,53.8400001526,54.3199996948
TGTX,4.4200000763,4.9099998474
BLK,417.0799865723,416.4100036621
QURE,31.4500007629,31.4400005341
DISH,29.5200004578,29.5900001526
UBS,13.5699996948,12.9099998474
IPGP,130.4100036621,131.8699951172
BPTH,2.7699999809,2.1500000954
SRNE,2.2599999905,2.3900001049
NLS,7.25,7.0700001717
NFLX,351.9700012207,334.8900146484
KMI,17.8799991608,17.8899993896
DB,9.0799999237,8.8599996567
SIG,24.7900009155,25.0499992371
EXPE,118.0,117.0299987793
DAL,48.6399993896,48.0499992371
HSC,22.7299995422,22.2999992371
DPZ,265.5899963379,265.3800048828
COF,83.8899993896,84.0
NSPR,120.0,150.0
QCOM,55.3899993896,54.9700012207
HAL,31.4099998474,31.5
PPG,106.2099990845,104.8700027466
LOGI,33.4500007629,33.6199989319
PCG,6.6599998474,7.1599998474
ANET,57.2975006104,57.5
ROK,161.4199981689,163.7100067139
FMBI,21.9099998474,21.8400001526
PBIP,17.9099998474,18.0599994659
FENG,3.3399999142,3.4100000858
GPS,25.6499996185,25.1100006104
MBWM,31.9400005341,34.9799995422
PETS,23.7600002289,20.5900001526
SWK,133.6499938965,119.9000015259
AJG,74.1399993896,74.2300033569
LUB,1.6100000143,1.5599999428
REXR,31.8799991608,32.1300010681
MTLS,17.7000007629,17.3099994659
CYTK,7.0399999619,6.9000000954
AIG,43.5299987793,43.7799987793
PVH,109.5999984741,108.5999984741
TRV,123.7200012207,123.5
CXW,19.5100002289,19.4699993134
FTNT,72.3600006104,69.0
ICE,75.1900024414,75.5
IAG,2.9000000954,2.8800001144
IO,8.470000267,9.6300001144
