WDC,57.1699981689,58.9000015259,0.01989872035771414
STXS,4.75,4.6799998283,0.0003309633798749015
ESEA,3.3599998951,4.1700000763,6.202098823632564e-06
LRCX,290.4100036621,290.6099853516,0.049489487776933884
NMIH,33.9900016785,35.6500015259,0.0026596416616188326
ABB,23.9699993134,24.0300006866,0.06029516933805661
IVR,16.9699993134,17.0300006866,0.0025997843635316635
GBCI,46.0,46.3499984741,0.004587340299828274
C,77.6999969482,78.0,0.2171317620139673
MAR,148.9199981689,149.1600036621,0.05958209457164981
PBH,40.6199989319,40.6399993896,0.0024825399025949412
TNK,21.7700004578,22.6200008392,0.0016939796647575886
MOFG,37.0400009155,37.2299995422,0.0005322969095061595
VAC,127.0,127.5899963379,0.006891723806961716
OFLX,111.5899963379,114.5,0.0013287085009420455
NSIT,66.5800018311,67.5800018311,0.0027873201143390285
ISSC,6.6399998665,6.8899998665,0.00013247135441600514
NDAQ,106.2699966431,106.3399963379,0.020709227832127326
TBBK,13.3900003433,13.5600004196,0.0008901830636690259
MCRI,47.7099990845,48.6599998474,0.0010086920940982496
VMI,149.3099975586,148.3600006104,0.0038665122283170197
TYL,291.6000061035,295.3599853516,0.013168699941715238
SIRI,6.9800000191,7.0399999619,0.03578827173571441
UNH,291.0,295.0,0.32960908721105037
TAL,46.9700012207,47.5699996948,0.010920626327688926
LARK,23.8380947113,23.6190471649,0.000142352795899128
AGRO,8.1000003815,8.1400003433,0.0011139187411761961
GHY,14.6800003052,14.6999998093,0.0007088230334393124
ICLR,165.4199981689,166.1600036621,0.010533898863283722
HASI,31.25,31.75,0.0022310678349574146
HE,46.1100006104,46.5299987793,0.005923456494952883
SRE,150.1499938965,151.5599975586,0.04854123663600308
LBAI,17.3600006104,17.3500003815,0.000972640983601927
CROX,38.7000007629,39.2099990845,0.003346955226998807
JGH,16.1800003052,16.25,0.00044246406867859195
PCOM,14.6599998474,14.8000001907,0.00024409179414438617
BX,54.4900016785,54.5999984741,0.042638772634477705
DVA,71.9000015259,73.5899963379,0.014115103098420212
AVA,49.1199989319,49.2700004578,0.0038069898809393096
CMRE,9.3400001526,9.3900003433,0.0011795268016653398
AOSL,13.029999733,14.0500001907,0.0003769178354349006
IRWD,12.9799995422,13.25,0.002578978499072838
TWO,14.9600000381,14.970000267,0.004378933156486821
IMKTA,46.3699989319,47.4599990845,0.0011084261560354144
LECO,96.3499984741,96.8000030518,0.007223938914434987
