CYBE,22.3500003815,21.9200000763,0.0003829096191444598
SATS,34.8055114746,33.4116706848,0.008006710241179623
OSTK,22.25,21.9300003052,0.0014761311845896497
SGMS,26.2000007629,28.25,0.0058093352731408525
IDRA,2.5899999142,2.6500000954,0.00015280720517476967
SM,18.9699993134,18.5699996948,0.005137267993159773
SQNS,3.9200000763,4.9200000763,0.0008959729197963705
DXR,17.4500007629,17.5400009155,0.00015733813031331773
SFM,24.7000007629,23.4599990845,0.0074478708318464525
LEDS,3.0,3.0,2.576077170888704e-05
SO,49.0200004578,49.3300018311,0.11815399905609826
WPC,75.0,74.1800003052,0.029908198048377597
XPO,31.9557628632,32.0430717468,0.008943691390901768
NDLS,7.3200001717,7.3699998856,0.0007263434863549378
POOL,154.5099945068,152.2700042725,0.01472753393861264
VIPS,7.0300002098,6.4099998474,0.0022542928621159535
IART,51.2599983215,55.0,0.010532686687937717
DIN,87.3499984741,94.75,0.003718572239928214
FTI,17.8497028351,17.1056556702,0.01940150463358822
ATNI,77.1500015259,67.6900024414,0.002978782740848637
MANT,58.1100006104,54.6300010681,0.005574715645644279
AXTI,4.3800001144,4.25,0.0004225526682151186
KNDI,7.3499999046,8.5500001907,0.0008518608865354412
GDOT,74.5299987793,73.0800018311,0.0095155951277828
TKC,6.9099998474,6.5799999237,0.03653778185193291
IAG,3.8099999428,3.5899999142,0.004291068453928251
SPTN,22.2700004578,20.0100002289,0.0019317588352453904
CONE,57.5600013733,53.9500007629,0.015044452891879702
C,64.5,64.5500030518,0.36858422269807284
AGM,73.4700012207,73.4000015259,0.0018911602321963275
RNG,104.5899963379,102.6299972534,0.020451791625837948
THRM,42.9399986267,40.8400001526,0.003507642954626414
RM,27.7999992371,27.6299991608,0.0007899308684556078
LRCX,181.1699981689,182.1900024414,0.06857987756060106
PXD,145.3099975586,140.6300048828,0.059425455352295126
HSC,21.8700008392,22.4899997711,0.004197313626871794
CYH,4.0100002289,4.6999998093,0.001124710975001761
SNY,42.0999984741,41.6300010681,0.12650844981537693
UBCP,11.25,11.3400001526,0.00016071828073883972
AHH,15.5799999237,15.4799995422,0.0018800366804515825
NKTR,43.0900001526,42.8600006104,0.016584873094507548
LOPE,97.2200012207,110.9400024414,0.011306320618984178
