SIG,34.0999984741,33.8499984741,0.0038866985704768845
EGAN,6.4899997711,6.4800000191,0.00033828121203665533
ADM,42.9300003052,43.5200004578,0.04504921349640568
EMN,76.1900024414,75.4899978638,0.02051396459771952
NXPI,78.8399963379,78.5,0.05093497491505747
ARMK,30.9099998474,31.0699996948,0.014368700901763313
BLL,48.3800010681,49.2299995422,0.0318902650422924
ZEN,61.5800018311,63.5699996948,0.011961055048916674
HUBS,141.4100036621,146.8999938965,0.009991191193721247
SM,19.4300003052,19.8999996185,0.004088336528076875
AZN,35.9300003052,35.7700004578,0.08571129728697835
CDXS,15.8800001144,16.0400009155,0.0014469476530851047
PSO,12.4499998093,11.7700004578,0.0186718037229644
IAG,3.6700000763,3.5399999619,0.003221290635888787
ALGN,194.8999938965,197.0700073242,0.029389353446266656
LH,130.8000030518,132.3699951172,0.02511036725109157
CVS,64.6800003052,63.8100013733,0.12356034000025416
ABC,76.9899978638,77.25,0.0309263776505356
PINC,39.1300010681,39.6300010681,0.009811803932652302
ESTE,6.4899997711,6.5300002098,0.0007780799225411627
OESX,0.8899999857,1.1000000238,4.8546440960889974e-05
PENN,23.9599990845,23.5,0.004117872903097396
AERI,42.5,42.7599983215,0.00295833096863872
PEG,50.6800003052,51.3199996948,0.04821688095001081
HCI,47.3800010681,47.9599990845,0.0007821503761534884
APOG,32.7900009155,32.8699989319,0.0017394621244195727
WAFD,27.8099994659,29.0599994659,0.004333461135432361
VNO,64.0800018311,64.4000015259,0.022935612846057045
OKE,59.6699981689,61.0600013733,0.04369639883192569
EPR,68.4000015259,69.2200012207,0.009551958191289693
BG,54.6500015259,53.3499984741,0.01448075657402391
AEZS,3.9500000477,4.0399999619,0.00012234609630469367
VHC,4.4000000954,5.7100000381,0.0004895062895154859
USB,47.6100006104,48.2599983215,0.1442599411999374
KKR,20.7399997711,21.6499996185,0.018996441925261426
CMA,73.8799972534,75.5199966431,0.022281528246077778
SWN,4.4099998474,4.3800001144,0.004254681498752888
UAL,80.5899963379,86.8499984741,0.04098065661766293
FISV,74.0,70.5500030518,0.05788422073235399
NLY,10.0600004196,10.1400003433,0.021977168807433077
BIOC,19.0,16.5,4.197702466423863e-06
NBIX,85.1100006104,88.1399993896,0.014237536533499736
