TOPS,155.75,146.75,3.3280422413334218e-06
NM,6.2199997902,5.6999998093,3.7084336786375974e-05
TRNX,2.2799999714,2.1500000954,1.6368972336431299e-06
ELTK,3.6400001049,3.6900000572,3.427732423916646e-06
KOSS,2.25,2.5299999714,7.734235829485086e-06
MNST,56.8600006104,57.0699996948,0.014350493017498665
AEM,62.3199996948,64.3000030518,0.006782868690865463
AU,22.5599994659,23.4699993134,0.004322818377355949
AUY,3.5899999142,3.75,0.0015821106541848934
ETR,112.0400009155,112.3399963379,0.009832946811923208
HSY,158.6499938965,159.6399993896,0.015446074972600131
RGLD,132.2700042725,135.0,0.004018164476492303
DUK,91.7699966431,92.4100036621,0.03097097847822692
PAAS,17.8500003815,18.9099998474,0.0012715114655441756
MORN,157.1399993896,157.3000030518,0.003109295316501242
SNN,47.3199996948,47.9199981689,0.019201123758357412
FDX,153.0299987793,149.1399993896,0.018527548807758813
PG,119.9899978638,120.4599990845,0.13951489002995762
MA,276.7399902344,275.2300109863,0.13245762680765072
SXI,68.1800003052,75.0699996948,0.0003903931789329614
UTI,4.4099998474,4.6999998093,5.18019176048537e-05
LYTS,4.2199997902,4.1100001335,5.086964302230535e-05
DY,41.8400001526,43.0,0.0006104586792397633
DAKT,6.0399999619,6.5999999046,0.00012621113870392854
FRO,8.2700004578,8.3299999237,0.0006519543886561669
SRC,46.4900016785,46.9500007629,0.001851410254081633
DEO,168.1300048828,168.2700042725,0.18489709424323028
CMG,833.6799926758,839.8900146484,0.010718941724797497
OAS,2.9200000763,3.0199999809,0.0004315633612303567
ACGL,39.0999984741,39.0900001526,0.007304890059202025
AIV,6.791036129,6.7390432358,0.00045592346602478913
DXCM,176.1600036621,172.8800048828,0.007359861128726183
SSL,17.5900001526,17.9400005341,0.005140017920028219
GEL,19.9099998474,19.7999992371,0.001133312308774196
TS,22.0100002289,22.1200008392,0.012062001757228396
CPE,41.9000015259,40.5999984741,0.00044266266385958446
EC,15.6300001144,15.3800001144,0.2983300329142854
ERF,6.0900001526,6.1399998665,0.0006768324992486838
SU,28.2399997711,28.2999992371,0.020771714592288614
CRK,5.3499999046,5.1700000763,0.00026293647438324717
ENLC,7.3400001526,7.2899999619,0.0006177853120622196
VET,14.1899995804,14.0600004196,0.0010058948755250405
ENB,32.9300003052,33.0099983215,0.03090955023751463
LYB,70.5500030518,69.6900024414,0.012304222351916676
