VNDA,11.1300001144,11.2899999619
CANF,1.5199999809,1.5599999428
AERI,17.7600002289,17.5200004578
TARO,70.4300003052,68.3799972534
XBI,92.25,92.5
ALNY,115.8199996948,114.0899963379
NURO,2.2999999523,2.2100000381
AEZS,0.7699999809,0.8399999738
EGRX,41.6899986267,44.1899986267
TXMD,1.6799999475,1.6599999666
IBB,118.5999984741,118.6399993896
TEVA,11.7399997711,11.279999733
A,81.8899993896,81.7699966431
PTR,39.5,39.3100013733
BHP,44.9099998474,45.0800018311
BIIB,320.2799987793,319.2900085449
EWZ,39.2599983215,39.0099983215
NOK,3.9200000763,3.8399999142
EWC,28.2900009155,28.2700004578
WYNN,107.9000015259,104.5199966431
ADSK,187.8500061035,183.8999938965
TLT,153.8099975586,156.4100036621
IEF,117.1600036621,118.5699996948
KEY,16.8600006104,16.3700008392
SIVB,215.7599945068,202.1199951172
DFS,67.6399993896,65.3099975586
CFG,33.0400009155,31.6599998474
WBS,40.3400001526,37.5200004578
FITB,25.7199993134,24.7800006866
NTRS,88.1900024414,84.7300033569
HSBC,33.5299987793,32.9900016785
FCX,10.5100002289,10.3500003815
AFL,45.0299987793,44.1899986267
BAC,29.3700008392,28.25
USB,47.9799995422,46.5699996948
DB,8.5799999237,8.1499996185
CMA,54.5800018311,51.4700012207
C,67.8600006104,66.0500030518
UNM,24.9099998474,23.3600006104
BBD,6.7699999809,6.6500000954
AMTD,8.4899997711,8.5
EWBC,40.4599990845,38.6500015259
MS,46.3699989319,45.1599998474
BK,40.8899993896,39.3100013733
COF,90.9000015259,87.9599990845
PRU,79.4700012207,76.4400024414
PNC,132.0,127.1600036621
SQM,28.2800006866,29.7399997711
CRM,178.4100036621,172.25
TXN,118.3799972534,115.7699966431
