DATE,investment long,earning long,investment short,earning short,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-03-12,10000.000000000004,10102.120938993405,10000.000000000013,9963.910657826022,30,47,0.0,225,225
2019-03-13,10000.000000000002,10019.830211321503,10000.000000000002,10011.003353993354,32,47,0.0,197,197
2019-03-14,10000.0,9927.245199781915,10000.000000000002,10006.02904435086,32,47,0.0,193,193
2019-03-15,10000.000000000002,9982.803122197862,9999.999999999998,10054.642156858637,29,47,0.0,175,175
2019-03-18,10000.000000000002,10045.992160644155,10000.000000000002,10048.397435465788,32,46,0.0,172,172
2019-03-19,10000.000000000004,10014.108333148308,10000.000000000002,9997.566925505302,39,42,0.0,194,194
2019-03-20,9999.999999999998,9898.06446424492,10000.000000000004,10046.893083043346,33,47,0.0,213,213
2019-03-21,10000.000000000004,9890.219806442119,10000.000000000005,10097.391999860753,33,49,0.0,186,186
2019-03-22,9999.999999999998,9855.638787369826,10000.000000000002,9873.358363166302,38,47,0.0,216,216
2019-03-25,10000.000000000004,10103.247684819346,10000.000000000002,10057.014099238044,34,46,0.0,211,211
2019-03-26,10000.000000000004,9932.776926952145,9999.999999999998,9966.863212118877,33,44,0.0,198,198
2019-03-27,10000.0,9967.404351777575,10000.000000000004,9958.790951317515,49,48,0.0,211,211
2019-03-28,10000.000000000007,10012.430430043005,10000.000000000005,10279.511007630108,34,48,0.0,192,192
2019-03-29,9999.999999999995,10070.113995173311,10000.000000000002,10090.976347521155,47,46,0.0,219,219
2019-04-01,10000.000000000004,9960.551619490398,9999.999999999996,10071.64487174377,42,44,0.0,221,221
2019-04-02,10000.000000000002,9995.288399712283,10000.0,10038.430887129265,36,47,0.0,257,257
2019-04-03,10000.000000000002,9947.233299398704,9999.999999999996,10056.56772164924,40,47,0.0,272,272
2019-04-04,9999.999999999998,10260.765136666496,9999.999999999996,10047.951709266508,44,46,0.0,219,219
2019-04-05,10000.000000000004,10043.482352893974,9999.999999999998,10111.750603198781,37,47,0.0,182,182
2019-04-08,9999.999999999998,9970.671904224342,9999.999999999998,10016.681740822314,45,46,0.0,188,188
2019-04-09,9999.999999999998,9920.756355932925,9999.999999999998,9959.155879063943,31,45,0.0,202,202
2019-04-10,9999.999999999998,9991.419266905361,9999.999999999993,10021.433181150434,36,47,0.0,202,202
2019-04-11,10000.0,10023.42253447935,10000.0,10057.57056963881,33,46,0.0,209,209
2019-04-12,10000.000000000004,9956.751443012703,10000.000000000002,10031.077012343545,37,49,0.0,205,205
2019-04-15,10000.000000000004,10024.419809946772,10000.000000000002,9958.729001718693,36,45,0.0,225,225
2019-04-16,10000.000000000002,10020.041360924208,9999.999999999996,10025.679812244316,38,48,0.0,194,194
2019-04-17,9999.999999999995,9933.995306637293,9999.999999999996,9868.660744324983,35,47,0.0,256,256
2019-04-18,10000.0,9980.519799973616,9999.999999999996,10056.284128437197,40,44,0.0,227,227
2019-04-22,10000.0,10040.65954934968,10000.000000000002,10005.498266041557,34,49,0.0,314,314
2019-04-23,10000.0,10129.364502129683,10000.000000000002,10036.541178563473,32,48,0.0,277,277
2019-04-24,10000.0,9904.334432574688,10000.000000000002,9872.344134914249,35,46,0.0,235,235
2019-04-25,9999.999999999998,10106.076430257966,9999.999999999996,10019.613768019479,36,49,0.0,341,341
2019-04-26,9999.999999999996,9989.35503577685,10000.000000000005,10069.30990294827,36,49,0.0,406,406
2019-04-29,10000.000000000002,9748.847599735036,9999.999999999996,10106.599763647937,50,47,0.0,321,321
2019-04-30,9999.999999999998,10000.769584714737,9999.999999999998,9999.307044858233,36,46,0.0,325,325
2019-05-01,10000.000000000002,9889.886379634345,9999.999999999998,9877.361167181098,44,33,0.0,283,283
2019-05-02,10000.0,10036.953463488322,10000.0,9995.64408740855,48,45,0.0,376,376
2019-05-03,10000.0,9725.999987625793,10000.000000000004,9932.223325798359,37,47,0.0,407,407
2019-05-06,10000.000000000002,10043.02940736592,10000.000000000002,10048.606636467928,38,46,0.0,309,309
2019-05-07,10000.000000000002,9940.213913250793,9999.999999999996,9956.134898149361,45,47,0.0,315,315
2019-05-08,9999.999999999998,9899.297288009833,10000.000000000002,9778.498806533657,39,49,0.0,393,393
2019-05-09,10000.0,10030.350629866783,10000.0,10025.894062633963,35,48,0.0,402,402
2019-05-10,10000.0,9479.558874807479,10000.000000000002,9918.565239554542,31,46,0.0,413,413
2019-05-13,10000.0,9949.541905997208,10000.000000000004,10023.633782845927,34,48,0.0,381,381
2019-05-14,9999.999999999998,10049.886142070574,10000.000000000002,10016.436383145186,35,48,0.0,315,315
2019-05-15,10000.0,10089.575759120376,9999.999999999998,10244.885089113655,44,46,0.0,238,238
2019-05-16,10000.0,9956.394561997306,10000.0,9747.21329742021,34,47,0.0,298,298
2019-05-17,10000.0,10023.083358334807,10000.0,9974.192220237934,46,45,0.0,302,302
2019-05-20,10000.0,9966.327581662907,10000.000000000005,10063.119287335187,39,48,0.0,247,247
2019-05-21,10000.000000000005,9975.07189737186,9999.999999999993,9900.013095545697,46,49,0.0,268,268
2019-05-22,10000.0,10055.60988790492,9999.999999999998,9757.355318390139,33,43,0.0,243,243
2019-05-23,10000.0,10063.883252903694,10000.000000000002,9996.596500196007,38,47,0.0,232,232
2019-05-24,10000.000000000005,10070.981399175369,9999.999999999998,9899.838248133457,43,47,0.0,271,271
2019-05-28,10000.000000000002,9840.594539062513,10000.0,9838.944693889554,47,47,0.0,269,269
2019-05-29,10000.000000000002,9937.436724790952,9999.999999999998,10103.412283811085,33,47,0.0,189,189
2019-05-30,10000.000000000005,9839.787227121165,10000.0,9816.813853183232,35,46,0.0,218,218
2019-05-31,10000.000000000002,10062.077837685156,10000.0,9949.308450659244,38,47,0.0,220,220
2019-06-03,9999.999999999998,10103.712502136066,10000.000000000002,10092.127029833904,33,45,0.0,292,292
2019-06-04,10000.000000000002,10158.25071014697,9999.999999999996,10151.627114502413,33,49,0.0,265,265
2019-06-05,9999.999999999998,9844.495110539885,10000.0,9933.734365362661,44,50,0.0,290,290
2019-06-06,10000.0,10039.898998186409,10000.000000000002,10162.639233456674,34,44,0.0,332,332
2019-06-07,10000.000000000004,10055.980685013159,10000.000000000002,10130.681001264464,47,44,0.0,266,266
2019-06-10,10000.0,10078.898147262495,10000.0,10031.99130679075,43,49,0.0,183,183
2019-06-11,9999.999999999998,9920.137015906745,9999.999999999998,9809.617358325158,35,46,0.0,234,234
2019-06-12,10000.0,9977.839434022135,10000.0,10014.37511261035,44,45,0.0,223,223
2019-06-13,10000.000000000002,9914.283353775296,10000.0,9846.917724881285,41,49,0.0,229,229
2019-06-14,9999.999999999996,10022.733955250758,9999.999999999996,9942.072802750545,36,46,0.0,229,229
2019-06-17,10000.0,10048.14399950368,9999.999999999995,10153.459188406281,49,47,0.0,228,228
2019-06-18,10000.0,10017.257155454228,10000.0,10131.40389192413,36,43,0.0,235,235
2019-06-19,10000.000000000002,10131.92325295944,10000.000000000002,10131.38698980105,33,48,0.0,219,219
2019-06-20,10000.000000000002,10006.716817909122,10000.000000000005,10021.404900873471,47,49,0.0,239,239
2019-06-21,9999.999999999998,10057.699456011567,9999.999999999998,10042.67374992638,38,46,0.0,239,239
2019-06-24,10000.0,9914.08261950381,10000.000000000005,9970.270327951725,40,43,0.0,150,150
2019-06-25,9999.999999999998,9957.13483995608,9999.999999999998,10000.183996474714,40,42,0.0,169,169
2019-06-26,10000.000000000002,9979.477057590291,9999.999999999996,9979.396016450495,48,45,0.0,151,151
2019-06-27,9999.999999999998,10125.42073071509,10000.000000000007,10029.583337707729,47,44,0.0,249,249
2019-06-28,10000.000000000005,10273.322079644558,9999.999999999998,10178.94806730042,31,46,0.0,262,262
2019-07-01,10000.0,10012.956605675814,10000.0,9935.796863888188,35,47,0.0,209,209
2019-07-02,9999.999999999998,10070.98438447663,10000.000000000002,10044.768769471702,29,48,0.0,264,264
2019-07-03,10000.0,9971.802102103184,10000.000000000002,9971.09844647209,35,48,0.0,209,209
2019-07-05,10000.000000000002,10033.8129998024,9999.999999999998,9982.541164678833,30,48,0.0,228,228
2019-07-08,9999.999999999998,9988.271703141532,9999.999999999998,9916.78747644277,47,41,0.0,106,106
2019-07-09,9999.999999999998,10073.79541353426,9999.999999999998,10040.758829967452,47,47,0.0,176,176
2019-07-10,10000.000000000004,10045.428991450724,10000.0,10016.13193136552,36,48,0.0,264,264
2019-07-11,10000.000000000002,9899.039215732444,10000.0,10046.865925596507,36,48,0.0,271,271
2019-07-12,9999.999999999998,10014.868962151386,9999.999999999998,9997.194241168261,32,47,0.0,280,280
2019-07-15,10000.000000000002,10102.159332573694,9999.999999999998,9957.195481400624,46,49,0.0,231,231
2019-07-16,10000.000000000002,9975.993046835969,9999.999999999998,10012.356886890546,32,48,0.0,214,214
2019-07-17,9999.999999999996,9993.861982500634,9999.999999999998,10038.752445887767,33,50,0.0,228,228
2019-07-18,10000.0,10077.452682392066,10000.0,10053.347680065426,47,50,0.0,201,201
2019-07-19,9999.999999999998,9899.840463884319,10000.000000000004,9935.511759728777,44,49,0.0,287,287
2019-07-22,9999.999999999998,10031.281753981059,10000.000000000004,9973.79096614651,37,41,0.0,213,213
2019-07-23,10000.000000000002,10060.667148565422,9999.999999999998,9911.084009346005,33,47,0.0,217,217
2019-07-24,9999.999999999996,10034.602413317893,10000.000000000002,10019.021502636364,46,46,0.0,270,270
2019-07-25,10000.0,10011.114073983419,9999.999999999996,9969.439808686713,39,43,0.0,409,409
2019-07-26,10000.000000000002,10109.595868552227,10000.0,10046.550082410717,34,49,0.0,410,410
2019-07-29,10000.0,9882.950431309497,10000.0,9871.480089343833,38,48,0.0,345,345
2019-07-30,10000.0,9953.43012842707,10000.000000000002,9997.100338408,36,46,0.0,438,438
2019-07-31,9999.999999999996,9955.834063469632,10000.000000000002,9932.720812476748,45,50,0.0,427,427
2019-08-01,10000.0,9883.035098333881,10000.0,9884.927678015614,35,48,0.0,487,487
2019-08-02,10000.000000000002,9688.888472363818,10000.000000000002,9657.508114663726,32,48,0.0,595,595
2019-08-05,9999.999999999998,9969.754875042612,9999.999999999998,9942.125378426252,41,47,0.0,517,517
2019-08-06,9999.999999999998,9891.402098982499,9999.999999999998,9823.848964207176,34,46,0.0,500,500
2019-08-07,9999.999999999998,10192.649660582432,9999.999999999996,10146.790855627485,35,47,0.0,603,603
2019-08-08,9999.999999999998,10011.52706558886,9999.999999999995,9936.260914883476,45,44,0.0,431,431
2019-08-09,10000.000000000002,9890.10204733443,10000.000000000004,9910.714796896566,36,48,0.0,578,578
2019-08-12,10000.000000000004,9929.854101794468,9999.999999999995,9865.416455349758,29,50,0.0,418,418
2019-08-13,9999.999999999995,10006.840763347836,9999.999999999998,10033.812163596771,46,44,0.0,349,349
2019-08-14,9999.999999999998,9924.777754267869,10000.000000000002,9897.880817264806,37,47,0.0,389,389
2019-08-15,10000.000000000004,10045.710494854618,9999.999999999998,10146.88500881056,37,50,0.0,525,525
2019-08-16,9999.999999999998,10078.610626924654,9999.999999999998,10151.892254997734,33,48,0.0,383,383
2019-08-19,10000.0,9906.462254696768,10000.000000000004,10065.555955613127,35,49,0.0,312,312
2019-08-20,9999.999999999996,10023.117177450322,10000.0,10124.201779138746,33,48,0.0,344,344
2019-08-21,9999.999999999998,9980.100146722672,10000.0,10005.827933998788,46,46,0.0,353,353
2019-08-22,9999.999999999998,9886.501520871463,10000.0,9881.214544115239,36,48,0.0,228,228
2019-08-23,10000.0,9865.665325524084,10000.000000000018,9831.570288891919,46,48,0.0,244,244
2019-08-26,10000.000000000002,10107.913928738313,10000.0,9975.371762297122,35,48,0.0,329,329
2019-08-27,9999.999999999998,9851.013493830558,10000.000000000004,10013.926153801853,45,49,0.0,322,322
2019-08-28,10000.000000000002,10170.470868755247,9999.999999999998,10280.821217722169,47,49,0.0,304,304
2019-08-29,10000.000000000002,10085.603869765653,10000.0,10064.019425836283,33,41,0.0,284,284
2019-08-30,9999.999999999998,9869.568588399241,10000.000000000002,9896.40442604398,36,49,0.0,338,338
2019-09-03,9999.999999999998,10128.101435820277,10000.0,10172.74539241226,33,45,0.0,190,190
2019-09-04,9999.999999999998,10053.08285044428,10000.000000000002,10076.93055708336,35,44,0.0,263,263
2019-09-05,10000.000000000002,10037.940255377496,9999.999999999995,9972.658515734889,35,47,0.0,331,331
2019-09-06,10000.0,9988.160147763107,10000.000000000004,10031.605326159324,47,45,0.0,413,413
2019-09-09,9999.999999999996,9940.81216584989,9999.999999999996,9977.06492172793,39,49,0.0,423,423
2019-09-10,9999.999999999995,10045.179895446656,10000.0,10077.776665774329,35,49,0.0,300,300
2019-09-11,9999.999999999998,9947.437056351395,10000.000000000002,10155.4435127762,49,49,0.0,358,358
2019-09-12,10000.000000000002,10003.425181247176,10000.0,10175.420575995251,48,49,0.0,339,339
2019-09-13,10000.000000000005,9923.7998213802,9999.999999999998,10300.959028345384,41,49,0.0,341,341
2019-09-16,10000.0,9954.446000430662,10000.0,9929.015704102727,34,47,0.0,249,249
2019-09-17,10000.000000000002,10067.005187692252,9999.999999999998,10004.007229025658,46,46,0.0,367,367
2019-09-18,10000.000000000002,9971.646517158955,9999.999999999996,10008.90723231087,38,48,0.0,315,315
2019-09-19,10000.000000000004,10062.764015390121,10000.0,9937.817574705254,36,45,0.0,294,294
2019-09-20,10000.0,9902.808639474484,10000.0,9884.290366512763,49,45,0.0,221,221
2019-09-23,10000.0,10055.563199001215,9999.999999999996,10075.185887940475,46,48,0.0,232,232
2019-09-24,10000.000000000004,9830.707019035905,10000.0,9981.923300331275,45,48,0.0,230,230
2019-09-25,10000.0,10159.09424972923,10000.000000000002,10045.50779236151,36,46,0.0,297,297
2019-09-26,10000.0,9919.257209520363,9999.999999999996,9970.526116476269,36,46,0.0,325,325
2019-09-27,10000.000000000002,9898.271439156675,10000.0,9735.92988917145,40,45,0.0,284,284
2019-09-30,10000.0,10014.963335646768,10000.000000000004,10026.5337260015,50,47,0.0,269,269
2019-10-01,10000.0,9776.264433492079,10000.000000000002,9771.283068511653,45,45,0.0,253,253
2019-10-02,10000.000000000002,9905.138991672753,10000.0,10041.408266997607,49,47,0.0,283,283
2019-10-03,10000.000000000002,10102.700367934507,10000.000000000011,10144.528963113265,37,47,0.0,402,402
2019-10-04,10000.000000000002,10131.59486637835,10000.0,10100.039952452928,34,44,0.0,451,451
2019-10-07,9999.999999999996,9939.052984450593,9999.999999999998,9837.648098163385,48,48,0.0,327,327
2019-10-08,10000.000000000002,10016.478303699812,10000.000000000005,9938.532262231676,35,47,0.0,276,276
2019-10-09,9999.999999999998,9971.959040206857,10000.0,9969.937775009781,44,44,0.0,314,314
2019-10-10,9999.999999999998,10299.560596367899,9999.999999999998,10323.069409181086,36,47,0.0,366,366
2019-10-11,10000.000000000002,9998.859670925001,9999.999999999995,9987.519372898496,45,47,0.0,305,305
2019-10-14,10000.000000000005,9974.107016458689,10000.000000000004,9942.17245891331,48,48,0.0,352,352
2019-10-15,10000.000000000005,10083.181788925625,10000.0,10068.303149005083,47,43,0.0,386,386
2019-10-16,9999.999999999998,10039.573803447369,9999.999999999998,10080.955033655504,49,46,0.0,289,289
2019-10-17,10000.0,10020.889754688349,9999.999999999995,9923.908198650775,35,49,0.0,322,322
2019-10-18,10000.0,10014.588407172054,9999.999999999993,9946.646618583864,50,47,0.0,312,312
2019-10-21,9999.999999999998,10007.188155242971,9999.999999999996,10119.43637403942,45,49,0.0,344,344
2019-10-22,10000.0,9970.356806138054,10000.000000000007,10040.561140440293,49,48,0.0,319,319
2019-10-23,10000.000000000002,10164.180137839776,10000.000000000004,10105.433950602666,48,49,0.0,474,474
2019-10-24,10000.0,9968.275287980785,10000.0,9902.657523783399,47,47,0.0,345,345
2019-10-25,10000.0,10135.237450934974,10000.000000000005,10162.842839239898,47,47,0.0,474,474
2019-10-28,9999.999999999998,10019.287299251599,10000.0,9827.788053453762,49,50,0.0,417,417
2019-10-29,9999.999999999998,10076.770284262284,9999.999999999998,9992.22657205379,45,49,0.0,390,390
2019-10-30,9999.999999999996,10030.974791383851,9999.999999999998,10003.406177552351,48,45,0.0,478,478
2019-10-31,9999.999999999998,10062.695246772797,10000.0,10007.151228262755,50,49,0.0,474,474
2019-11-01,10000.000000000002,10104.193155580811,10000.000000000004,10084.678056237706,46,46,0.0,450,450
2019-11-04,10000.0,9959.342132066602,10000.0,10062.649038478632,48,48,0.0,343,343
2019-11-05,10000.0,9936.715314304434,10000.000000000007,9954.292471735049,48,48,0.0,391,391
2019-11-06,10000.0,9957.28191289341,10000.000000000002,10119.495508919834,48,47,0.0,550,550
2019-11-07,10000.0,10077.68996890156,10000.000000000004,9915.945287927576,46,46,0.0,563,563
2019-11-08,9999.999999999998,9965.874419627375,9999.999999999996,9784.804294333988,48,47,0.0,467,467
2019-11-11,10000.0,10016.951813712967,10000.000000000002,9999.63175892529,48,46,0.0,565,565
2019-11-12,10000.000000000002,9969.449125311816,10000.0,9840.3314142214,48,46,0.0,344,344
2019-11-13,10000.0,10020.504255501746,9999.999999999995,9864.875748941013,45,50,0.0,350,350
2019-11-14,10000.000000000004,10078.034880974226,10000.000000000005,10045.376570135631,48,47,0.0,424,424
2019-11-15,9999.999999999998,10086.54987497799,10000.0,10135.501231489845,44,47,0.0,342,342
2019-11-18,10000.000000000002,9971.579477840914,10000.0,10038.272496966736,49,48,0.0,314,314
2019-11-19,9999.999999999996,9936.025555245402,10000.0,9930.94774705308,47,46,0.0,335,335
2019-11-20,9999.999999999995,9940.083869861224,10000.000000000002,9994.467425462564,49,49,0.0,361,361
2019-11-21,10000.000000000004,10024.775741414202,10000.000000000002,10142.547010929704,48,49,0.0,339,339
2019-11-22,9999.999999999998,10025.28792728516,10000.000000000004,10064.178941932383,45,46,0.0,344,344
2019-11-25,9999.999999999993,10014.410264169072,9999.999999999995,10022.447556154488,45,49,0.0,305,305
2019-11-26,10000.000000000002,10041.660770569102,9999.999999999998,10006.06427157204,46,47,0.0,248,248
2019-11-27,10000.000000000005,10013.68695600687,10000.000000000004,10001.552310683406,42,48,0.0,313,313
2019-11-29,10000.000000000002,9952.989935220772,9999.999999999998,9997.970421270174,45,46,0.0,303,303
2019-12-02,9999.999999999996,9835.928160875264,10000.0,9853.018634873952,49,49,0.0,229,229
2019-12-03,9999.999999999998,10193.892047282287,9999.999999999998,10071.154425869156,42,43,0.0,248,248
2019-12-04,10000.000000000002,10035.357803014092,10000.000000000005,10042.927623844578,43,46,0.0,333,333
2019-12-05,10000.0,10069.229480942495,10000.000000000004,10028.9494565155,47,49,0.0,314,314
2019-12-06,10000.000000000002,10043.908419950218,10000.000000000005,10035.673989592313,44,46,0.0,301,301
2019-12-09,10000.0,9984.437834662185,9999.999999999998,10030.168172183563,46,48,0.0,270,270
2019-12-10,10000.000000000002,10017.646449408105,9999.99999999999,10044.525474110807,46,48,0.0,442,442
2019-12-11,10000.000000000002,10121.4226789421,10000.000000000004,10155.716600581129,48,48,0.0,278,278
2019-12-12,10000.0,10110.856556012486,10000.000000000004,10042.892823565908,47,49,0.0,348,348
2019-12-13,10000.0,10051.580829150684,10000.0,10072.957170752192,47,43,0.0,363,363
2019-12-16,10000.000000000004,10079.80977421418,10000.000000000002,9985.810082090948,47,48,0.0,461,461
2019-12-17,9999.999999999998,10018.903909260061,10000.000000000004,10017.861418346258,48,47,0.0,368,368
2019-12-18,10000.0,10038.883893788789,10000.0,9966.04121612017,48,49,0.0,395,395
2019-12-19,9999.999999999998,10056.617151179453,10000.000000000002,10121.973280139251,47,45,0.0,388,388
2019-12-20,9999.999999999998,10059.197588191559,9999.999999999998,10044.67667504029,40,49,0.0,379,379
2019-12-23,9999.999999999993,10023.816925328532,10000.000000000002,10031.549995535835,46,47,0.0,298,298
2019-12-24,10000.000000000002,10026.954191223123,10000.000000000004,9944.789714068313,46,47,0.0,386,386
2019-12-26,9999.999999999998,10027.528389327617,10000.000000000002,10060.039649977578,43,47,0.0,247,247
2019-12-27,10000.0,9935.619261197377,9999.957906590593,9964.10990996455,50,47,0.0,123,123
2019-12-30,10000.0,9898.102551273965,10000.0,9840.810244448283,46,44,0.0,136,136
2019-12-31,10000.0,10158.682341515583,9999.999999999996,10104.861674055994,45,45,0.0,271,271
2020-01-02,10000.000000000004,9979.56336655244,10000.000000000002,9937.778670855581,46,46,0.0,126,126
2020-01-03,10000.0,9987.961609113807,10000.0,9968.055242929837,45,45,0.0,167,167
2020-01-06,10000.000000000002,10061.983897422446,9999.999999999998,10113.237506146423,49,46,0.0,285,285
2020-01-07,10000.000000000002,9977.041870846815,10000.000000000002,9951.648859867308,47,48,0.0,273,273
2020-01-08,9999.999999999998,10152.263212774857,10000.0,10039.646348264467,49,44,0.0,301,301
2020-01-09,10000.0,10077.206313237126,10000.000000000002,9944.2410013321,45,48,0.0,295,295
2020-01-10,9999.999999999998,10019.883384891367,9999.97673361108,9970.825376321523,45,48,0.0,297,297
2020-01-13,10000.000000000004,10032.22814192338,10000.0,9935.59042174753,44,50,0.0,454,454
2020-01-14,10000.0,9723.422906165948,9999.999999999998,10051.188998390957,45,50,0.0,414,414
2020-01-15,10000.0,10089.04526847342,9999.999999999995,10033.097031594312,50,44,0.0,317,317
2020-01-16,10000.000000000002,10064.825026038952,10000.0,10018.070464157758,46,45,0.0,272,272
2020-01-17,10000.0,9936.097456401732,9999.999999999996,10034.82510489384,48,47,0.0,389,389
2020-01-21,9999.999999999998,9945.134504911028,10000.000000000002,10043.130956363093,47,46,0.0,437,437
2020-01-22,9999.999999999998,9837.758093368615,9999.999999999998,9959.204362449522,48,45,0.0,553,553
2020-01-23,10000.0,10054.842317615807,10000.0,10020.109745657055,50,48,0.0,549,549
2020-01-24,10000.0,9614.602899891861,9999.999999999998,9509.926121982804,47,47,0.0,610,610
2020-01-27,9999.999999999998,10092.017960637746,10000.0,9977.670389795609,47,47,0.0,368,368
2020-01-28,9999.999999999998,10060.020552609521,10000.0,10066.619760989963,49,45,0.0,538,538
2020-01-29,9999.999999999998,9820.37383401619,9999.999999999998,9805.923235749193,47,50,0.0,454,454
2020-01-30,10000.0,10012.76369593891,10000.000000000004,9920.837609194332,48,47,0.0,474,474
2020-01-31,10000.0,9904.216594865386,10000.000000000005,9962.260025742316,48,50,0.0,405,405
2020-02-03,10000.000000000004,10355.48314822146,10000.000000000002,10137.256184561638,46,50,0.0,414,414
2020-02-04,10000.000000000002,10029.354570772108,10000.000000000002,10255.292305831674,46,45,0.0,472,472
2020-02-05,9999.999999999998,10062.526574056865,10000.0,10025.361698068533,47,49,0.0,421,421
2020-02-06,10000.0,10025.13868809723,9999.999999999993,9859.431091736908,49,48,0.0,468,468
2020-02-07,10000.000000000002,9934.027265491333,10000.0,9930.783871783247,50,49,0.0,507,507
2020-02-10,10000.0,10186.000194216414,9999.999999999998,10249.129502228008,50,47,0.0,419,419
2020-02-11,10000.000000000002,10022.434444221197,10000.0,10027.222865192036,44,48,0.0,266,266
2020-02-12,9999.999999999998,9842.847975212713,10000.000000000002,9910.48345718176,47,48,0.0,427,427
2020-02-13,9999.999999999998,9977.12745121339,10000.000000000002,10013.190558119326,47,49,0.0,484,484
