word,O+ value,O- value
chair,0.0015345104363532892,0.001396893910948942
gainer,0.04404887215727518,0.006735585200063912
upgrade,0.06860597855569522,0.03448868734221765
downgrade,0.03507052367258107,0.07628434713189212
overweight,0.011530442089728983,0.0058851056853082406
sector,0.012496422328969763,0.007549096122579158
pair,0.0014114719189265855,0.0008784681685215002
annual,0.003101523612426347,0.003216958731120298
rais,0.02977835509727242,0.015820008359840883
buy,0.06697110638517266,0.043394475953262165
pressure,0.001274306104884789,0.0020866185124092784
outperform,0.021860408460452594,0.014195405835952267
august,0.008509385813445326,0.009416857745431922
miss,0.0038465402858964596,0.008479641911532637
high,0.025150080878386084,0.012793494541385807
volume,0.016084181274301782,0.0075867284928353255
mover,0.012651856509404374,0.007052705647953444
lower,0.0164343315202082,0.030839932676072674
view,0.006542085316719543,0.008573990307729512
call,0.031089159184224606,0.023791478972845462
add,0.004067062684828827,0.0029279835304016036
help,0.002471626645243976,0.0012599709612545222
applied,0.0,0.0024610153070442117
upside,0.005373588440786128,0.003379153371914224
offer,0.015132593260815338,0.023354093602728384
concern,0.002764041512458993,0.004775154858047122
impact,0.002886359170103644,0.003642785146866328
hold,0.02400912647949939,0.02661905691615758
termin,0.0023409168665221858,0.00216506642008055
stake,0.014994423587867112,0.00935137381690861
scientific,0.0019700956615548225,0.0025511123267958655
patient,0.005550368585379241,0.007585279868325787
sell,0.014932429208482029,0.017516928727553522
rumor,0.0038536845515107668,0.0032657759189560244
unusual,0.0007823943443170833,0.0011174656045165163
spike,0.019547928085076896,0.014841598605847462
option,0.025756527875636884,0.020186521781886877
sweep,0.009183320432713304,0.006971399513380823
ask,0.01438820359442645,0.010747858234782831
final,0.0036736960874919696,0.002196271674259289
loser,0.0,0.047416372202180104
cut,0.004518789226868817,0.011297266607409023
urban,0.0013881279059001915,0.00013703158685230142
outfitter,0.0009795519981477374,0.0009476397540043525
fall,0.004551960081388971,0.009662592782103567
current,0.0024712054150909948,0.0031199837910612467
index,0.004070499806940889,0.0029022913796688233
join,0.0022158386973461256,0.0016872920080010971
resume,0.0033121759000793996,0.006257455346143504
weak,0.0040436347275647185,0.006918875345534954
sharply,0.0012020526294960654,0.0007680311560116011
claim,0.002441199199710047,0.0022088694745441926
warn,0.0018607235658290157,0.002912219068492498
worst,0.0025078921595229156,0.008821821536652426
perform,0.021232205721652724,0.025366093386918222
