word,O+ value,O- value
mover,0.040443612126003274,0.014844598391968705
fisher,0.0016316198317843358,0.00010733665413531509
rumor,0.0069050957919133205,0.0031357951747589072
unusual,0.00164942215568047,0.0013004673612643596
spike,0.012118102286805592,0.006360340900235047
higher,0.03660550487683794,0.022626300335085284
sweep,0.001510312541594722,0.000947248291970338
mad,0.0016009258837064609,0.0009464148157320394
loser,0.001079290534143717,0.060976846261433765
cut,0.0035681756996352875,0.010104209297015372
urban,0.0018032359298069051,0.00045110140014399804
outfitter,0.002778834609745208,0.0007417867369415359
miss,0.004802630085437221,0.0061623899492026695
fall,0.007479286832679846,0.014406631174062415
diagnostics,0.0020549898377791873,0.0004080293058972014
neutral,0.02168225348115849,0.032513547922307644
upgrade,0.08826833486005858,0.03162119840158608
buy,0.09643183318435544,0.048843181042164015
jack,0.0,0.0023345077991409604
slip,0.002459692903032975,0.004667612790101919
rais,0.06580787062900229,0.0329857187832402
replace,0.00141127707330139,0.0012048552912102663
proceed,0.002069053838215228,0.0024581536950007885
cash,0.01140859788343987,0.009496309460259249
distribution,0.004149341427897557,0.0029107608681758403
lower,0.024191470223852245,0.05277453177485519
offer,0.024099246277571797,0.03174144258666507
pressure,0.0008135688492922216,0.0028277823093152098
received,0.001689386791638647,0.0027057795347764533
special,0.0024205431372924277,0.0020318278785442317
bill,0.002482926853176961,0.001036207603754479
volume,0.013012452750971694,0.0050294684228660465
strength,0.001458857729730715,0.0019201429200906759
overweight,0.014223512234504262,0.006151591521287201
rise,0.02121644271925493,0.015924873646487897
gainer,0.03825700259302657,0.006735368944081118
downgrade,0.03445904213489745,0.09863196403461592
valuation,0.0026119425810942807,0.003202784947954811
strong,0.009891746454265332,0.007574282946735698
two,0.00787134725014819,0.0045978612331080025
replacement,0.0009911188048656783,0.001352717470831473
resume,0.005237462829064393,0.008409433782556763
explain,0.0007519272117101477,0.0013303050085159134
resign,0.0016750797388976986,0.0038144601465252967
stake,0.018033232743302412,0.012561956980979427
atlantic,0.0007743252782833651,0.0012331230496506068
date,0.001736057284404491,0.001922708420818675
prelim,0.0022211760338365426,0.00312105901330316
outperform,0.03270859336514042,0.017545792351407304
pend,0.004218865648599039,0.004690459928936747
worst,0.0008772600221621652,0.01754666014364241
public,0.0035717470324034203,0.003829831993336161
build,0.00316715133057395,0.0032022618668568928
material,0.0034458026739910184,0.0025556891613829377
downbeat,0.002745171618678113,0.004614661980974117
put,0.001294766801801979,0.003683888498729059
concern,0.0025268346352952252,0.003816366431135364
fitch,0.003595765817335522,0.0028894829630001857
attract,0.0023138536284535247,0.0012113976997168085
f,0.005198714637711469,0.0031500250353016317
lift,0.0031104026490509093,0.001475354225403123
ongoing,0.0014761410517076196,0.0011127453460307115
high,0.037556865941775194,0.012289739508140543
announcement,0.002995348448382583,0.003734876707182452
green,0.002358961624229626,0.003756931425170718
low,0.0035667559067092377,0.027756417062441117
imperial,0.002675860493553728,0.0020492388957200815
peer,0.0007543920057710023,0.0012411638535017911
remove,0.0014179759614315077,0.003540106979365088
uncertainty,0.00048051298302063055,0.0014972153700494862
underweight,0.0010861083620023397,0.0026093564948836165
logistics,0.002380424152996732,0.00010756674497761674
clearance,0.0013727415456883248,0.0008423549454812648
tumble,0.0033761488530584236,0.005459349486911417
chronic,0.0001970563143069591,0.0018439492747466262
secondary,0.0008577317128098597,0.0021201925338698744
met,0.001704081521785075,0.0018034626537305149
milestone,0.0017515267683670978,0.00119452483454449
payment,0.002426387196206861,0.006297255713980794
shire,0.0036630420385330067,0.0
discovery,0.0009325516562376072,0.0022469495010946456
interim,0.0013799322550333553,0.0015371738783036503
save,0.0008020121847616976,0.0011285844294538654
list,0.004418215065637162,0.00385878392079137
advisory,0.001500327557111054,0.0009730509372812186
dip,0.001716284162691136,0.0030006366750417665
common,0.0033257778708847205,0.00507575384518656
registration,0.0015792056891602263,0.0021323068707911935
mix,0.006643999105306147,0.010040648247578828
shelf,0.0017655237865041595,0.0032140864627876816
repurchase,0.003016869116239786,0.0025117042163375885
