word,O+ value,O- value
unveil,0.0014164757511110336,0.0015780906259164683
outperform,0.034561811057671206,0.025327030852156877
lower,0.034782547504226435,0.054775424915396574
impact,0.003164284815301083,0.005519149230269813
upgrade,0.08764035865048896,0.04773030413012889
transocean,0.0045942747864168715,0.0
rais,0.055208231852226765,0.037368459970499215
myriad,0.0016812179984008258,0.000541398163119807
buy,0.10267275046084776,0.0694544637117031
stake,0.021884743778688105,0.01616630973552734
fisher,0.002342311198919663,0.0
longer,0.0009420624112092536,0.0014409922223309328
mover,0.0407408549532941,0.019104003334102754
rumor,0.006104959029412201,0.005372782268843306
spike,0.017904443393067595,0.01154176897616454
higher,0.037163485737254934,0.02917406260740577
investigational,0.001081441707374041,0.0018391349037298371
loser,0.01266457883065702,0.05432374259702477
cut,0.0061842415362880435,0.014128878181191525
miss,0.007855358396461539,0.009477389864395417
fall,0.008625722444698471,0.01641431898009766
diagnostics,0.00023702008699366615,0.002233936619487994
neutral,0.02773414010908882,0.03452347384519306
delay,0.0016062399375349201,0.0024066362505123138
economy,0.0014626013373905396,0.0032413416186303254
proceed,0.002744929076773676,0.0029936229024435127
pressure,0.001356183176376642,0.0032790767885462657
volume,0.016833911865378467,0.008983655906181493
tension,0.0008690642338708221,0.0025299942206372357
improving,0.001154190430266494,0.0005205225909917825
resume,0.006267726360837338,0.008075912421315804
explain,0.0007524062143557878,0.001883922736001085
resign,0.0025625828688252508,0.004030873491535816
low,0.014371983171819503,0.026674249810569088
rise,0.019771819330159954,0.01470482402803391
plunge,0.0003711132108156097,0.002121200360351944
weak,0.005661445140275031,0.009695647436739964
gainer,0.03989453395866779,0.014816813217325465
pend,0.00478107312076007,0.005788560191880034
worst,0.003345781557652285,0.028194803682428042
f,0.005402347914471575,0.003986952723234834
competitor,0.000522644979220589,0.001237509511717658
exploring,0.001310260220737087,0.0008436555822585326
dip,0.003559181137859769,0.004287445495448678
starboard,0.0008257337909760034,0.0012035666769535701
high,0.036231885657084247,0.020143130292790933
expansion,0.0051399586662488886,0.0026784935607387116
downgrade,0.06155439217760576,0.10374456853883327
valuation,0.0026910577280343574,0.00333602677470092
fitch,4.0319471493739855e-05,0.00500623131158911
overweight,0.015265178046694689,0.010192575822555727
insider,0.0018159463631266769,0.001307705733189352
warn,0.0025786227351977677,0.00526668666149783
fleet,0.0011874694148270146,0.00045040299827082725
remove,0.0019141655320129099,0.0024884891878956044
tumble,0.004499305244172901,0.007687164181390701
clearance,0.0017162519396241962,0.0012824296074459862
passive,0.0010982097087047992,0.0006993368351844521
uncertainty,0.00043932578459468893,0.0016852866393243726
maritime,0.0015015472238633675,0.0003275575985217643
survival,0.0005733423675972016,0.0010565333232148736
secondary,0.002131572013588424,0.002171716021310878
met,0.0023723602897275987,0.001593785555552961
milestone,0.0027830920023185564,0.002546145658341086
infinity,0.0,0.0017684378990412877
proposal,0.0027998896091774622,0.005005955483760689
warrant,8.576458895405458e-05,0.0014593534713525519
tender,0.0022645702159715714,0.002005848251103002
pain,0.0009614181462835927,0.001675611554000091
advisory,0.0007320683635759789,0.0028142992619047376
cantor,0.0015981615278563032,0.0016578125920467647
survey,0.0010192325599354085,0.0013601108214924308
common,0.006904913666775493,0.009035215629898627
sonic,0.00399063192876746,0.0
become,0.001275167524721133,0.0019906845133056306
wainwright,0.001147853051091063,0.00040317097738518375
exposure,0.0007492036642194542,0.0015856659280676754
plug,0.0031337304758065035,0.0008862361810421864
constellation,0.0027186389837715466,0.0
