word,O+ value,O- value
rais,0.09298192887137677,0.065850214137579
hit,0.011402592323026246,0.008634538391487968
high,0.016562649571379984,0.007641057584558594
solid,0.0018859165459121211,0.0007599501308887735
buy,0.06482667638623849,0.057035541654181766
overweight,0.012357106566708478,0.012437803164247037
initiate,0.021715886246358247,0.01712707171903587
coverage,0.01587451988283403,0.012345063595854779
neutral,0.027311086552758785,0.030055324363841583
gainer,0.015263222654050182,0.004897971777278028
lower,0.030032177015235972,0.06124733848248579
downgrade,0.025512544779251006,0.05382138131878972
offer,0.013287854435211594,0.015493442323043057
posit,0.008358906438378793,0.00808458797091173
mention,0.0018552737082003555,0.002053522054087674
mix,0.005226691220750301,0.004585828980257609
recap,0.004651226371468379,0.0033118660887582574
decline,0.0029037608380466633,0.0032490294743108598
cut,0.004506713591799115,0.01057801564194533
outperform,0.016771927904338596,0.013703320339330945
sell,0.009317633094958148,0.010188741919995052
slight,0.0014728026386624435,0.0011878973149775465
drop,0.0031493588265590427,0.004887207279659759
forecast,0.002452660979937891,0.003977249910719909
guidance,0.005883918923428089,0.007687337617203521
jobless,0.0011991203880807207,0.0009250034841605724
claim,0.0019178164064876631,0.0020786533744552175
author,0.0016949793067921803,0.0017446526500737433
dividend,0.023795044967674872,0.018404238443709663
weak,0.0016921640411571017,0.003385214650682647
mover,0.009258263960034837,0.004214412255906516
upgrade,0.039795501165846604,0.020912686657025926
bill,0.0032301285513217184,0.0003426193158496534
sign,0.004738261301683092,0.004195515792771287
price,0.01006278734289486,0.01171010249368449
higher,0.016804697901021275,0.00998739391107888
portfolio,0.004090174850266806,0.0027031193414802967
business,0.005637811537491983,0.006135791600706789
base,0.002378391305909695,0.00101719623845571
acquire,0.005882770535059925,0.00604828225569613
chatter,0.015215566097820956,0.010615768166506157
news,0.009929936805569447,0.011689127803679948
increase,0.0072517628885786,0.0062111608521331135
beat,0.004898922086670827,0.002348127764415566
c,0.0011459290277029287,0.0021080244992207793
fall,0.006600015247649922,0.013005100697260132
license,0.00188933288723374,0.00209903766261683
letter,0.0014033236895863892,0.0017010440556255383
bid,0.0023669265951696506,0.0025231286092804108
rule,0.0026254294248685495,0.0016684385048980194
put,0.006253687789100105,0.007433013826795143
inform,0.0015105002631505674,0.0022237514788073964
life,0.0016168552653686294,0.0006513359344479294
science,8.68383391201759e-07,0.003095423045351537
strategic,0.0019882406564120797,0.001782018774433066
miss,0.0010682718205469446,0.002465383036321425
supply,0.0031868252449295635,0.00268598313501367
current,0.004636458951678185,0.003166931970510682
officer,0.0016435646958415213,0.0019555409551735604
program,0.003277013000313297,0.004156490534649829
special,0.0017288525747118412,0.0017542876422330287
