word,O+ value,O- value
discover financial,0.014830899367571655,0.0
morn social,0.0008473699799482536,0.004993902590851614
medium outlook,0.0008473699799482536,0.004993902590851614
convert senior,0.0032933596990560613,0.005365253128230788
consumer good,0.0170902489512951,0.0
previous quarter,0.0033982856345120033,0.027982609955891583
remain neutral,0.007065270847521495,0.004789682789050471
life insurance,0.005773507474375476,0.0029202482995665737
rais po,0.013966572201386895,0.008029219964575694
notable call,0.02049972876457838,0.015140074453307638
call option,0.020671292724318013,0.01606161546191573
higher heavy,0.023032243497607848,0.007950556694203527
volume current,0.014112376157660061,0.015036476508460028
week high,0.10297028775666828,0.12323602334089355
miss estimate,0.003677556235198867,0.016128332368541932
worst perform,0.0011962190160767193,0.009271381138004601
hit week,0.05153533224350682,0.056759616057900385
metal mine,0.0037640913657771453,0.0052605348588571944
move higher,0.010282754737939197,0.004348430777405571
volume mover,0.037765185292626194,0.006216749459801053
top gainer,0.12896283215201004,0.07801922968293461
bank lynch,0.0050919259236557966,0.01642780505270328
lower po,0.0024645855090570214,0.013471782261256603
net profit,0.0037911496898799775,0.008698714607716655
top narrow,0.008100150406003722,0.0008586528562238462
narrow base,0.008100150406003722,0.0008586528562238462
base index,0.008100150406003722,0.0008586528562238462
signal lower,0.004149260476035128,0.008593906441334728
last week,0.005383368924877224,0.008108564238666785
unconfirm rumor,0.010123230679998383,0.007875232713708892
win contract,0.00316800764456219,0.010986691950006015
share repurchase,0.011485255412017913,0.0175587351669637
repurchase program,0.010958440045808138,0.0102965404199295
fall previous,0.0,0.008515752060308773
screen week,0.0031983145940800233,0.006201963886520502
spike higher,0.03266182754698848,0.01622476249514195
offer common,0.003992964613756132,0.009129665506391282
million order,0.003734148321237773,0.008193820483351287
special dividend,0.0036041240411243776,0.003580861208632686
public offer,0.006039314965938832,0.03407648917853538
comparable revenue,0.0026151720410828717,0.004948954990171165
resume trade,0.00836297426962359,0.0252328913119569
afternoon mover,0.0027140304380653115,0.009091447080766977
global x,0.006227368290211224,0.012219209749379885
price public,0.0008832959955693804,0.005358358163214552
gainer th,0.015706383536270102,0.009335143414565346
retirement plan,0.003187458733985754,0.006958960844323071
halt pend,0.00022449715556055146,0.004295373472736961
pend news,0.00020343574977481655,0.004401698142922828
black decker,0.006414460826764496,0.0006049644021873566
adobe system,0.0,0.019175159495667483
c bac,0.00413521580648589,0.00284067860533902
midday trade,0.018050939825515495,0.0
toll brother,0.012928104078183213,0.0
better expect,0.004016477884582978,0.002578503693018112
time warner,0.015182181803387398,0.0
utility lead,0.008987751088075395,0.0015461824655145196
first solar,0.0,0.06648899399351968
retail sale,0.00612992131415738,0.01621844576213914
make posit,0.005660406985709727,0.0016129352857696827
bull day,0.003509528194278291,0.006317124664661403
jazz pharmaceutical,0.0,0.01204427920603337
mix security,0.002305895240417736,0.004386612611785286
security shelf,0.003274854860796464,0.0038635583882485336
trader homework,0.0010668759896557915,0.006138085060069542
w economic,0.002980184646112896,0.004981636392523242
gold miner,0.0,0.0198783494800309
unit therapeutic,0.006511455303429463,0.00025883426721213425
worth look,0.005589092807007832,0.011939149849837731
urban outfitter,0.02150341508566881,0.0
material lag,0.0037071253563231337,0.002830666608375456
health system,0.007720701135535384,0.0
th bal,0.0012487720024046338,0.005809862951247349
daily small,0.000343459117208632,0.011763315367226489
session high,0.014947186799513006,0.0
lead basic,0.0037743296187176902,0.0017651756435147095
global payment,0.0,0.015786065094462603
bed bath,0.0,0.013337361613759438
bath beyond,0.0,0.013484504494911185
intern game,0.0,0.014812562711548816
check point,0.0,0.01589655935955771
fifth third,0.0,0.019796427556042516
session low,0.008109417852788505,0.0014614064244474092
community health,0.00855269851197791,5.379726094828182e-05
lead consumer,0.0061757939676364585,0.0
good lag,0.0047142248703835815,0.0
dish network,0.015857159632832636,0.0
western union,0.012901805289086705,0.0
lead health,0.0063394990531408565,0.0
metal higher,0.019797366078749386,0.0
first horizon,0.0,0.017465677759279444
market green,0.02971081619553205,0.0
go close,0.010809719889598956,0.0
new session,0.0042222005880739825,0.0
green afternoon,0.004408830508581756,0.0
green midday,0.007375471308758141,0.0
mix midday,0.005959617909476753,0.0
market red,0.024109793689528595,0.0
red midday,0.004714660181278191,0.0
care lag,0.006398818805888749,0.0
