DB,7.7800002098,7.6599998474
AMED,116.1399993896,113.3399963379
WFC,46.4099998474,46.2799987793
GD,170.7400054932,170.5399932861
EWU,32.8699989319,32.5800018311
MOS,23.7399997711,23.4400005341
KBR,22.75,22.2800006866
MA,243.8699951172,241.5099945068
PINC,37.7700004578,37.4500007629
TLT,124.8899993896,125.4000015259
BANX,21.9799995422,21.8799991608
ARCB,28.6900005341,27.9599990845
EBS,47.3600006104,46.0999984741
EARN,11.5200004578,11.5
CTT,10.029999733,10.0500001907
TSLX,19.8400001526,19.7399997711
PTCT,40.0299987793,40.9799995422
PFSI,22.9099998474,22.6299991608
DHX,3.7100000381,3.7799999714
BLUE,85.7836761475,83.3419723511
RSX,20.9099998474,20.75
BBL,45.4500007629,44.9500007629
BHP,51.4000015259,50.8899993896
VALE,12.3199996948,12.1499996185
FCX,11.1599998474,10.9399995804
SMG,89.5899963379,88.6200027466
EOG,94.3600006104,93.9400024414
OEC,19.8500003815,19.5599994659
TGT,74.6600036621,73.2900009155
BCE,44.5099983215,44.3400001526
ACN,173.7200012207,171.3899993896
CCOI,57.1899986267,56.7900009155
INCY,81.9199981689,79.3799972534
PNNT,6.7699999809,6.6799998283
PEI,7.25,7.3800001144
TRUP,31.8199996948,30.8999996185
HAYN,33.0400009155,32.2700004578
REGI,16.9400005341,16.8600006104
HCI,41.4799995422,41.5800018311
PCTY,94.8600006104,95.3700027466
AINC,53.75,53.0
EA,93.0299987793,92.0100021362
STAA,27.25,25.9799995422
MATW,36.9000015259,36.2999992371
NPTN,6.1999998093,5.9099998474
HBIO,2.4700000286,2.4000000954
CSLT,3.7699999809,3.6700000763
LOCO,11.6499996185,11.7700004578
KWR,204.1799926758,203.8899993896
NP,62.9599990845,61.1399993896
