BANC,14.5100002289,14.2600002289
GTS,16.3299999237,16.5699996948
LDOS,86.4700012207,86.5699996948
PKG,104.4899978638,104.7300033569
AEO,16.9400005341,17.1299991608
SEE,40.3100013733,42.1300010681
JD,30.7399997711,31.1000003815
SHW,176.2766723633,179.703338623
CCL,48.2999992371,48.8600006104
DG,153.8999938965,156.9600067139
IFF,121.9499969482,122.6800003052
CFR,90.4199981689,88.6600036621
MPC,51.9900016785,53.1899986267
LFC,12.2100000381,12.220000267
VALE,11.7100000381,11.8599996567
VLO,81.9199981689,84.3199996948
FATE,18.0900001526,17.2900009155
SOHU,12.6099996567,12.4099998474
STLD,31.2900009155,30.5799999237
KMB,128.6600036621,132.4400024414
IP,39.4318161011,39.4791679382
SON,57.8300018311,58.5900001526
PPG,115.4700012207,117.2799987793
X,12.8999996185,12.8500003815
AINV,16.8299999237,16.8899993896
DKS,38.3899993896,38.9000015259
RADA,5.4400000572,5.6799998283
MANT,69.7699966431,69.8799972534
BIIB,234.8600006104,239.3600006104
BABA,176.8500061035,179.1499938965
ATRA,14.8100004196,15.5399999619
TNXP,5.4000000954,5.0
SPB,56.2900009155,53.6800003052
DD,71.9800033569,71.0400009155
DRQ,54.8600006104,53.1699981689
AVA,47.7400016785,47.3499984741
RSX,23.8299999237,23.6499996185
EXR,117.7200012207,117.9199981689
NFLX,294.5,294.9899902344
FDX,172.3699951172,153.3000030518
PRU,88.3499984741,87.7799987793
CPA,92.7799987793,95.7399978638
LUV,55.25,55.7000007629
GOL,15.779999733,16.5499992371
CEA,25.1299991608,25.9699993134
SAVE,38.0200004578,38.5400009155
ESPR,37.3400001526,36.9199981689
HAL,22.2800006866,20.8799991608
JBLU,16.7999992371,17.1299991608
COMM,12.9300003052,12.4200000763
