DATE,long value,EARNING LONG,short value,EARNING SHORT,NUMBER LONG,NUMBER SHORT,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-10,0,0,0,0,0,0,333,226
2019-01-11,10000.0,10018.98273670765,10000.0,9986.241208886775,50,48,198,145
2019-01-14,10000.0,9950.274139617632,10000.0,10003.103862650722,50,50,227,127
2019-01-15,10000.0,9960.540824540247,10000.000000000007,9913.70480698726,50,49,268,178
2019-01-16,10000.0,10049.986144395478,10000.00000000001,10017.2357909795,50,47,285,164
2019-01-17,10000.000000000007,9943.838762478583,10000.000000000007,9949.742640605802,49,49,244,155
2019-01-18,10000.0,10167.175125424576,10000.0,10174.431575264818,50,50,226,147
2019-01-22,10000.0,10014.700954461869,10000.0,10061.212605766445,50,50,263,143
2019-01-23,10000.0,9953.157629168378,10000.000000000007,9924.239605113746,50,49,293,167
2019-01-24,10000.0,9972.513115092874,10000.0,9964.341297795854,50,50,190,121
2019-01-25,10000.000000000007,10097.224156766888,10000.0,10199.691658934766,49,50,250,148
2019-01-28,10000.0,10039.114078199047,10000.000000000007,9957.168677124546,50,49,200,138
2019-01-29,10000.0,10173.018209170239,10000.000000000007,10076.12700984546,50,49,242,142
2019-01-30,10000.0,9961.491506655859,10000.0,9963.666550270913,50,50,276,178
2019-01-31,10000.0,10087.377178835744,10000.0,10103.47395560338,50,50,270,163
2019-02-01,10000.0,10097.279089001348,10000.0,10103.404845134404,50,50,275,174
2019-02-04,10000.0,10061.895969181525,10000.0,10028.371429999237,50,50,223,144
2019-02-05,10000.0,10050.41633052877,10000.0,10093.191939019152,50,50,304,189
2019-02-06,10000.0,9959.497230733587,10000.0,10002.084426669517,50,50,273,146
2019-02-07,10000.0,9916.844687232435,10000.0,9927.594939217379,50,50,267,159
2019-02-08,10000.0,9799.84656492329,10000.0,9968.223396600799,50,50,218,147
2019-02-11,10000.0,10093.021305123733,10000.000000000007,10063.224116796158,50,49,238,128
2019-02-12,10000.0,10078.311717799954,10000.0,10061.715969945912,50,50,222,125
2019-02-13,10000.0,10211.541004709843,10000.0,10117.357064672538,50,50,265,143
2019-02-14,10000.0,9937.922244955445,10000.0,9957.678137647401,50,50,285,175
2019-02-15,10000.0,10100.948994020839,10000.000000000007,10096.059416890228,50,49,247,145
