DATE,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-04,0,0,0,0,0,0,0,0,0,7,1
2019-01-07,0,0,0,0,43.0099983215,41.9500007629,0,1,0,171,73
2019-01-08,33,2,90.27971522467425,88.46971374921144,138.68605262668683,136.3881569347895,35,38,0.0,1,0
2019-01-09,0,0,0,0,0,0,0,0,0,22,2
2019-01-10,0,0,0,0,0,0,2,0,49.0,263,101
2019-01-11,36,18,110.71841956138,110.10218866347999,71.05037510146457,70.2747921620854,50,48,0.9693877551020408,296,128
2019-01-14,25,25,56.43600054740999,56.518050026892,65.05197266101798,65.25072344780202,50,50,0.77,230,83
2019-01-15,19,25,82.26310315552352,81.81011314952649,66.20693879225918,66.36829626681633,34,49,0.03614457831325301,17,5
2019-01-16,0,2,0,0,81.83599987030001,81.81800117494001,0,5,0,22,1
2019-01-17,0,0,0,0,68.7600021362,68.6900024414,0,1,0,266,112
2019-01-18,43,7,45.773733143808,45.11145322323401,63.91733581065201,62.65969664096601,50,50,0.67,187,80
2019-01-22,17,25,80.5306454473871,80.99462289195162,78.9125261014816,79.15761896542038,31,49,0.0,6,0
2019-01-23,0,0,0,0,0,0,0,0,0,9,0
2019-01-24,0,0,0,0,0,0,0,0,0,16,4
2019-01-25,0,0,0,0,0,0,4,0,22.75,263,122
2019-01-28,21,33,51.11020149504048,51.32610638368571,35.595549993514005,35.916800217628,42,50,0.8260869565217391,178,80
2019-01-29,34,15,69.65549482469999,68.86354400023477,66.80022092426472,66.91544147799705,46,34,0.0,9,0
2019-01-30,0,0,0,0,0,0,0,0,0,23,0
2019-01-31,0,0,0,0,0,0,0,0,0,273,150
2019-02-01,37,19,47.31978130818,46.763674716948,56.25834949374,56.073399785754,50,50,0.74,256,98
2019-02-04,16,25,139.25292447407998,139.18711131413997,62.250636403558005,62.18781328201201,30,50,0.925,195,77
2019-02-05,23,11,80.95614585280937,80.45069800317188,72.48369290033999,71.98433684774,32,45,0.025974025974025976,14,2
2019-02-06,0,0,0,0,0,0,2,0,0.0,23,0
2019-02-07,0,0,0,0,0,0,0,0,0,194,81
2019-02-08,16,29,91.57013314198205,92.19802435851025,113.39196117718572,114.35716805856188,39,42,0.9629629629629629,247,100
2019-02-11,25,17,109.15101647378056,107.88013108570557,52.497938561432,52.12822502613,36,50,0.8372093023255814,158,76
2019-02-12,17,11,72.684799075116,71.63480037212,70.098300185202,69.203973383906,25,50,0.09333333333333334,8,7
2019-02-13,1,0,255.5299987793,252.7200012207,135.09030405683333,132.60833231608333,1,6,0.0,27,0
2019-02-14,0,0,0,0,0,0,0,0,0,232,84
2019-02-15,32,11,69.14692451273142,68.13698524747429,63.15332492516734,62.60653549311223,35,49,0.8333333333333334,214,91
2019-02-19,16,22,88.77863935629003,88.50963931878,61.688344593051994,61.20870121001802,30,50,0.0125,2,1
2019-02-20,0,0,0,0,8.6400003433,8.5100002289,0,1,0,9,2
2019-02-21,0,1,0,0,63.3167190552,63.36583709714999,0,2,0,20,3
2019-02-22,0,1,61.256667137150004,61.69999885555,172.1699981689,174.1799926758,2,1,27.333333333333332,264,100
2019-02-25,24,15,77.19800048322189,76.38312447070624,51.87119170665599,51.283885045051996,32,50,0.8536585365853658,205,71
2019-02-26,5,38,73.13681791044546,73.37681763822272,130.46255114127553,131.59724590728567,22,49,0.0,16,2
2019-02-27,0,1,0,0,1110.47998046875,1110.0599975586001,0,2,0,39,1
2019-02-28,0,1,0,0,34.4399986267,35.0699996948,0,1,0,237,109
2019-03-01,30,19,83.58698252677603,82.83075254439801,67.39706427096999,66.900487976078,50,50,0.74,274,137
