DATE,long value,EARNING LONG,short value,EARNING SHORT,NUMBER LONG,NUMBER SHORT,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-16,0,0,0,0,0,0,282,177
2019-01-17,10000.0,9990.450661158593,10000.000000000004,10016.4556075407,49,48,219,163
2019-01-18,9999.999999999998,10183.252038122384,9999.999999999998,10197.070582642375,50,50,180,115
2019-01-22,9999.999999999998,9999.031394451935,9819.581982271418,9775.439778870892,50,49,266,148
2019-01-23,10000.000000000005,9950.526759533159,9999.999999999998,9972.644585422568,50,47,293,171
2019-01-24,9999.999999999996,9950.88380074314,10000.0,9967.628593532037,49,49,248,150
2019-01-25,9999.999999999998,10110.396716892565,9999.999999999995,10104.427626715677,50,50,221,141
2019-01-28,9999.999999999998,9938.649437873528,9999.999999999998,9953.532142779879,50,50,245,117
2019-01-29,10000.0,10133.991969411909,10000.0,10059.102191216327,50,50,269,163
2019-01-30,10000.0,10114.747132743032,9999.999999999996,9991.36649720861,50,50,187,111
2019-01-31,9999.999999999996,10008.356591203188,9999.999999999998,10139.015239079887,49,45,218,134
2019-02-01,10000.000000000004,10073.547774817835,9999.999999999993,10098.829903636966,50,49,208,137
2019-02-04,10000.000000000002,10010.73438887085,10000.000000000004,10026.558016371484,50,49,182,107
2019-02-05,10000.000000000002,10058.10306534836,9999.999999999996,10092.95422509059,50,44,265,155
2019-02-06,9999.999999999996,9990.662529937237,10000.000000000004,9981.473610124853,50,50,263,163
2019-02-07,10000.0,10044.402674901023,10000.0,9934.4763049579,50,50,293,172
2019-02-08,9999.999999999998,9963.613284424351,10000.000000000002,9958.863940518548,50,50,192,129
2019-02-11,10000.0,10112.95410489631,10000.000000000002,10129.02089508925,50,50,274,182
2019-02-12,10000.000000000002,10063.52994024755,10000.0,10095.057475165346,50,50,256,132
2019-02-13,10000.000000000004,10157.878308037505,9999.999999999996,10141.940579065853,50,50,251,164
2019-02-14,10000.0,9985.079570462723,9999.999999999998,10002.567385213992,50,50,239,145
2019-02-15,10000.0,10108.091452515215,9999.999999999995,10125.611612423269,50,49,222,135
2019-02-19,10000.000000000002,10033.120948080248,10000.0,10011.411654121563,50,50,195,116
2019-02-20,10000.000000000002,10054.925779852916,10000.000000000002,10038.825293175549,50,50,245,121
2019-02-21,10000.000000000002,9960.746158614005,9999.999999999998,10003.368837914526,50,50,249,157
2019-02-22,10000.000000000002,10035.55511100207,10000.000000000002,9996.417709613892,50,49,279,171
2019-02-25,10000.000000000002,10094.628805661852,10000.0,10161.397654558838,50,50,185,130
2019-02-26,10000.0,9927.19169648573,10000.000000000004,9957.326321924626,50,50,233,131
2019-02-27,9999.999999999998,9925.434912112853,10000.000000000002,10020.987173936506,50,50,214,123
2019-02-28,10000.000000000004,10029.535792183582,9999.99999999999,10072.206853829048,50,50,272,174
2019-03-01,10000.000000000002,10067.99915128182,10000.0,10016.919921264198,50,50,392,198
2019-03-04,10000.000000000004,10074.084256989276,10000.000000000002,10048.750449642073,50,50,276,155
2019-03-05,9999.999999999998,9924.356670903566,10000.000000000004,9922.69370069634,49,50,266,148
2019-03-06,9999.999999999996,9939.1384838943,10000.000000000005,9962.980014850633,50,50,287,186
2019-03-07,9999.999999999998,9927.562071398255,9999.999999999998,9897.381975694536,50,50,311,168
2019-03-08,10000.0,9841.288885545353,9999.999999999998,9828.835010682918,49,50,237,158
2019-03-11,9999.999999999995,10099.23095331894,10000.000000000007,10099.62785031898,49,50,236,141
2019-03-12,9999.999999999996,10188.750132064784,10000.000000000005,10154.085598324898,50,49,271,178
2019-03-13,9999.999999999998,10069.525289740683,10000.000000000002,10041.913260664198,49,50,253,167
2019-03-14,9999.999999999998,10012.427002702912,10000.000000000007,10092.404257269394,50,50,271,178
2019-03-15,9999.999999999998,9969.24574982654,10000.0,10001.779618255472,50,50,216,150
2019-03-18,10000.0,10056.388708940092,10000.000000000002,9981.08796050065,50,50,228,152
2019-03-19,10000.000000000004,10086.94644080529,10000.0,10101.83276681958,50,49,218,118
2019-03-20,10000.000000000002,9974.772712576705,10000.0,9906.15413976064,50,49,242,148
2019-03-21,10000.000000000004,9938.636912718554,9999.999999999995,9834.109679225034,49,50,228,139
2019-03-22,10000.0,10139.193665187502,10000.0,10010.970160109873,50,49,181,127
2019-03-25,10000.0,9757.321685764138,10000.0,9753.40119209209,50,50,194,101
2019-03-26,10000.000000000002,10059.883795870383,10000.0,10144.826862888618,50,29,194,110
2019-03-27,10000.000000000002,10076.343986992451,10000.000000000005,9984.819626873528,50,49,171,108
2019-03-28,9999.999999999996,9817.266209771122,10000.0,9818.316474476074,50,44,169,105
2019-03-29,10000.000000000002,9976.706427658004,10000.000000000004,10081.131444284556,50,50,188,123
2019-04-01,10000.0,10088.545816940341,10000.000000000004,10084.11710874433,50,41,208,125
2019-04-02,10000.0,10063.500022646813,10000.000000000004,10059.525019512777,50,50,184,97
2019-04-03,9999.999999999998,10023.935863257308,10000.0,10063.235321016164,50,39,224,140
2019-04-04,9999.999999999995,10022.195400468734,10000.0,10032.94487175694,50,50,222,153
2019-04-05,9999.999999999998,10095.114007958395,9999.999999999995,10065.101096286104,50,50,209,161
2019-04-08,9999.999999999998,10021.561372695574,10000.000000000005,9992.562977223546,40,50,172,104
2019-04-09,10000.000000000002,9967.564751053882,9999.999999999996,9992.905704560473,49,44,206,128
2019-04-10,10000.000000000004,9968.018492780713,10000.0,9995.427486736418,45,50,221,158
2019-04-11,10000.000000000002,10102.693164229218,10000.000000000002,10030.720066642114,49,50,212,144
2019-04-12,9999.999999999996,10053.393921517829,9999.999999999998,10013.474466722932,50,48,228,145
2019-04-15,9999.999999999996,9968.674002059353,9999.999999999998,9976.780410843348,50,49,300,207
2019-04-16,10000.0,10034.795388152907,10000.0,9985.459081687432,50,50,213,122
2019-04-17,10000.000000000004,10014.363978795696,10000.000000000004,9935.549684449346,50,50,200,139
2019-04-18,9999.999999999998,9939.52931954954,10000.0,9924.28646511908,50,45,206,133
2019-04-22,9999.999999999998,9997.564060120461,10000.000000000004,9964.539831562584,50,50,177,118
2019-04-23,10000.000000000002,10068.73660220059,10000.000000000004,10068.314388764376,50,47,191,120
2019-04-24,9999.999999999993,10117.501217210605,10000.000000000002,10067.230161818408,50,50,210,133
2019-04-25,10000.0,9938.386907673885,10000.0,10015.790016391868,50,50,190,117
2019-04-26,10000.0,10000.090220009728,10000.000000000002,10016.532094293267,50,50,205,125
2019-04-29,10000.000000000002,10063.11750101589,9999.999999999996,10112.430683834265,50,50,210,146
2019-04-30,10000.000000000002,10016.080279596325,9999.999999999996,9959.809083299044,49,50,196,120
2019-05-01,10000.000000000002,10053.732759437438,10000.0,9995.409308093558,49,50,259,182
2019-05-02,10000.000000000002,9932.878432829943,10000.000000000002,9884.375350925753,49,50,290,209
2019-05-03,9999.999999999996,10054.109606903876,10000.000000000004,10266.164967190338,50,50,267,159
2019-05-06,10000.000000000002,9869.60863973812,10000.000000000002,9938.483493733598,50,50,228,155
2019-05-07,9999.999999999998,10060.749935995342,10000.000000000002,10025.845100603128,50,50,310,231
2019-05-08,10000.0,9805.810185588647,10000.000000000002,9893.153818441977,50,50,339,238
2019-05-09,10000.000000000004,9889.957592562585,9999.999999999996,9923.783079898383,50,50,366,259
2019-05-10,10000.000000000002,10004.603838960229,10000.000000000002,10045.285998902793,49,50,343,267
2019-05-13,10000.000000000002,9893.660255381461,9999.999999999998,9814.520523443285,50,48,216,129
2019-05-14,10000.000000000002,9969.578605993034,9999.999999999998,9946.565009639282,50,50,344,214
2019-05-15,10000.000000000002,9968.868757284627,10000.000000000002,10101.965969512014,50,50,389,252
2019-05-16,9999.999999999998,10145.327085377823,10000.0,10163.425928312046,50,50,383,239
2019-05-17,10000.0,9943.422261567111,10000.000000000005,9958.949906944936,50,50,269,181
2019-05-20,10000.0,9937.449093953866,9999.999999999998,9953.49516770671,50,50,384,283
2019-05-21,10000.0,10078.512510344728,10000.0,10053.827179064976,50,50,408,287
2019-05-22,9999.999999999998,9977.281470818232,10000.000000000002,10065.008760120396,49,50,374,230
2019-05-23,10000.0,9857.511874973665,9999.999999999998,9932.347319190516,50,50,442,324
2019-05-24,10000.000000000004,9949.169840013386,9999.999999999998,10002.325313906911,50,50,271,195
2019-05-28,9999.999999999998,10005.127449756681,10000.000000000005,9982.46753784826,50,50,276,200
2019-05-29,10000.000000000002,9850.135953111552,9999.999999999996,9821.20354728662,50,50,304,216
2019-05-30,9999.999999999996,9937.521713407254,9999.999999999998,10035.567950177601,50,49,299,209
2019-05-31,9999.999999999998,9933.845279308363,9999.999999999995,9877.811377881235,50,50,262,200
2019-06-03,9999.999999999998,9976.553269435357,10000.0,10049.352510812705,50,50,258,204
2019-06-04,10000.000000000005,9969.614909242493,9999.999999999998,10201.164194615729,49,47,253,165
2019-06-05,10000.000000000002,10243.018553483125,9999.999999999996,10233.0322189574,49,50,267,199
2019-06-06,10000.000000000002,9862.99046045718,9999.999999999998,9927.422528139126,48,50,242,183
2019-06-07,10000.000000000002,10081.392925805143,10000.000000000002,10115.483520241958,49,50,317,253
2019-06-10,10000.0,10112.457435217833,9999.999999999995,10178.801284596337,50,50,177,96
2019-06-11,10000.000000000004,10077.340673724098,10000.0,9988.300917459163,50,39,180,99
2019-06-12,9999.999999999996,9847.259337015768,9999.999999999996,9946.741769701943,50,40,223,153
2019-06-13,10000.000000000004,10045.085268273562,10000.000000000002,10052.720359604216,50,48,241,159
2019-06-14,9999.999999999998,10010.031892849383,10000.000000000002,10001.568822448553,50,49,283,213
2019-06-17,10000.0,9972.895237519644,10000.000000000002,9942.164879219948,50,50,301,174
2019-06-18,10000.000000000002,10088.469573885139,10000.0,10124.149637178973,50,50,374,298
2019-06-19,10000.000000000004,10036.895086341352,10000.0,10079.541963608943,49,50,260,168
2019-06-20,9999.999999999998,10033.042986705457,9999.999999999998,10143.017126852528,50,50,205,134
2019-06-21,9999.999999999998,9959.51526386246,10000.000000000002,9937.972847195208,50,50,215,139
2019-06-24,9999.999999999996,9954.274032636853,10000.000000000005,9997.745518060441,50,50,208,125
2019-06-25,10000.0,9939.69572970588,9999.999999999996,9978.308856927631,50,38,245,148
2019-06-26,9999.999999999998,9955.965476088366,10000.000000000002,9947.937874507366,50,50,245,170
2019-06-27,9999.999999999998,9962.267301009686,10000.000000000004,10101.597849396001,50,50,190,115
2019-06-28,10000.000000000007,10145.411599579698,9999.999999999996,10044.513826867198,50,31,248,167
2019-07-01,9999.999999999996,10157.714341280955,10000.0,10280.673401272383,49,50,212,124
2019-07-02,9999.999999999998,9883.501155767563,10000.000000000002,9913.218657335085,49,50,243,153
2019-07-03,10000.000000000004,10033.82872048664,10000.000000000004,10029.02525570913,50,46,204,115
2019-07-05,10000.000000000002,9966.905513783631,10000.0,10031.763777097967,50,50,205,157
2019-07-08,9990.535116080751,9998.41635290626,10000.000000000002,9998.057789334458,50,50,140,91
2019-07-09,10000.0,9977.033947203221,10000.000000000004,9895.79383122426,50,36,184,113
2019-07-10,10000.000000000002,10093.362040753731,10000.0,10129.556747303699,48,50,216,139
2019-07-11,10000.000000000004,9972.94367282277,9999.999999999995,10028.312196528173,50,50,266,184
2019-07-12,9999.999999999998,9975.216154873802,10000.0,9959.419387920967,50,50,220,140
2019-07-15,10000.000000000002,9994.985675188798,10000.000000000007,10047.890417490924,50,43,191,114
2019-07-16,9999.999999999998,9973.602963498217,9999.999999999998,9972.856581715005,50,49,271,171
2019-07-17,10000.0,9960.055705276272,9999.999999999998,9991.579166107267,50,50,247,164
2019-07-18,9999.999999999998,9946.455027154163,9999.999999999998,9809.369176827331,49,50,129,72
2019-07-19,10000.000000000005,10100.091292093606,9999.999999999998,10111.264304078804,45,27,118,59
