DATE,long value,EARNING LONG,short value,EARNING SHORT,NUMBER LONG,NUMBER SHORT,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-09,0,0,0,0,0,0,282,155
2019-01-10,9999.999999999998,9954.399095368135,9999.999999999995,9984.043159152374,35,50,219,104
2019-01-11,10000.000000000002,9989.084335257707,9999.999999999996,10101.017374163042,31,50,180,75
2019-01-14,10000.0,9975.351265618192,10000.0,9909.583252267143,37,38,266,101
2019-01-15,9999.999999999998,10041.62753326925,10000.000000000002,10076.1895383007,50,48,293,128
2019-01-16,10000.000000000002,10101.50916550398,10000.0,10126.884979093573,49,49,248,103
2019-01-17,10000.000000000002,9999.068146199632,10000.000000000007,9940.305877145038,48,50,221,93
2019-01-18,10000.000000000004,10186.188033245906,10000.0,10196.222884000053,26,50,245,84
2019-01-22,9999.999999999996,9910.049003917697,9999.999999999998,10042.096405951963,34,50,269,113
2019-01-23,10000.000000000004,10006.34096892792,10000.000000000002,9952.818704976495,50,49,187,79
2019-01-24,10000.0,9867.329897331252,10000.000000000002,9983.221248134325,30,48,218,86
2019-01-25,9999.999999999998,10137.309904106152,10000.0,10158.532693341467,34,50,208,88
2019-01-28,10000.0,9903.523895043654,10000.000000000002,9963.379970368165,30,49,182,68
2019-01-29,9999.999999999998,10106.368623998944,9999.999999999998,10143.729989674724,37,31,265,122
2019-01-30,10000.000000000002,10032.969750058573,10000.0,10039.109324199762,42,50,263,114
2019-01-31,9999.999999999998,10081.624217766495,10000.000000000002,10149.295653166042,41,50,293,136
2019-02-01,9999.999999999998,10065.95802018329,10000.000000000002,10094.307492320553,50,50,192,80
2019-02-04,10000.0,10016.517598356782,10000.0,10033.031901189272,46,34,274,150
2019-02-05,9999.999999999995,10083.48880569358,10000.000000000002,10052.007230608746,50,50,256,97
2019-02-06,10000.0,10089.969428014701,10000.000000000004,9995.086668892463,29,50,251,120
2019-02-07,10000.0,9961.19452864856,10000.0,9889.93663694249,39,50,239,106
2019-02-08,10000.000000000002,9851.41251350363,10000.0,9960.108951891021,49,49,222,79
2019-02-11,9999.999999999998,10120.920168185568,9999.999999999998,10012.150672300162,34,45,195,81
2019-02-12,10000.0,10057.665789647543,10000.0,10085.077788885326,39,42,245,99
2019-02-13,10000.000000000002,10108.5952151017,10000.0,10151.961231757736,36,50,249,118
2019-02-14,9999.999999999996,9965.78694039862,10000.0,10001.924653647578,42,49,279,120
2019-02-15,9999.999999999998,10114.981660074342,10000.000000000002,10118.57267934458,37,50,185,84
2019-02-19,9999.999999999998,9997.323380643418,10000.0,10021.35737335913,26,50,233,84
2019-02-20,9999.999999999998,10051.642366140375,10000.000000000004,10021.346417671246,35,49,214,91
2019-02-21,9999.999999999998,9967.630077128213,10000.0,9926.632541875726,30,50,272,119
2019-02-22,10000.000000000002,9997.455305692689,10000.000000000007,10009.848847772035,44,50,392,144
2019-02-25,9999.999999999998,10171.196181784982,9999.999999999998,10087.115353583198,32,50,276,95
2019-02-26,10000.0,9913.093647811596,10000.0,9913.198247895632,35,50,266,100
2019-02-27,10000.0,9992.390271796141,10000.000000000005,9982.86523872474,31,50,287,127
2019-02-28,10000.000000000002,10061.445493650317,10000.0,10024.252213899834,33,50,311,124
2019-03-01,10000.000000000005,10110.733565900942,9999.999999999998,10036.039502974527,43,49,237,71
2019-03-04,9999.999999999998,10028.70308548239,9999.999999999995,10085.608934757513,22,49,236,109
2019-03-05,10000.0,9849.31542896439,9999.999999999996,9927.038485357394,50,50,271,136
2019-03-06,9999.999999999998,10022.275703210269,9999.999999999998,9978.644966310863,36,50,253,115
2019-03-07,9999.999999999998,9910.324723567712,10000.0,9854.673162811183,50,50,271,106
2019-03-08,10000.0,9807.350021283472,10000.000000000002,9870.382570228632,30,50,216,97
2019-03-11,10000.0,10071.410502732131,9999.999999999998,10089.662773569517,43,50,228,95
2019-03-12,10000.000000000002,10092.80766288874,10000.000000000004,10196.27419981729,34,50,218,78
2019-03-13,10000.0,9993.144252192164,9999.999999999998,10054.616695797875,22,50,242,115
2019-03-14,10000.000000000005,9939.923201889445,9999.999999999998,10024.916249057227,39,50,228,102
2019-03-15,9999.999999999998,10021.774720554984,9999.999999999998,10010.3278326595,17,50,181,81
2019-03-18,10000.000000000002,9973.98423326958,9796.84546635084,9871.578246113377,22,50,194,63
2019-03-19,10000.000000000002,10034.812379669913,10000.000000000002,9777.372071286696,34,28,194,65
2019-03-20,10000.0,10054.25316966464,10000.000000000002,9717.847438054165,21,44,171,71
2019-03-21,10000.000000000002,9957.510409358681,10000.000000000004,9955.466254420087,28,43,169,69
2019-03-22,10000.0,10159.479257436511,9999.999999999998,10109.54194018424,16,50,188,65
2019-03-25,9999.999999999998,9817.766003712633,9999.999999999996,9811.691079530978,35,30,208,86
2019-03-26,10000.000000000004,10151.406849948176,9999.999999999998,10094.90102123836,36,50,184,65
2019-03-27,10000.000000000002,10022.499900149316,9999.999999999996,10018.314548679604,25,40,224,98
2019-03-28,10000.0,9889.07581289243,9999.999999999995,9986.521680958589,41,50,222,107
2019-03-29,9999.999999999996,10074.582503252579,9999.999999999998,10141.289554275249,50,47,209,110
2019-04-01,10000.0,10123.976107402306,10000.000000000004,10089.586969911255,18,50,172,51
2019-04-02,10000.0,10130.42480742822,10000.0,10022.078408694386,21,30,206,110
2019-04-03,9999.999999999998,10104.146921128317,10000.000000000004,10051.576123235087,31,50,221,103
2019-04-04,9999.999999999998,9954.434294879024,10000.0,9984.167683184032,40,50,212,101
2019-04-05,10000.000000000002,10104.63876514569,9999.999999999996,10040.929671228858,35,50,228,79
2019-04-08,10000.000000000002,10036.24624197072,10000.000000000004,10030.733850596796,43,36,300,179
2019-04-09,10000.0,10000.619851349604,10000.000000000002,10017.310915712182,50,50,213,87
2019-04-10,9999.999999999996,9995.164647526564,9999.999999999998,10093.10184460563,48,39,200,107
2019-04-11,10000.000000000002,10015.68988540292,9999.999999999998,10048.40807804899,50,48,206,93
2019-04-12,10000.0,10087.255179924196,9999.999999999998,10084.035204688918,46,47,177,74
2019-04-15,9999.999999999998,9991.34172804389,9999.999999999998,9979.686548770535,43,31,191,75
2019-04-16,10000.0,10037.184703758245,9999.999999999998,9978.874819523324,23,50,210,99
2019-04-17,10000.000000000002,10067.054406170762,10000.000000000002,10075.321354388387,38,50,190,89
2019-04-18,10000.0,9903.810034617954,9999.999999999998,9904.896709230801,38,50,205,85
2019-04-22,10000.000000000002,9951.992757439408,9487.851746742583,9511.997095523036,26,50,210,108
2019-04-23,9999.999999999998,10063.46469058639,10000.000000000002,9977.271915352565,50,50,196,95
2019-04-24,9999.999999999996,10112.529257481538,10000.000000000002,10054.844080326058,47,48,259,147
2019-04-25,10000.0,9954.44483150276,10000.000000000002,9993.803224794314,50,50,290,182
2019-04-26,10000.000000000004,9973.585671337321,10000.000000000002,10092.788287013502,46,50,267,106
