DATE,investment long,earning long,investment short,earning short,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-02-15,10000.000000000002,9889.189858500986,9999.999999999998,10017.00233248239,32,46,0.0,256,256
2019-02-19,10000.0,10184.614261783678,10000.000000000002,10112.808301043236,37,44,0.0,303,303
2019-02-20,10000.0,10031.157232429372,10000.000000000002,9977.971897448526,37,47,0.0,370,370
2019-02-21,10000.000000000002,10028.711148322122,9999.999999999993,9936.518689135153,33,46,0.0,319,319
2019-02-22,9999.999999999996,10130.291533684538,10000.000000000005,10101.008324806455,40,48,0.0,294,294
2019-02-25,10000.000000000002,9936.331878918842,10000.000000000002,9905.3204061316,35,46,0.0,337,337
2019-02-26,10000.000000000002,9945.13015675303,10000.000000000002,9983.735672710283,42,47,0.0,249,249
2019-02-27,10000.0,9976.545726612008,10000.000000000002,10036.389625773589,31,49,0.0,260,260
2019-02-28,9999.999999999996,10084.004134983934,10000.000000000004,10084.917396366298,33,47,0.0,292,292
2019-03-01,9999.999999999998,10000.65142218224,9999.999999999996,10015.150771812529,46,49,0.0,270,270
2019-03-04,10000.0,9960.116475006727,9999.999999999996,9944.506260165916,39,48,0.0,286,286
2019-03-05,9999.999999999998,10159.925822978796,9999.999999999998,9928.704669159108,35,49,0.0,258,258
2019-03-06,10000.000000000004,9900.51795019278,10000.0,9941.677407009804,39,46,0.0,228,228
2019-03-07,10000.0,9624.506493603121,9999.999999999995,9819.592921831556,30,48,0.0,226,226
2019-03-08,10000.0,10137.427555821105,10000.000000000005,10055.20315630634,39,47,0.0,239,239
2019-03-11,10000.000000000002,10218.378484975408,10000.000000000004,10129.10775042078,31,47,0.0,249,249
2019-03-12,10000.000000000002,10050.482892874215,9999.999999999998,9955.825716676718,33,45,0.0,206,206
2019-03-13,10000.000000000002,10005.999851459132,9999.999999999995,10015.651870080064,30,47,0.0,225,225
2019-03-14,9999.999999999995,10018.020294582555,9999.999999999998,10019.146466041759,32,47,0.0,197,197
2019-03-15,9998.729163876014,10101.17323031366,10000.00000000001,10063.53710178275,32,47,0.0,193,193
2019-03-18,10000.0,10030.451375158102,10000.000000000005,10040.227355900475,29,47,0.0,175,175
2019-03-19,9999.999999999998,9955.37442123867,10000.000000000004,10006.819912031293,32,46,0.0,172,172
2019-03-20,9999.999999999998,10008.40328379759,10000.0,9919.535691159223,39,42,0.0,194,194
2019-03-21,10000.0,10117.682101375942,10000.000000000004,10044.76504984144,33,47,0.0,213,213
2019-03-22,10000.000000000002,9714.445303733919,9999.999999999996,9739.717937942381,33,49,0.0,186,186
2019-03-25,9999.999999999996,10058.019170200958,9999.999999999998,10118.374601648045,38,47,0.0,216,216
2019-03-26,10000.0,9897.44086123549,10000.0,10028.15234077171,34,46,0.0,211,211
2019-03-27,10000.0,9976.859472592463,10000.000000000002,9893.163316001324,33,44,0.0,198,198
2019-03-28,10000.000000000002,10063.79366282653,10000.000000000004,10066.274272772453,49,48,0.0,211,211
2019-03-29,9999.999999999998,10072.559887055924,9999.99999999999,10123.958535278221,34,48,0.0,192,192
2019-04-01,10000.000000000004,10054.728422971655,10000.0,10006.49190345349,47,46,0.0,219,219
2019-04-02,9999.999999999998,10041.087166387511,10000.0,10084.38016311749,42,44,0.0,221,221
2019-04-03,9999.999999999996,10007.614918878373,10000.000000000004,10005.622661651118,36,47,0.0,257,257
2019-04-04,10000.000000000002,10109.090659826248,9999.999999999996,10087.09407128447,40,47,0.0,272,272
2019-04-05,10000.000000000004,10074.403858291893,9999.999999999996,10069.741314066445,44,46,0.0,219,219
2019-04-08,10000.000000000002,10034.45669223991,10000.0,10062.297998723709,37,47,0.0,182,182
2019-04-09,9999.999999999996,9994.947767816922,10000.000000000002,10002.667418372148,45,46,0.0,188,188
2019-04-10,10000.0,9938.73078990228,10000.0,9955.426520542176,31,45,0.0,202,202
2019-04-11,10000.000000000004,10059.383585231355,10000.0,10023.169334019154,36,47,0.0,202,202
2019-04-12,10000.0,9985.693110000442,9999.999999999995,10008.458825140053,33,46,0.0,209,209
2019-04-15,10000.000000000002,10062.32259137791,10000.000000000002,10005.278569148297,37,49,0.0,205,205
2019-04-16,10000.000000000004,9999.000633804786,9999.999999999998,10130.88498446301,36,45,0.0,225,225
2019-04-17,10000.0,9917.363326178462,9999.99999999999,9925.931595820693,38,48,0.0,194,194
2019-04-18,10000.0,10001.873415833043,10000.000000000002,10001.849105437532,35,47,0.0,256,256
2019-04-22,9999.999999999998,10077.312952463522,10000.0,10091.369637834563,40,44,0.0,227,227
2019-04-23,10000.0,10185.48824563657,10000.000000000004,10012.402825134333,34,49,0.0,314,314
2019-04-24,10000.000000000002,9949.51640607639,9999.999999999996,9865.021127303517,32,48,0.0,277,277
2019-04-25,9999.999999999998,10033.665369247703,10000.000000000002,9887.601834817571,35,46,0.0,235,235
2019-04-26,10000.0,9997.690400714013,9999.999999999996,10034.441427215323,36,49,0.0,341,341
2019-04-29,10000.0,9942.839600495006,9999.999999999996,9989.050096839557,36,49,0.0,406,406
2019-04-30,10000.000000000004,10031.23574099197,9999.999999999996,9971.77538316161,50,47,0.0,321,321
2019-05-01,10000.000000000002,9795.205602239774,10000.000000000002,9878.109547589253,36,46,0.0,325,325
