GDOT,26.4799995422,22.7900009155
SLF,45.25,45.3699989319
MU,53.0,55.0099983215
GEVO,2.5399999619,2.7000000477
BSMX,7.1399998665,7.2300000191
SGEN,113.9599990845,118.5
WDC,57.1699981689,58.9000015259
INDA,35.2999992371,35.3699989319
JACK,76.0199966431,76.8099975586
WPC,76.6399993896,77.9899978638
WYNN,138.0,138.6100006104
AWK,120.8799972534,121.3899993896
CI,195.0,198.2100067139
EPR,68.8199996948,69.5299987793
ARE,155.2899932861,158.0899963379
AVB,207.6000061035,207.6600036621
HTA,29.3999996185,29.6900005341
TEX,30.2700004578,30.4699993134
WMS,39.3400001526,39.8400001526
STAG,30.6000003815,30.6499996185
CLSN,25.5,23.1000003815
SPR,76.75,76.0999984741
DD,64.9499969482,63.7000007629
AMPE,0.4099999964,0.4600000083
TRI,72.9700012207,71.8000030518
SLCA,5.5,5.8000001907
VOYA,62.3199996948,61.4900016785
X,13.4600000381,13.6599998474
TFX,367.8699951172,370.25
AMED,162.1100006104,161.5700073242
WU,26.8700008392,26.8099994659
BDSI,6.5,6.5
BRX,21.0499992371,21.3600006104
UBP,18.7099990845,19.1000003815
AAWW,28.5200004578,27.3400001526
PAYX,87.1200027466,84.9599990845
LDOS,93.4599990845,95.4400024414
CCMP,137.9900054932,135.8200073242
CNHI,10.9600000381,10.9200000763
MD,27.6700000763,28.3999996185
ENSG,43.6899986267,44.6599998474
TXN,127.3899993896,126.3399963379
ACN,203.6000061035,202.0599975586
OSK,92.8099975586,92.8700027466
LAD,157.1000061035,160.2599945068
WBA,57.2299995422,57.5499992371
ADI,118.8899993896,117.3799972534
GPI,105.2799987793,105.2900009155
CAT,146.5,146.9799957275
QRVO,114.4700012207,115.2699966431
