DATE,long value,EARNING LONG,short value,EARNING SHORT,NUMBER LONG,NUMBER SHORT,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-08,0,0,0,0,0,0,282,177
2019-01-09,10000.000000000004,10046.129761766708,10000.000000000005,10116.039990234589,49,48,219,163
2019-01-10,9999.999999999996,10002.746290641453,9999.999999999998,9990.765378281616,50,50,180,115
2019-01-11,10000.000000000002,10131.127155668839,10000.0,10042.309280540709,50,49,266,148
2019-01-14,10000.000000000004,9932.590771796547,9529.801749801516,9518.077998215935,50,50,293,171
2019-01-15,9999.999999999996,9991.358803332436,9999.999999999998,10033.277905201523,49,49,248,150
2019-01-16,10000.0,10072.940825884534,10000.0,10047.002324320596,50,50,221,141
2019-01-17,9999.999999999996,9930.967964265972,10000.000000000002,10028.505049675148,50,50,245,117
2019-01-18,10000.0,10158.53217522887,9999.999999999998,10215.27700421461,50,50,269,163
2019-01-22,9999.999999999998,9977.47840761186,10000.0,9904.905411968975,50,50,187,111
2019-01-23,9999.999999999998,9981.756527609346,10000.0,9978.285908824162,49,45,218,134
2019-01-24,10000.000000000004,9892.316994870453,10000.000000000002,9973.337901162855,50,49,208,137
2019-01-25,10000.0,10104.791397331475,10000.0,10254.003363724649,50,49,182,107
2019-01-28,9999.999999999995,9908.17925920367,10000.000000000002,9924.597794231415,50,44,265,155
2019-01-29,10000.0,10038.907854564606,10000.000000000005,10070.513154389393,50,50,263,163
2019-01-30,10000.000000000004,10001.43031575404,10000.0,10089.976074516682,50,50,293,172
2019-01-31,10000.000000000004,10082.854161037729,10000.000000000002,10048.396876969358,50,50,192,129
2019-02-01,10000.0,10058.880683547733,10000.000000000002,10160.148448817095,50,50,274,182
2019-02-04,10000.000000000004,9955.842044972534,10000.000000000002,10012.772220809136,50,50,256,132
2019-02-05,10000.000000000002,10084.724483792415,10000.000000000005,10095.829602346937,50,50,251,164
2019-02-06,10000.0,10028.253629908186,10000.000000000002,9965.77624016368,50,50,239,145
2019-02-07,10000.000000000002,10025.760466129417,10000.000000000002,9958.927091871927,50,49,222,135
2019-02-08,9999.999999999995,10026.7640989703,10000.000000000007,9887.50946480448,50,50,195,116
2019-02-11,9999.999999999998,10115.221635504771,10000.000000000002,10077.325227866677,50,50,245,121
2019-02-12,10000.000000000004,10031.432693651712,9999.999999999998,10072.110977499897,50,50,249,157
2019-02-13,9999.999999999993,10115.215734254203,10000.0,10114.642117803112,50,49,279,171
2019-02-14,10000.0,9952.903519849167,10000.000000000004,10019.59272523736,50,50,185,130
2019-02-15,10000.000000000004,10114.42005124467,10000.0,10128.579766920579,50,50,233,131
2019-02-19,10000.0,9999.062643307514,10000.000000000004,10035.52557031647,50,50,214,123
2019-02-20,10000.000000000002,10014.266006810074,9999.999999999996,10051.631290334102,50,50,272,174
