DATE,long value,EARNING LONG,short value,EARNING SHORT,NUMBER LONG,NUMBER SHORT,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-03,0,0,0,0,0,0,282,139
2019-01-04,10000.0,10097.274190179212,10000.000000000007,10038.76089674911,16,49,219,108
2019-01-07,10000.000000000002,10318.687394128661,10000.0,10277.223704783026,44,50,180,81
2019-01-08,10000.0,10257.10539751244,10000.0,10305.602210987012,24,50,266,99
2019-01-09,10000.000000000007,10076.810990318787,10000.0,10034.511736228056,49,50,293,137
2019-01-10,10000.0,10047.769097672874,10000.0,9972.668632521374,50,50,248,117
2019-01-11,10000.0,10060.045170532054,10000.0,10151.743083705536,50,50,221,111
2019-01-14,10000.000000000002,10046.175949268814,10000.0,9931.090164331556,41,50,245,89
2019-01-15,9999.999999999995,9940.332438743773,10000.0,9970.665070507024,28,50,269,111
2019-01-16,10000.0,10175.81951220296,10000.0,10079.606847535684,32,50,187,80
2019-01-17,10000.0,10012.588742575505,10000.0,10028.815843715853,40,40,218,96
2019-01-18,10000.0,10105.192180856686,10000.0,10199.405441736577,24,50,208,103
2019-01-22,10000.00000000001,10025.047836827758,10000.000000000007,10022.40832311697,42,49,182,65
2019-01-23,10000.0,9858.800814120526,9999.999999999998,9959.744272997807,30,35,265,120
2019-01-24,10000.0,9942.54765231815,10000.0,9879.302611664742,40,50,263,105
2019-01-25,9999.999999999996,10105.455519933814,10000.0,10110.1598398704,43,50,293,123
2019-01-28,10000.0,9930.493653285177,10000.0,10033.647521927578,32,50,192,72
2019-01-29,10000.0,10070.253990762983,10000.0,10157.26319341994,32,40,274,150
2019-01-30,10000.000000000002,10090.587958469585,10000.0,9971.23229591914,44,50,256,97
2019-01-31,9999.999999999989,10314.022436895408,10000.0,10038.819407690526,38,50,251,107
2019-02-01,10000.000000000004,10142.550904160822,10000.0,10078.423497756501,29,50,239,89
2019-02-04,9999.999999999989,9999.107225852937,10000.000000000007,10010.752163107349,38,49,222,86
2019-02-05,9999.999999999998,10090.985328734656,10000.0,10031.460772453776,35,50,195,73
2019-02-06,9999.999999999995,9960.618078096853,9999.999999999993,10431.732893819146,37,36,245,84
2019-02-07,9999.999999999998,10005.613342955967,10000.0,9901.028958950628,23,50,249,98
2019-02-08,10000.0,9803.600974792324,10000.0,10009.894586072738,32,50,279,114
2019-02-11,10000.0,10159.286258643675,10000.0,10144.69714611148,30,50,185,79
2019-02-12,9999.999999999998,10052.546259977275,10000.0,10126.276332958309,18,50,233,75
2019-02-13,9999.999999999998,9992.426661021707,10000.000000000002,10153.70659453628,34,41,214,81
2019-02-14,10000.0,9963.629372868996,10000.0,10004.079473854257,25,50,272,117
2019-02-15,10000.0,10147.192011726005,10000.0,10103.173848636592,50,50,392,130
2019-02-19,10000.0,10019.375750317544,10000.0,10076.23763154499,25,50,276,100
2019-02-20,10000.0,10116.486590456705,10000.0,10043.910565136111,25,50,266,99
2019-02-21,9999.999999999998,9912.80490905881,10000.0,10080.353300292654,35,50,287,115
2019-02-22,10000.0,9956.096556506951,10000.0,9956.790812950285,25,50,311,119
2019-02-25,10000.000000000002,10123.960347413971,10000.0,10195.05472232405,44,50,237,85
2019-02-26,9999.999999999998,9942.693345338826,10000.0,9968.515960399556,35,50,236,83
2019-02-27,9999.999999999993,9920.974697553922,10000.00000000001,9990.586476876828,36,47,271,118
2019-02-28,9999.999999999998,9947.307432398666,10000.0,10064.723559533357,35,50,253,115
2019-03-01,10000.000000000002,10029.846764713708,10000.0,9954.886173626284,41,50,271,130
2019-03-04,10000.0,10022.720649758623,10000.0,10015.269191131243,27,50,216,81
2019-03-05,9999.999999999993,9836.917937596425,10000.00000000001,9911.966045462535,36,45,228,83
2019-03-06,10000.0,10018.98576867554,10000.0,10038.745345853968,32,50,218,70
2019-03-07,10000.0,9835.723072750889,9999.999999999998,9866.989530213048,24,46,242,112
2019-03-08,9999.999999999995,9843.253096102244,10000.0,9981.05151118961,37,50,228,96
2019-03-11,10000.0,10081.167414255886,10000.0,10027.253675539196,25,50,181,78
2019-03-12,10000.0,10075.780627503807,10000.0,10178.428846370964,24,50,194,54
2019-03-13,10000.000000000002,9987.962996063348,9999.999999999998,9986.519443157638,31,23,194,67
2019-03-14,10000.0,9884.060114586815,10000.00000000001,10007.850544513727,25,42,171,60
2019-03-15,10000.0,9946.635514426094,10000.000000000002,9913.0388155952,21,39,169,66
2019-03-18,9999.999999999996,10042.438312458382,10000.00000000001,9985.574169213662,19,47,188,58
2019-03-19,9999.999999999998,10168.237934538794,9999.999999999998,10106.211093034328,23,35,208,71
2019-03-20,10000.0,9863.826722511947,10000.0,9978.3942837153,15,50,184,68
2019-03-21,9999.999999999998,9954.32744261104,9999.999999999998,9923.546442082068,34,34,224,93
2019-03-22,10000.0,10178.635203060408,10000.00000000001,10066.17925261744,50,42,222,90
2019-03-25,10000.000000000002,9747.660658424924,9999.999999999998,9743.746177131094,44,46,209,113
2019-03-26,10000.0,10071.361678579719,10000.0,10134.86258642029,20,50,172,50
2019-03-27,9999.999999999998,10032.462484959557,10000.0,9826.926121922288,18,32,206,88
2019-03-28,9999.999999999998,10022.36010852066,10000.0,9900.488219254032,18,50,221,104
2019-03-29,10000.000000000005,10050.407312036998,10000.0,10204.557723400167,33,50,212,71
