DATE,long value,EARNING LONG,short value,EARNING SHORT,NUMBER LONG,NUMBER SHORT,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-01-10,0,0,0,0,0,0,333,226
2019-01-11,9999.999999999995,10076.618883933814,10000.000000000002,10108.18822218851,50,48,198,145
2019-01-14,9999.999999999996,9964.619633903769,10000.000000000004,9979.436142906583,50,50,227,127
2019-01-15,10000.000000000002,10057.755258938672,10000.000000000002,10015.544480207342,50,49,268,178
2019-01-16,9999.999999999996,10062.977381215362,10000.0,10074.636651848929,50,47,285,164
2019-01-17,10000.000000000004,9964.391099153501,10000.0,9963.190174514559,49,49,244,155
2019-01-18,9999.999999999998,10221.796704502956,10000.000000000002,10201.105146406431,50,50,226,147
2019-01-22,10000.000000000007,10018.31725272153,10000.000000000005,10002.549262509092,50,50,263,143
2019-01-23,9999.999999999993,9968.242540469644,10000.000000000005,9946.53982215582,50,49,293,167
2019-01-24,10000.000000000004,9949.344348303408,9999.999999999996,9958.200678355275,50,50,190,121
2019-01-25,10000.0,10089.624148318235,9999.999999999993,10143.02514075648,49,50,250,148
2019-01-28,9999.999999999998,9970.578667592083,9999.999999999996,9936.204656977628,50,49,200,138
2019-01-29,10000.000000000002,10019.968429650768,10000.0,10079.776584431638,50,49,242,142
2019-01-30,9999.999999999996,10000.138821805844,9999.999999999996,10024.808947922018,50,50,276,178
2019-01-31,10000.000000000002,10107.211447899112,9999.999999999996,10084.372358039549,50,50,270,163
2019-02-01,10000.000000000007,10090.742475646055,10000.000000000002,10077.607940597329,50,50,275,174
2019-02-04,10000.0,10074.15586624147,9999.999999999998,10026.492762825741,50,50,223,144
2019-02-05,9999.999999999998,10057.938941130718,10000.0,10092.644008821873,50,50,304,189
2019-02-06,9999.999999999998,10020.911468362005,9999.999999999998,10000.045971879432,50,50,273,146
2019-02-07,9999.999999999998,9808.186189800306,9999.999999999995,9886.110280761637,50,50,267,159
2019-02-08,9999.999999999998,9887.32987030079,10000.000000000002,9977.363852083552,50,50,218,147
2019-02-11,10000.000000000004,10118.89362446779,9999.999999999998,10065.068636665743,50,49,238,128
2019-02-12,9999.999999999998,10122.790322083398,10000.000000000005,10060.598845305938,50,50,222,125
2019-02-13,10000.0,10093.106658359657,10000.000000000005,10094.79744715023,50,50,265,143
2019-02-14,10000.0,9920.129224710767,10000.000000000002,9959.725789658152,50,50,285,175
2019-02-15,10000.0,10074.479346646502,10000.0,10072.79432425784,50,49,247,145
2019-02-19,9999.999999999996,10039.828180693963,9999.999999999998,9983.494225457405,50,50,220,144
2019-02-20,10000.000000000002,10069.553690343773,10000.0,10015.752282577863,50,50,264,141
2019-02-21,10000.000000000007,10004.229947850972,10000.0,9968.825758375568,50,50,256,132
2019-02-22,9999.999999999996,10005.740352754772,10000.000000000002,9950.523533392412,50,50,303,189
2019-02-25,10000.000000000004,10091.835520209079,9999.999999999998,10111.97416519565,50,50,370,187
2019-02-26,10000.000000000002,9937.290649516557,9999.999999999996,9913.747519581397,49,50,319,170
2019-02-27,10000.0,10021.344442287356,9999.999999999998,9992.714316170699,49,50,294,161
2019-02-28,10000.0,10031.660525201054,10000.0,10018.45884746284,50,50,337,196
2019-03-01,10000.000000000004,10062.195474352437,10000.000000000002,10107.33227482097,49,50,249,139
2019-03-04,10000.0,10014.043991385455,9999.999999999998,10106.508519688046,50,50,260,162
2019-03-05,10000.000000000002,9895.454696025155,10000.0,9967.261147946436,49,50,292,175
2019-03-06,10000.0,9949.602729517883,10000.000000000002,9960.681820298083,50,49,270,173
2019-03-07,9999.999999999995,9896.902971715586,9999.999999999998,9866.669643963442,49,50,286,186
2019-03-08,9999.999999999998,9925.569415598447,10000.0,9804.664693054014,50,50,258,161
2019-03-11,10000.0,10034.062213564019,9999.999999999998,10076.936525423962,50,50,228,144
2019-03-12,10000.000000000002,10137.894124253948,10000.0,10188.069998730447,50,50,226,156
2019-03-13,9999.999999999998,10032.893309883046,10000.0,10059.38121607194,50,49,239,132
2019-03-14,10000.0,9992.85613665095,10000.000000000002,10061.258511754986,49,49,249,160
2019-03-15,10000.000000000002,10027.056922478636,10000.0,9984.023396325407,50,50,206,131
2019-03-18,9999.999999999998,10004.406092896506,9999.999999999998,10086.229681564871,50,49,225,143
2019-03-19,10000.0,9856.507484780988,9999.999999999998,10145.738078136503,50,50,197,105
2019-03-20,10000.0,9867.7021021355,10000.000000000005,9982.119330250529,50,44,193,117
2019-03-21,9999.999999999998,9803.260881224389,10000.000000000004,9990.87552406581,50,49,175,101
2019-03-22,10000.000000000002,10231.436964114688,9999.999999999998,10137.983072254498,50,47,172,114
2019-03-25,10000.000000000002,9691.630402734232,10000.000000000005,9834.706769859555,50,37,194,104
2019-03-26,9999.999999999998,10109.749837473368,10000.000000000002,10060.911299517213,48,50,213,117
2019-03-27,10000.000000000005,10013.314234963513,10000.0,10131.259016405622,50,47,186,100
2019-03-28,9999.999999999996,9816.965363520389,10000.0,9907.959348258893,50,38,216,143
2019-03-29,9999.999999999998,10008.809196359058,9999.999999999998,10173.023544937018,50,50,211,149
2019-04-01,10000.000000000002,10120.289864648763,10000.000000000004,10092.828787025073,50,50,198,150
2019-04-02,10000.000000000005,9970.886645556126,9999.999999999996,10129.268074677073,50,50,211,132
2019-04-03,10000.000000000004,10035.512376725623,10000.000000000004,10069.236748824487,48,49,192,117
2019-04-04,10000.000000000004,10016.321125348144,9999.999999999996,9974.785240637082,50,50,219,145
2019-04-05,10000.0,10056.64222540663,9999.999999999996,10014.349819463867,50,50,221,142
2019-04-08,10000.000000000002,10026.572170463725,10000.000000000002,10082.927923736212,50,48,257,175
2019-04-09,10000.000000000002,9960.429687633372,10000.000000000004,9993.4117331692,50,49,272,180
2019-04-10,10000.0,10005.958012221614,10000.000000000004,9971.305707981928,50,50,219,128
2019-04-11,10000.000000000004,10052.554816204236,9999.999999999996,10008.588117038202,50,50,182,115
2019-04-12,10000.000000000002,10070.4600752586,9999.999999999998,10030.34374993727,50,50,188,129
2019-04-15,10000.000000000004,10008.679848131338,10000.000000000002,9991.60812051637,50,47,202,128
2019-04-16,9999.999999999996,9993.019410447516,9999.999999999996,9999.292736583218,50,50,202,123
2019-04-17,9999.999999999998,10075.148212585818,9999.999999999996,10062.450529457423,50,50,209,122
2019-04-18,10000.0,9970.563954091002,10000.000000000002,9918.899360706395,50,50,205,129
2019-04-22,9999.999999999995,9971.742338194288,10000.000000000005,9978.774819522465,50,50,225,152
2019-04-23,10000.000000000002,10043.102393688045,10000.000000000004,10000.523523064583,50,50,194,117
2019-04-24,9999.999999999998,10090.582247147824,10000.000000000007,10096.928123867689,50,50,256,170
2019-04-25,10000.000000000002,9956.81992524886,10000.000000000004,9902.102293830234,49,50,227,149
2019-04-26,10000.0,9961.881878546172,9999.999999999996,9984.776694118274,49,50,314,226
2019-04-29,10000.000000000002,10049.160399240756,10000.000000000007,10086.767971848882,50,50,277,169
2019-04-30,10000.0,10053.067400449894,10000.000000000004,9818.423693707173,50,50,235,141
2019-05-01,10000.000000000005,10032.634035862164,10000.000000000002,10017.574504696631,50,49,341,241
2019-05-02,10000.000000000002,9839.730405077848,9999.999999999998,9918.03993444809,50,50,406,279
2019-05-03,9999.999999999998,10081.374169832614,9999.999999999996,10053.284634677997,49,50,321,230
2019-05-06,10000.000000000005,9874.94068537983,9999.999999999998,9798.178135963477,50,50,325,239
