DTE,110.2893600464,108.5787200928
DAL,59.0699996948,58.2000007629
NSIT,51.5800018311,51.0200004578
CYH,2.4200000763,2.1500000954
ALNY,80.0,79.0999984741
IRWD,9.4399995804,9.0399999619
OPK,1.8099999428,1.8400000334
THC,21.2399997711,20.5499992371
STRL,10.9600000381,11.0
QQQ,185.3399963379,184.1900024414
EWZ,42.4199981689,42.3899993896
IYE,31.5100002289,31.1399993896
XLV,91.0599975586,90.4800033569
EWL,37.4900016785,37.2599983215
DIA,261.4200134277,259.0700073242
XLK,77.9499969482,77.3899993896
IWM,149.8099975586,148.3399963379
EWA,21.4099998474,21.3099994659
XLB,57.6500015259,56.8800010681
XLP,59.1599998474,58.8800010681
EWC,28.0300006866,27.8400001526
INDA,32.2000007629,31.6200008392
STZ,192.8200073242,192.0399932861
JAZZ,136.6399993896,135.1300048828
PINC,39.4700012207,38.4700012207
KBH,26.1299991608,26.8099994659
GOLD,18.5200004578,18.3400001526
SF,35.3933334351,35.1266670227
ANET,56.7574996948,56.1199989319
TRI,67.4599990845,66.6800003052
BGCP,5.0999999046,4.9000000954
MSCI,221.8000030518,218.8999938965
FTNT,83.0,81.5400009155
ADBE,293.1400146484,288.2300109863
MS,40.7700004578,40.3899993896
LPLA,73.8600006104,71.6699981689
INTU,274.7300109863,272.3800048828
PAYC,238.6600036621,238.7200012207
EVR,77.3600006104,75.9000015259
LAZ,33.3499984741,32.1500015259
AMTD,9.8699998856,9.5900001526
NOW,261.299987793,258.0
CDNS,69.9499969482,68.5999984741
SPLK,128.7799987793,129.4799957275
HBI,14.8199996948,14.4799995422
FDS,276.4100036621,272.950012207
FOSL,10.3900003433,9.7399997711
ADSK,149.5299987793,148.5899963379
REGN,298.6400146484,298.1300048828
GOL,19.0400009155,18.9699993134
