ERII,7.1999998093,7.1999998093
CENX,3.4000000954,3.3199999332
BMRN,82.8300018311,85.1100006104
WIT,3.0,2.8800001144
FNV,105.0,107.8300018311
G,26.5699996948,26.8799991608
HEES,13.8100004196,14.7700004578
FLS,23.2199993134,24.2000007629
URI,95.3399963379,92.3300018311
GVA,15.2899999619,15.4399995804
MT,8.3800001144,8.4899997711
MFC,11.7899999619,11.5200004578
CRS,18.2999992371,18.9200000763
GGB,1.8500000238,1.8300000429
BSX,30.0100002289,30.8199996948
CAR,12.5200004578,11.3500003815
CX,1.8999999762,1.8700000048
BNS,38.5,38.6599998474
KYN,3.6300001144,4.0300002098
FLR,6.1799998283,6.3800001144
WBA,40.1699981689,40.25
ASTE,37.6399993896,40.2000007629
BCE,38.7400016785,40.4199981689
STLD,21.8700008392,21.2299995422
TD,39.9000015259,40.1399993896
TV,5.2899999619,5.1100001335
NOK,2.9900000095,2.9900000095
OXLC,3.9000000954,4.1500000954
NVEE,38.1199989319,39.5
PENN,9.8900003433,9.3400001526
CLF,3.7699999809,3.6600000858
ABBV,72.7799987793,74.6500015259
HBM,1.7599999905,1.9299999475
CMC,15.4600000381,15.3400001526
X,6.4400000572,6.0599999428
DOW,27.1100006104,27.7800006866
SYK,142.6199951172,149.3899993896
BIDU,97.7699966431,98.9199981689
AGYS,15.4099998474,15.7600002289
FSM,2.2200000286,2.1500000954
EWZ,22.8099994659,22.6000003815
FCX,6.5399999619,6.3600001335
SIRI,4.5900001526,4.7300000191
FSLR,33.5600013733,35.1199989319
SAFM,110.6600036621,105.8899993896
CAKE,15.5399999619,15.3699998856
VALE,8.3400001526,7.9699997902
HAS,69.8399963379,70.5899963379
CNX,5.75,5.7899999619
CRK,5.1599998474,5.9000000954
