DATE,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-09-27,10015.974217556775,10000.0,9874.526865644502,10000.0,50,50,0.78,402,402
2019-09-30,9941.065593519037,10000.0,9928.855913801697,10000.0,50,50,0.93,451,451
2019-10-01,9738.328758092477,10000.0,9664.690534140316,10000.0,50,50,0.89,327,327
2019-10-02,9993.203055360918,10000.0,9937.462282463239,10000.0,50,50,0.89,276,276
2019-10-03,10090.424438740705,10000.0,10060.53673048044,10000.0,50,50,0.86,314,314
2019-10-04,10074.60621464584,10000.0,10123.470356501828,10000.0,50,50,0.87,366,366
2019-10-07,10056.720050709293,10000.0,9855.605011996298,10000.0,50,50,0.89,305,305
2019-10-08,9980.005568829449,10000.0,9989.05716117365,10000.0,50,50,0.88,352,352
2019-10-09,10038.550933149321,10000.0,9832.963999447293,10000.000000000007,50,49,0.9090909090909091,386,386
2019-10-10,10111.62802555587,10000.0,10260.16818876729,10000.0,50,50,0.95,289,289
2019-10-11,9985.33787315497,10000.0,9999.73221036581,10000.0,50,50,0.97,322,322
2019-10-14,10016.136995273408,10000.0,9991.947072995928,10000.0,50,50,0.83,312,312
2019-10-15,10055.804918508606,10000.0,9973.863807809552,10000.0,50,50,0.75,344,344
2019-10-16,10019.315217550109,10000.0,10178.327774015774,10000.0,50,50,0.82,319,319
2019-10-17,10049.380706884016,10000.0,10035.856956375397,10000.0,50,50,0.88,474,474
2019-10-18,10041.997291278856,10000.0,10009.230402338111,10000.0,50,50,0.87,345,345
2019-10-21,10008.384229070718,10000.0,10074.378707844717,10000.0,50,50,0.91,474,474
2019-10-22,9896.933967969719,10000.0,10007.37650279591,10000.0,50,50,0.79,417,417
2019-10-23,10079.485759159064,10000.0,10134.967961662136,10000.0,50,50,0.84,390,390
2019-10-24,10130.441305905759,10000.0,9895.404814674303,10000.0,50,50,0.87,478,478
2019-10-25,10009.399179950538,10000.0,10118.627536743194,10000.0,50,50,0.86,474,474
2019-10-28,9888.635769455841,10000.0,9982.653639604203,10000.0,50,50,0.84,450,450
2019-10-29,9943.032761287515,10000.0,10037.589757683194,10000.0,50,50,0.85,343,343
2019-10-30,10018.93172424504,10000.0,10045.017414642749,10000.0,50,50,0.89,391,391
2019-10-31,9918.259212070263,10000.0,9993.827875677007,10000.0,50,50,0.86,550,550
2019-11-01,10404.969511199572,10000.0,10377.874568453097,10000.0,50,50,0.93,563,563
2019-11-04,9887.918190645305,10000.0,10242.418352741102,10000.0,50,50,0.93,467,467
2019-11-05,9958.93164138423,10000.0,10071.96390362556,10000.0,50,50,0.91,565,565
2019-11-06,9996.008256205754,10000.0,10007.09113898083,10000.0,50,50,0.83,344,344
2019-11-07,9880.082000545623,10000.0,9813.452217961776,10000.0,50,50,0.8,350,350
2019-11-08,10003.426723339213,10000.0,10007.344884492508,10000.0,50,50,0.82,424,424
2019-11-11,10016.610106827233,10000.0,10110.794929813834,10000.0,50,50,0.84,342,342
2019-11-12,10087.440300893439,10000.0,9945.552181523115,10000.0,50,50,0.83,314,314
2019-11-13,9849.945451576268,10000.0,10007.652176493782,10000.0,50,50,0.75,335,335
2019-11-14,10050.305614622393,10000.0,10100.513032561706,10000.0,50,50,0.94,361,361
2019-11-15,9966.0583289471,10000.0,10144.41188895154,10000.0,50,50,0.91,339,339
2019-11-18,9942.375061422315,10000.0,9899.28813802848,10000.0,50,50,0.82,344,344
2019-11-19,10006.019767658407,10000.0,9920.89619845492,10000.0,50,50,0.8,305,305
2019-11-20,10014.975109311958,10000.0,10087.900684162296,10000.0,50,50,0.85,248,248
2019-11-21,10026.05762603553,10000.0,10041.209922494143,10000.0,50,50,0.85,313,313
2019-11-22,10039.33117077222,10000.0,10054.304897562099,10000.0,50,50,0.83,303,303
2019-11-25,10724.946978159725,10000.0,10090.141443357788,10000.0,50,50,0.79,229,229
2019-11-26,10098.939600393373,10000.0,9960.067541967977,10000.0,50,50,0.81,248,248
2019-11-27,10145.113942888147,10000.0,10010.66117192609,10000.000000000007,50,49,0.8787878787878788,333,333
2019-11-29,10074.258044927266,10000.0,10064.484457713837,10000.0,50,50,0.86,314,314
2019-12-02,9777.694400372457,10000.0,9975.47085409397,10000.0,50,50,0.95,301,301
2019-12-03,10131.412493042517,10000.0,10117.278221193987,10000.0,50,50,0.89,270,270
2019-12-04,10215.838753967675,10000.0,10123.590416307958,10000.0,50,50,0.87,442,442
2019-12-05,10182.197692804368,10000.0,10108.427948481665,10000.0,50,50,0.82,278,278
2019-12-06,10139.015340041751,10000.0,10031.05596046799,10000.0,50,50,0.86,348,348
2019-12-09,9997.472141957707,10000.0,10047.809825081225,10000.0,50,50,0.79,363,363
2019-12-10,9987.297719452084,10000.0,10004.288441696277,10000.0,50,50,0.86,461,461
2019-12-11,9970.550553076995,10000.0,10156.621698201943,10000.0,50,50,0.84,368,368
2019-12-12,10157.675565284275,10000.0,10147.755057947004,10000.0,50,50,0.89,395,395
2019-12-13,10029.479370463298,10000.0,10065.343083620415,10000.0,50,50,0.9,388,388
2019-12-16,10001.4839704487,10000.0,10262.577728421602,10000.0,50,50,0.88,379,379
2019-12-17,10044.998599322369,10000.000000000007,10007.01943835667,10000.0,49,50,0.8888888888888888,298,298
2019-12-18,10099.843044155821,10000.0,10057.8698227754,10000.0,50,50,0.8,386,386
2019-12-19,10088.958587843608,10000.0,10114.955415580438,10000.0,50,50,0.85,247,247
2019-12-20,10240.077489565618,10000.0,10088.996361345378,10000.0,50,50,0.67,123,123
2019-12-23,10106.270764140949,10000.0,10167.335048847264,10000.0,50,50,0.79,136,136
2019-12-24,10091.302862064129,10000.0,10036.104071461865,10000.0,50,50,0.83,271,271
2019-12-26,10419.73874560396,10000.0,10450.720382008943,10000.0,50,50,0.86,126,126
2019-12-27,10046.279182167396,10000.0,9979.450195350477,10000.0,50,50,0.87,167,167
2019-12-30,10234.734731133385,10000.0,10154.562149599742,10000.0,50,50,0.86,285,285
2019-12-31,10018.621285301715,10000.0,10264.332580387472,10000.0,50,50,0.83,273,273
2020-01-02,9868.3020794242,10000.0,9934.006634616524,10000.0,50,50,0.83,301,301
2020-01-03,10016.659545107237,10000.0,10067.836654245788,10000.0,50,50,0.87,295,295
2020-01-06,10198.300118724892,10000.0,10280.507351770211,10000.0,50,50,0.91,297,297
2020-01-07,10037.24949599856,10000.0,10124.917129060288,10000.0,50,50,0.73,454,454
2020-01-08,9990.823691905405,10000.0,9822.560780283555,10000.0,50,50,0.88,414,414
2020-01-09,10005.844389597934,10000.0,10159.910028209328,10000.0,50,50,0.92,317,317
2020-01-10,10007.19518425691,10000.0,10037.364607567019,10000.0,50,50,0.9,272,272
2020-01-13,10030.717735234775,10000.0,10066.604966898261,10000.0,50,50,0.8,389,389
2020-01-14,10089.626494524298,10000.0,10064.510701347297,10000.0,50,50,0.74,437,437
2020-01-15,10142.66455028677,10000.0,10231.732062248793,10000.0,50,50,0.92,553,553
2020-01-16,10108.967271701034,10000.0,10132.383975664112,10000.0,50,50,0.86,549,549
2020-01-17,10263.604449181854,10000.000000000007,9838.178746357793,10000.0,49,50,0.9797979797979798,610,610
2020-01-21,9984.042388788008,10000.0,10029.185419292578,10000.0,50,50,0.89,368,368
2020-01-22,9958.306208801521,10000.0,9749.251142139065,10000.0,50,50,0.9,538,538
2020-01-23,10115.607697360036,10000.0,10111.627014932932,10000.0,50,50,0.92,454,454
2020-01-24,9869.700576205418,10000.0,9528.4934233231,10000.0,50,50,0.83,474,474
2020-01-27,9993.55682883424,10000.0,10029.186902205956,10000.0,50,50,0.8,405,405
2020-01-28,10062.906849192588,10000.0,9949.621626901715,10000.0,50,50,0.85,414,414
2020-01-29,9850.999965544313,10000.0,9892.382123642437,10000.0,50,50,0.97,472,472
2020-01-30,10130.353030661145,10000.0,10006.450057458245,10000.0,50,50,0.91,421,421
2020-01-31,9967.350102637576,10000.0,9893.927103928376,10000.0,50,50,0.89,468,468
2020-02-03,9959.276809266132,10000.0,10137.541704512814,10000.0,50,50,0.94,507,507
2020-02-04,10068.393895606765,10000.0,10191.622642737853,10000.0,50,50,0.89,419,419
2020-02-05,10093.844396672563,10000.0,9958.745979109597,10000.0,50,50,0.82,266,266
2020-02-06,9954.040819564878,10000.0,9854.251147092635,10000.0,50,50,0.88,427,427
2020-02-07,9951.675806577201,10000.0,9939.995816696975,10000.0,50,50,0.79,484,484
2020-02-10,10229.091923477476,10000.0,10139.46348876633,10000.0,50,50,0.89,526,526
2020-02-11,10062.313375034139,10000.0,10087.35895781046,10000.0,50,50,0.81,360,360
2020-02-12,9926.208950340086,10000.0,10093.81422274653,10000.0,50,50,0.78,469,469
2020-02-13,10116.525237028201,10000.0,10162.233726731763,10000.0,50,50,0.81,517,517
2020-02-14,10018.255361132047,10000.0,9860.498501380187,10000.0,50,50,0.95,503,503
2020-02-18,10089.176132305669,10000.0,10117.971757892794,10000.0,50,50,0.8,436,436
2020-02-19,9900.967896238017,10000.0,10056.210185830885,10000.0,50,50,0.94,560,560
2020-02-20,10024.824788571641,10000.0,9910.278418143735,10000.0,50,50,0.93,358,358
2020-02-21,9854.304866510593,10000.0,9803.129181232334,10000.0,50,50,0.83,471,471
2020-02-24,10013.425084241253,10000.0,9914.089579286281,10000.0,50,50,0.89,494,494
2020-02-25,9963.332550803058,10000.0,9582.261423754971,10000.0,50,50,0.92,832,832
2020-02-26,9663.176886421437,10000.0,9577.78534033626,10000.0,50,50,0.92,984,984
2020-02-27,9416.749476391376,10000.0,11129.74896503755,10000.0,50,50,0.89,411,411
2020-02-28,10293.680622619631,10000.0,10502.968866578081,10000.0,50,50,0.9,401,401
2020-03-02,10323.048606306575,10000.0,10119.438246682708,10000.0,50,50,0.97,481,481
2020-03-03,10040.432204495683,10000.0,9874.125555274934,10000.0,50,50,0.95,548,548
2020-03-04,10151.634870036218,10000.0,9836.814483790433,10000.0,50,50,0.97,910,910
2020-03-05,9837.837197652185,10000.0,9760.704948495213,10000.0,50,50,0.94,582,582
2020-03-06,9299.734423989888,10000.0,9273.443548262767,10000.0,50,50,0.96,605,605
2020-03-09,10066.611469296871,10000.0,10263.430684401805,10000.0,50,50,0.91,847,847
2020-03-10,9728.890140297846,10000.0,9771.629675379192,10000.0,50,50,0.9,1777,1777
2020-03-11,8796.901701616456,10000.0,9317.74386669964,10000.0,50,50,0.94,638,638
