DATE,investment long,earning long,investment short,earning short,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-03-12,9999.999999999998,10031.643229134375,10000.000000000005,10057.602303690266,32,47,0.0,193,193
2019-03-13,10000.000000000002,9980.463743680953,10000.0,10010.160292459705,29,47,0.0,175,175
2019-03-14,10000.000000000004,10104.878009779786,10000.000000000002,10019.182175932203,32,46,0.0,172,172
2019-03-15,10000.000000000002,10053.483451976444,10000.0,10042.934304648661,39,42,0.0,194,194
2019-03-18,10000.000000000002,10027.109164984116,9999.999999999998,10072.347937419341,33,47,0.0,213,213
2019-03-19,10000.000000000002,9986.865574838941,9999.999999999996,9891.187479822145,33,49,0.0,186,186
2019-03-20,10000.000000000004,10028.006636739578,10000.000000000004,9985.285291372647,38,47,0.0,216,216
2019-03-21,10000.000000000004,10046.807827900764,10000.000000000002,10002.153370902879,34,46,0.0,211,211
2019-03-22,9999.999999999998,9833.615290354446,10000.000000000002,9882.80583465763,33,44,0.0,198,198
2019-03-25,10000.000000000002,10017.639146238625,9999.999999999998,10025.569657343869,49,48,0.0,211,211
2019-03-26,9999.999999999998,9940.457077947194,10000.000000000002,10184.465018821835,34,48,0.0,192,192
2019-03-27,10000.0,9922.112566790362,10000.000000000002,9965.377752334942,47,46,0.0,219,219
2019-03-28,10000.0,10326.336866092157,10000.000000000002,10038.264982054887,42,44,0.0,221,221
2019-03-29,10000.000000000004,10088.613374336042,10000.0,10090.55796963716,36,47,0.0,257,257
2019-04-01,10000.0,10054.635695821997,10000.000000000004,10074.777461909704,40,47,0.0,272,272
2019-04-02,10000.000000000011,9927.927521760357,10000.0,10055.188872425324,44,46,0.0,219,219
2019-04-03,10000.000000000005,10032.750244875813,10000.000000000004,9960.19833217463,37,47,0.0,182,182
2019-04-04,9999.999999999998,10006.292619690461,10000.000000000002,10023.554273096073,45,46,0.0,188,188
2019-04-05,10000.000000000004,10000.62163490025,10000.000000000002,10008.056906134589,31,45,0.0,202,202
2019-04-08,10000.000000000002,10003.329265119619,9999.999999999998,10002.161616935737,36,47,0.0,202,202
2019-04-09,9999.999999999998,10006.79319463516,9999.999999999998,9994.497268004176,33,46,0.0,209,209
2019-04-10,10000.000000000004,10014.492982778691,9999.999999999996,9974.332083774823,37,49,0.0,205,205
2019-04-11,10000.000000000002,10013.939751012364,10000.0,9996.924815140243,36,45,0.0,225,225
2019-04-12,9999.999999999996,9980.410415677727,10000.000000000004,9830.530482859685,38,48,0.0,194,194
2019-04-15,10000.000000000002,10010.851122574872,10000.0,9958.413470764572,35,47,0.0,256,256
2019-04-16,9999.999999999996,10059.84460386223,10000.000000000004,10032.05868447075,40,44,0.0,227,227
2019-04-17,10000.0,9919.218828839963,9999.999999999995,9844.787904296154,35,49,0.0,314,314
2019-04-18,9999.999999999996,9994.32425498186,10000.000000000002,10016.326275321604,32,48,0.0,277,277
2019-04-22,10000.000000000002,10099.50686309593,9999.999999999998,10065.258795137584,35,46,0.0,235,235
2019-04-23,9999.999999999998,10066.84220398873,10000.0,9995.22604862252,36,49,0.0,341,341
2019-04-24,9999.999999999998,9893.497821408857,10000.0,9918.252199331031,36,49,0.0,406,406
2019-04-25,9999.999999999998,9879.461455917208,9999.999999999996,10071.036764556822,50,47,0.0,321,321
2019-04-26,10000.000000000002,10056.766608554366,10000.000000000004,9900.595766466673,36,46,0.0,325,325
2019-04-29,9999.999999999998,10029.08315564331,9999.999999999998,9983.295812280958,44,33,0.0,283,283
2019-04-30,10000.0,10012.716230324299,9999.999999999998,9999.31331680632,48,45,0.0,376,376
2019-05-01,10000.000000000002,10047.291525880635,10000.0,9869.800683964857,37,47,0.0,407,407
2019-05-02,10000.000000000004,10112.114153330831,9999.999999999998,9947.370450528299,38,46,0.0,309,309
2019-05-03,10000.000000000004,9945.162537259492,10000.000000000002,9877.29075602078,45,47,0.0,315,315
2019-05-06,10000.000000000002,10095.248468545034,9999.999999999995,10038.307550850208,39,49,0.0,393,393
2019-05-07,10000.000000000004,9897.298926410776,10000.000000000002,9908.80909293912,35,48,0.0,402,402
2019-05-08,10000.0,9723.113167808511,10000.0,9963.164206825257,31,46,0.0,413,413
2019-05-09,10000.0,10036.869844279476,10000.000000000002,10096.999753811611,34,48,0.0,381,381
2019-05-10,10000.000000000002,9843.047541175478,10000.000000000002,9846.212901065477,35,48,0.0,315,315
2019-05-13,10000.0,10027.994162508066,9999.999999999996,9952.730131192502,44,46,0.0,238,238
2019-05-14,9999.999999999998,9975.87614291655,10000.000000000002,10157.050071167025,34,47,0.0,298,298
2019-05-15,9999.999999999998,10125.785158903951,10000.000000000004,10120.921365053522,46,45,0.0,302,302
2019-05-16,10000.0,9799.09702165263,10000.000000000002,9827.190947678633,39,48,0.0,247,247
2019-05-17,9999.999999999998,9951.25162322872,10000.000000000002,10015.765223328846,46,49,0.0,268,268
2019-05-20,10000.000000000002,10033.522388881567,9999.999999999996,9957.695022860382,33,43,0.0,243,243
2019-05-21,9999.999999999998,9888.05641896948,9999.999999999996,9992.62637801378,38,47,0.0,232,232
2019-05-22,10000.0,9762.441257300283,9999.999999999996,9770.831749945364,43,47,0.0,271,271
2019-05-23,10000.000000000002,10021.899102338257,10000.000000000002,10093.412900928994,47,47,0.0,269,269
2019-05-24,9999.999999999998,9975.997965169538,10000.000000000002,9940.346420966069,33,47,0.0,189,189
2019-05-28,9999.999999999998,9840.485223321086,10000.000000000002,9867.658787737268,35,46,0.0,218,218
2019-05-29,10000.000000000002,10083.40732712529,10000.0,9924.431061670086,38,47,0.0,220,220
2019-05-30,10000.000000000002,9816.830426799368,10000.0,9839.058813776852,33,45,0.0,292,292
2019-05-31,9999.999999999996,10069.978402986411,9999.999999999996,9929.415959074104,33,49,0.0,265,265
2019-06-03,10000.0,10028.5898576606,10000.000000000004,10165.150605237852,44,50,0.0,290,290
2019-06-04,10000.000000000002,10176.197794340742,10000.000000000002,9998.556555557954,34,44,0.0,332,332
2019-06-05,10000.0,9929.724769904098,9999.999999999996,9949.816355221297,47,44,0.0,266,266
2019-06-06,9999.999999999995,10121.779208882199,10000.0,10125.640139636302,43,49,0.0,183,183
2019-06-07,9999.999999999998,10091.930730168271,10000.000000000004,10304.563798732555,35,46,0.0,234,234
2019-06-10,10000.000000000005,10122.437373020912,10000.000000000002,10221.106374437773,44,45,0.0,223,223
2019-06-11,9999.999999999998,9975.70427139433,10000.000000000002,9884.925996945625,41,49,0.0,229,229
2019-06-12,10000.000000000002,10012.369875251949,9999.999999999998,10004.649926215941,36,46,0.0,229,229
2019-06-13,9999.999999999996,9949.79749504625,10000.000000000002,9948.577827648036,49,47,0.0,228,228
2019-06-14,10000.000000000004,10002.063068092766,10000.0,10002.67497361535,36,43,0.0,235,235
2019-06-17,10000.000000000005,10121.084332793529,9999.999999999998,10080.693209320261,33,48,0.0,219,219
2019-06-18,9999.999999999998,10070.241104481885,10000.0,10279.230454998877,47,49,0.0,239,239
2019-06-19,9999.999999999998,10194.951618530318,9999.999999999996,10166.461290739386,38,46,0.0,239,239
2019-06-20,10000.000000000002,9886.98514438033,9999.999999999996,10017.156597943267,40,43,0.0,150,150
2019-06-21,9999.999999999998,9937.13561371402,10000.000000000002,10054.275815020914,40,42,0.0,169,169
2019-06-24,9999.999999999996,9963.749984149754,10000.000000000002,9962.706343500538,48,45,0.0,151,151
2019-06-25,10000.000000000005,9959.760209314396,10000.000000000005,9898.062254291624,47,44,0.0,249,249
2019-06-26,10000.000000000002,10040.560798345363,10000.000000000004,9957.53778884499,31,46,0.0,262,262
2019-06-27,9999.999999999998,10008.266512810806,10000.000000000005,10002.269317933322,35,47,0.0,209,209
2019-06-28,10000.0,10087.67417739383,10000.000000000002,10208.964513100324,29,48,0.0,264,264
2019-07-01,10000.0,9920.590005475544,10000.0,9948.54471232854,35,48,0.0,209,209
2019-07-02,10000.0,10029.719466226814,9999.999999999998,9994.593530012266,30,48,0.0,228,228
2019-07-03,10000.000000000002,10050.141676656927,10000.0,9956.981007219185,47,41,0.0,106,106
2019-07-05,9999.999999999998,10018.699587115283,10000.000000000005,9983.42097812077,47,47,0.0,176,176
2019-07-08,10000.0,9903.132671176198,10000.0,9909.082636145078,36,48,0.0,264,264
2019-07-09,10000.000000000005,10079.097140925029,10000.000000000002,10054.03794930517,36,48,0.0,271,271
2019-07-10,9999.999999999998,10143.691450539232,9999.999999999993,10019.921235733078,32,47,0.0,280,280
2019-07-11,10000.000000000002,10018.796424804339,9999.999999999998,9996.064520330092,46,49,0.0,231,231
2019-07-12,10000.000000000004,9998.149427276285,9999.999999999998,9976.084639314604,32,48,0.0,214,214
2019-07-15,9999.999999999998,9993.540183047859,10000.000000000004,9945.806764349896,33,50,0.0,228,228
2019-07-16,9999.999999999998,9911.078388508444,10000.000000000002,9964.803605796538,47,50,0.0,201,201
2019-07-17,9999.999999999996,9960.957729131978,10000.0,9916.65741283945,44,49,0.0,287,287
2019-07-18,10000.0,10074.347995321088,10000.0,10063.015532428848,37,41,0.0,213,213
2019-07-19,10000.000000000002,9966.929865864977,10000.000000000004,9950.646790461358,33,47,0.0,217,217
2019-07-22,10000.0,10076.12640718929,10000.000000000004,10077.522038711577,46,46,0.0,270,270
2019-07-23,10000.0,9978.542422399578,10000.000000000002,10132.365026962167,39,43,0.0,409,409
2019-07-24,9999.999999999998,10054.714566132614,10000.000000000005,10086.69830646753,34,49,0.0,410,410
2019-07-25,9999.999999999998,10058.644729367825,9999.999999999996,10341.906959116513,38,48,0.0,345,345
2019-07-26,10000.0,10217.538057810852,10000.000000000004,9982.07007147458,36,46,0.0,438,438
2019-07-29,10000.0,9913.916223397528,9999.999999999998,9995.154840117577,45,50,0.0,427,427
2019-07-30,10000.0,9975.03900697254,10000.000000000002,9944.23110355696,35,48,0.0,487,487
2019-07-31,10000.0,9958.234800434697,10000.000000000002,9975.660852387766,32,48,0.0,595,595
2019-08-01,10000.0,9901.746288983735,10000.0,9897.420779303586,41,47,0.0,517,517
2019-08-02,10000.000000000004,9778.429150224933,10000.000000000002,9762.972056429751,34,46,0.0,500,500
2019-08-05,9999.999999999996,9985.445884944513,10000.000000000004,10115.545043529894,35,47,0.0,603,603
2019-08-06,10000.000000000004,9993.949807702082,10000.000000000004,9879.277930136628,45,44,0.0,431,431
2019-08-07,10000.000000000002,10194.845275244614,9999.999999999998,10230.380703177549,36,48,0.0,578,578
2019-08-08,10000.0,10118.680650069522,9999.999999999995,10241.859900382964,29,50,0.0,418,418
2019-08-09,10000.0,9864.491001608048,10000.000000000004,9804.769662917968,46,44,0.0,349,349
2019-08-12,9999.999999999995,9983.54310992044,10000.000000000002,9876.930098642782,37,47,0.0,389,389
2019-08-13,10000.0,9990.757192052752,9999.999999999993,9992.598410578817,37,50,0.0,525,525
2019-08-14,9999.999999999998,9835.560260831473,10000.0,9958.915429065428,33,48,0.0,383,383
2019-08-15,9999.999999999998,10068.105661644557,9999.999999999998,10045.587451220907,35,49,0.0,312,312
2019-08-16,9999.999999999998,10134.112325718723,10000.0,10239.975942575982,33,48,0.0,344,344
2019-08-19,10000.0,9939.295049024673,9999.999999999996,9936.214380155967,46,46,0.0,353,353
2019-08-20,10000.000000000004,10131.975349888537,10000.000000000002,10045.416325972184,36,48,0.0,228,228
2019-08-21,10000.000000000005,10009.768198678468,9999.999999999993,9876.210914506328,46,48,0.0,244,244
2019-08-22,9999.999999999996,9996.832913315526,9999.999999999996,9811.146864393593,35,48,0.0,329,329
2019-08-23,10000.0,9831.323894080035,10000.0,9838.212109877233,45,49,0.0,322,322
2019-08-26,9999.999999999996,10052.562005856513,10000.0,10029.749855320628,47,49,0.0,304,304
2019-08-27,10000.0,9840.73289741108,10000.000000000004,9859.320286717268,33,41,0.0,284,284
2019-08-28,10000.0,10199.29774722365,10000.000000000002,10194.403976905734,36,49,0.0,338,338
2019-08-29,10000.0,10145.616137687153,9999.999999999998,10204.768545890263,33,45,0.0,190,190
2019-08-30,10000.000000000002,9868.293246627041,9999.999999999998,9885.883359594452,35,44,0.0,263,263
2019-09-03,10000.000000000002,10123.709984856567,10000.0,10051.07666597184,35,47,0.0,331,331
2019-09-04,9999.999999999998,10072.333739005786,10000.000000000002,10188.507969568878,47,45,0.0,413,413
2019-09-05,9999.999999999995,10010.896439038092,10000.000000000002,10155.581842633212,39,49,0.0,423,423
2019-09-06,10000.000000000002,10062.790828969679,9999.999999999996,10087.486150862987,35,49,0.0,300,300
2019-09-09,10000.000000000004,10126.519711658173,9999.999999999998,9903.489559021982,49,49,0.0,358,358
2019-09-10,9999.999999999998,9969.74763987053,10000.0,10148.258201690396,48,49,0.0,339,339
2019-09-11,10000.000000000004,10059.140890303936,9999.999999999996,9922.529665008016,41,49,0.0,341,341
2019-09-12,10000.000000000002,10069.671344841792,10000.0,10002.633439090758,34,47,0.0,249,249
2019-09-13,9999.999999999996,9854.95767066185,10000.000000000007,9969.208336692993,46,46,0.0,367,367
2019-09-16,10000.0,9958.370532212833,9999.999999999998,10045.411882276578,38,48,0.0,315,315
2019-09-17,9999.999999999996,10056.90056901204,10000.000000000004,9830.44892110126,36,45,0.0,294,294
2019-09-18,9999.999999999998,9985.459591376626,9999.999999999998,10011.277263463357,49,45,0.0,221,221
2019-09-19,10000.000000000002,10053.490857765797,9999.999999999998,9981.926313258533,46,48,0.0,232,232
2019-09-20,9999.999999999998,9991.110267546002,10000.000000000004,9957.50016417818,45,48,0.0,230,230
2019-09-23,10000.000000000002,10096.325358955668,10000.000000000002,10033.67219390144,36,46,0.0,297,297
2019-09-24,10000.000000000002,9926.701735420129,9999.999999999998,9691.620521073031,36,46,0.0,325,325
2019-09-25,9999.999999999998,10130.828744902323,9999.99999999999,10232.972902466028,40,45,0.0,284,284
2019-09-26,10000.000000000002,9964.339419974775,10000.0,9983.304300459351,50,47,0.0,269,269
2019-09-27,9999.99999999999,9822.797747131504,10000.000000000002,9971.512699970703,45,45,0.0,253,253
2019-09-30,10000.0,10032.835398956346,9999.999999999998,9956.75877091965,49,47,0.0,283,283
2019-10-01,10000.0,9810.807217394984,9999.999999999995,9729.848695158704,37,47,0.0,402,402
2019-10-02,10000.0,9855.8703370704,10000.000000000004,9894.96177497912,34,44,0.0,451,451
2019-10-03,10000.0,10065.154899522526,10000.000000000007,10110.616900778792,48,48,0.0,327,327
2019-10-04,9999.999999999998,10099.716384974976,9999.999999999998,10085.146833782039,35,47,0.0,276,276
2019-10-07,10000.000000000002,9884.52847226176,10000.000000000002,9885.355399026466,44,44,0.0,314,314
2019-10-08,10000.0,10023.67368179731,9999.999999999996,10052.599621936957,36,47,0.0,366,366
2019-10-09,10000.0,9990.067382249807,10000.0,9995.092396900094,45,47,0.0,305,305
2019-10-10,10000.000000000004,10383.27589275355,9999.99999999999,10281.843588246706,48,48,0.0,352,352
2019-10-11,10000.0,10007.2632198337,10000.0,9969.08182397723,47,43,0.0,386,386
2019-10-14,10000.0,10037.80157398115,10000.000000000013,10028.33989235103,49,46,0.0,289,289
2019-10-15,10000.0,10163.632214306046,9999.99999999999,10010.536159942254,35,49,0.0,322,322
2019-10-16,10000.000000000002,10107.519042031721,10000.0,10089.43966364739,50,47,0.0,312,312
2019-10-17,9999.999999999998,9918.179243114146,10000.000000000002,9985.923151492356,45,49,0.0,344,344
2019-10-18,10000.0,10057.834354445466,9999.999999999998,9927.866485178043,49,48,0.0,319,319
2019-10-21,10000.0,9983.442177418108,10000.000000000002,10057.862472149516,48,49,0.0,474,474
2019-10-22,10000.000000000002,9957.482362317754,9999.999999999996,9987.6954396531,47,47,0.0,345,345
2019-10-23,10000.000000000004,10193.217458666844,9999.999999999996,10202.825491096846,47,47,0.0,474,474
2019-10-24,10000.000000000002,9937.37604234446,10000.000000000005,9904.424375951075,49,50,0.0,417,417
2019-10-25,10000.000000000004,10116.872194033032,10000.0,10006.222538153948,45,49,0.0,390,390
2019-10-28,9999.999999999998,10102.940347267275,10000.0,9969.022896768542,48,45,0.0,478,478
2019-10-29,9999.999999999998,10057.37131718376,10000.000000000002,9928.707955949876,50,49,0.0,474,474
2019-10-30,9999.999999999998,10166.337340043168,9999.999999999998,9995.840205108128,46,46,0.0,450,450
2019-10-31,9999.999999999996,10032.010766016967,9999.999999999996,10015.747616990253,48,48,0.0,343,343
2019-11-01,10000.000000000005,10152.27289891125,9999.999999999998,10129.584893865213,48,48,0.0,391,391
2019-11-04,10000.000000000002,10104.961417111497,10000.000000000002,10023.086271026768,48,47,0.0,550,550
2019-11-05,10000.000000000002,9977.753054883338,10000.0,10045.650586934313,46,46,0.0,563,563
2019-11-06,10000.000000000002,10065.492607476634,10000.000000000004,10045.157120312577,48,47,0.0,467,467
2019-11-07,10000.000000000004,9987.749279058267,9999.999999999998,9932.011775647166,48,46,0.0,565,565
2019-11-08,10000.0,9997.418561807039,10000.000000000002,9877.708478635335,48,46,0.0,344,344
2019-11-11,10000.000000000002,10014.281690902744,10000.0,10050.377849668992,45,50,0.0,350,350
2019-11-12,10000.000000000002,9987.939959541915,9999.999999999998,9959.925181311019,48,47,0.0,424,424
2019-11-13,10000.0,9952.450318319803,10000.000000000002,9888.81481389997,44,47,0.0,342,342
2019-11-14,10000.0,10059.90986679961,9999.999999999995,10085.209930908353,49,48,0.0,314,314
2019-11-15,10000.000000000002,10014.806354242424,9999.999999999995,10099.78936416182,47,46,0.0,335,335
2019-11-18,9999.999999999996,10005.616512048698,10000.000000000002,10090.079617941006,49,49,0.0,361,361
2019-11-19,9999.999999999998,9936.48238614059,10000.000000000002,9907.74252304638,48,49,0.0,339,339
2019-11-20,9999.999999999998,9977.409456322135,9999.999999999995,10026.86704692963,45,46,0.0,344,344
2019-11-21,9999.999999999996,9966.009805704914,10000.0,10061.738236512452,45,49,0.0,305,305
2019-11-22,10000.000000000005,10062.890708683151,9999.999999999995,10047.542437615857,46,47,0.0,248,248
2019-11-25,10000.000000000002,10086.40845492805,9999.999999999995,9997.448313905814,42,48,0.0,313,313
2019-11-26,10000.000000000002,10267.184573107348,9999.999999999993,10040.996970502749,45,46,0.0,303,303
2019-11-27,9999.999999999996,9962.78509700696,9999.999999999998,9997.069613211504,49,49,0.0,229,229
2019-11-29,10000.000000000002,9950.049119505202,9999.999999999998,9953.38937679216,42,43,0.0,248,248
2019-12-02,10000.000000000002,9896.987911015993,9999.999999999996,9912.439265291325,43,46,0.0,333,333
2019-12-03,10000.0,10140.192612357589,9999.999999999998,10047.293421315977,47,49,0.0,314,314
2019-12-04,9999.999999999998,10021.257169149922,10000.000000000004,10040.841470080091,44,46,0.0,301,301
2019-12-05,10000.0,10090.284264817834,9999.999999999998,10006.824339721528,46,48,0.0,270,270
2019-12-06,10000.000000000004,9966.88148117184,10000.0,10024.452733177817,46,48,0.0,442,442
2019-12-09,9999.999999999996,10005.379204497749,9999.999999999996,10034.636731627183,48,48,0.0,278,278
2019-12-10,10000.000000000004,10011.209595738834,10000.000000000004,10012.159503046089,47,49,0.0,348,348
2019-12-11,10000.000000000007,10000.166837270428,9999.999999999998,10017.975029709105,47,43,0.0,363,363
2019-12-12,9999.999999999996,10075.76916705473,9999.999999999996,10086.424429416867,47,48,0.0,461,461
2019-12-13,10000.000000000002,10055.96747171491,9999.999999999995,10097.576762004335,48,47,0.0,368,368
2019-12-16,10000.000000000005,10026.25344160258,9999.999999999998,10004.181969016623,48,49,0.0,395,395
2019-12-17,10000.0,10014.36774717322,10000.0,9967.54545227677,47,45,0.0,388,388
2019-12-18,9999.999999999996,10020.555180452062,9999.999999999993,10031.977707572012,40,49,0.0,379,379
2019-12-19,10000.0,10060.219636599495,10000.000000000004,10095.844579062565,46,47,0.0,298,298
2019-12-20,10000.000000000002,10002.02584340234,10000.000000000002,10010.087220682371,46,47,0.0,386,386
2019-12-23,10000.0,10015.32088641024,10000.000000000004,9992.416686871054,43,47,0.0,247,247
2019-12-24,10000.0,10008.151273677788,10000.000000000002,10030.994337606624,50,47,0.0,123,123
2019-12-26,10000.000000000005,10070.05681432158,10000.000000000002,10125.817005111912,46,44,0.0,136,136
2019-12-27,9999.999999999996,9927.103408348314,10000.0,9981.461537035773,45,45,0.0,271,271
2019-12-30,10000.000000000005,9833.14109522244,10000.000000000002,9912.691177549103,46,46,0.0,126,126
2019-12-31,10000.0,10097.372898279342,9999.999999999998,10160.318183755431,45,45,0.0,167,167
2020-01-02,9999.999999999996,9882.335752479681,10000.0,9995.0994625967,49,46,0.0,285,285
2020-01-03,9999.999999999996,10016.441752476032,10000.0,9982.424493647937,47,48,0.0,273,273
2020-01-06,10000.000000000002,10058.362332842555,10000.0,10128.862106400857,49,44,0.0,301,301
2020-01-07,9999.999999999998,9964.105248358434,9999.999999999998,10005.151025230934,45,48,0.0,295,295
2020-01-08,10000.0,9890.226854285984,9999.999999999998,10126.90152918973,45,48,0.0,297,297
2020-01-09,9999.999999999998,10022.99706785175,10000.000000000002,9991.438331347097,44,50,0.0,454,454
2020-01-10,10000.0,10092.863048256408,10000.0,9916.829213658046,45,50,0.0,414,414
2020-01-13,10000.0,10013.501349766204,10000.0,9975.716780829951,50,44,0.0,317,317
2020-01-14,10000.0,10050.540005477125,9999.999999999996,10012.516405131459,46,45,0.0,272,272
2020-01-15,10000.0,10100.573845629877,10000.0,10059.7217660928,48,47,0.0,389,389
2020-01-16,10000.0,10083.886746699838,10000.000000000002,10087.384592672435,47,46,0.0,437,437
2020-01-17,10000.000000000002,9703.154615933048,9999.999999999998,10009.201370029572,48,45,0.0,553,553
2020-01-21,9999.999999999995,10042.959397654295,10000.0,9987.319237789188,50,48,0.0,549,549
2020-01-22,10000.0,9880.387893554684,10000.0,9786.286512862383,47,47,0.0,610,610
2020-01-23,10000.0,10050.309043730766,9999.999999999995,10030.662863536369,47,47,0.0,368,368
2020-01-24,9999.999999999998,9744.086450989125,9999.999999999995,9549.208240899405,49,45,0.0,538,538
2020-01-27,10000.0,10077.77236713713,9999.999999999998,10016.703846349972,47,50,0.0,454,454
2020-01-28,9999.999999999996,10038.709101896862,9999.999999999998,9995.605420674496,48,47,0.0,474,474
2020-01-29,10000.0,9929.969002870797,10000.000000000002,9925.06118469209,48,50,0.0,405,405
2020-01-30,9999.999999999995,9883.070569738224,9999.999999999996,10104.41734856395,46,50,0.0,414,414
2020-01-31,10000.000000000002,9962.528591750606,10000.000000000002,9989.01237549279,47,45,0.0,472,472
2020-02-03,9999.999999999998,10115.793700008187,9999.999999999996,10281.180473366465,47,49,0.0,421,421
2020-02-04,10000.0,10019.15375205257,10000.000000000002,10134.475938021234,49,48,0.0,468,468
2020-02-05,9999.999999999998,10067.526343289768,10000.0,10146.36586797908,50,49,0.0,507,507
2020-02-06,10000.0,9863.022249305088,9999.999999999996,9788.74224279671,50,47,0.0,419,419
2020-02-07,10000.0,9947.966571935605,10000.000000000004,9908.32235849911,44,48,0.0,266,266
2020-02-10,10000.0,10122.360249766534,10000.00000000001,10235.24316919043,47,48,0.0,427,427
2020-02-11,9999.999999999996,9945.825558365865,10000.000000000002,10156.976967473223,47,49,0.0,484,484
