word,O+ value,O- value
buy,0.07353501854882487,0.04675631595166636
pressure,0.0014416417670339856,0.0021067324489275102
beat,0.015980873219120655,0.011703619245535125
outperform,0.024681421632165298,0.015777566625049887
raise,0.03119760580960353,0.01635101863699653
price,0.018622410092195844,0.022759971042290352
conviction,0.0007549663015906905,0.0008203617776313731
guidance,0.00895195655258354,0.009912213599650294
miss,0.0055468261817609695,0.0090026453419558
volume,0.026467219380421438,0.008398865612673697
lower,0.018310758324521403,0.029312825103447522
call,0.0499128923001085,0.036537206850880764
add,0.006911424902762294,0.005132830774577679
apply,9.565388804137862e-05,0.0031148918606201674
test,0.0048920664651305595,0.0034765844740742534
upside,0.005434315133260252,0.0036584945165108245
offer,0.017458002782245293,0.022238622786819155
concern,0.002771500011586782,0.00419670185983127
impact,0.0028853866352094126,0.003753485291705289
recap,0.005040082365207901,0.004092002397078411
upgrade,0.07655516043041967,0.03480375603350993
hold,0.026237168647804107,0.028842528905215364
genetics,0.0025711243248403293,0.0002565550963468986
stake,0.014707855481089846,0.010692638749559972
sell,0.017162711953934814,0.020902671901884568
rumor,0.004887959780384282,0.002978496932588793
spike,0.020813922360706637,0.013287429924487431
medicine,0.0005032597920271728,0.0020961295640605335
whats,0.0022185058945376015,0.002563716753458251
cut,0.004342845085418227,0.010519687457639882
fall,0.004891781673261089,0.010092658771253428
neutral,0.020424842235320827,0.02952715175754378
notable,0.007473855444314471,0.00754841229939966
pharmaceutical,0.0010347609444617543,0.001252204262125406
chair,0.001444284810494921,0.0014693176328064391
resume,0.004873434572317319,0.006243124931487227
sector,0.012734381115530857,0.008523700817935154
warn,0.0021573814298811553,0.003145053624544099
worst,0.00205344417176931,0.012888404514474875
perform,0.022541613778095784,0.03182547042798803
increase,0.01435820911356757,0.011322469331412236
boost,0.0034516427095380893,0.002334218838825716
low,0.007213921168870041,0.024062677783424188
rise,0.010674847769241595,0.009225561047935241
plunge,0.0006718678364200945,0.0016447881979670498
weak,0.00319653595447372,0.003973364877922603
reach,0.00332262386602325,0.003312482224511408
prelim,0.0024101247267885777,0.0026322246591887546
strong,0.008169626635689407,0.006159652845312223
pending,0.003374041615353821,0.004474994930891534
rally,0.007775971329356857,0.004789642445740423
dividend,0.013255724604293521,0.008857548908617535
plummet,0.0008002422857872941,0.0017221059566500778
build,0.002456034237784256,0.003051373038136781
downgrade,0.04107091868155052,0.08483351754730879
overweight,0.010741639631619957,0.006613250419282179
even,0.0008544414407019715,0.0012825470807560264
four,0.0023294945744966513,0.0024695606587153214
approach,0.0013157999418554592,0.0014895225624334573
high,0.008388069963263495,0.006518486226159135
yesterday,0.0008631028391446116,0.0009613839344218843
sport,0.0005323307557335759,0.0030722861883126142
back,0.004585694539356451,0.003795845770771329
leave,0.001586080603936831,0.003826650526409098
trend,0.004213190848192984,0.0026661296348411295
park,0.0014858283547104752,0.0008276384173702464
f,0.004363676822846077,0.0026897733793583953
chatter,0.01742120789417314,0.011222584344496427
unconfirmed,0.0019044851891824787,0.001405693525262433
explore,0.0021484273313070144,0.0009400213650579991
dip,0.0016071894315513044,0.00225699926035408
downbeat,0.0009511305653319103,0.0011475076267533503
director,0.0018941508801145499,0.0017063224636167554
journal,0.0013698921893441278,0.0011204411493974066
expansion,0.0027340427813135073,0.0012990029121275485
forecast,0.004033248051468413,0.005496728204637784
become,0.001515458284755242,0.0024201422647857325
slide,0.005462873019950209,0.0067121091434037125
agree,0.0019641418555643676,0.003093568193046465
suggest,0.002864021588151058,0.0015929473561293278
million,0.0057940975379654445,0.00473453488524364
index,0.003132965711007386,0.0025217199392109837
ways,0.0012555373625384174,0.0018104974937769047
tumble,0.0030089557877549947,0.0062794616222676064
form,0.005380957271460596,0.003941317422977797
mar,0.0026948164484611593,0.001782702618856038
join,0.002437062701835412,0.001718962700355509
strategic,0.005290680354749374,0.003855982853232547
blair,0.0006671833083599145,0.0012059053285527978
designation,0.001792056323529697,0.0010333885918427919
piper,0.0022931733909868184,0.0036260263165759873
response,0.0011685319554530275,0.0019371338008975203
reinstate,0.0012881799051908764,0.0006597363193859168
secondary,0.0010226321481669842,0.0011318626607546213
virus,0.0015091137294259472,0.0019150999929418793
pop,0.0031178931507151553,0.0023141215625423956
announcement,0.003137382266336951,0.002992791292378628
payment,0.0018126817099015267,0.0029560450954500455
registration,0.0009999315401194582,0.0012452176704421587
shelf,0.0018077426503590325,0.0020526245380571794
repurchase,0.0018534491099201124,0.0016811009961097086
sign,0.007090422255302466,0.004462723904438013
tender,0.0012074092161769368,0.0004926471845953986
remove,0.0015060104277834158,0.0014307249813688293
equipment,0.0011820687377761786,0.002090181399252107
delay,0.0009141649101751659,0.0013965787586604865
love,0.001919667807682472,0.0031920368181637
cantor,0.0011639536090971773,0.0011518172494119927
public,0.0024077240017455212,0.002548863485822938
propose,0.0022905242794866833,0.0026959521167964806
annual,0.0028431860642078944,0.002810898770066218
negative,0.0028892797134791996,0.0036373113283696677
election,0.0017444861655273277,0.0015714352392307753
