word,O+ value,O- value
unveil,0.0017427168538147115,0.0018646914232396889
outperform,0.03973341829711129,0.02863799705628626
lower,0.04194738591890165,0.0644912750072942
upgrade,0.10833688903400891,0.0583675566627725
raise,0.06583884600801797,0.04347812098152672
myriad,0.002058936131763159,0.0006466505224181552
buy,0.12489255313744242,0.08319751505565781
stake,0.026119193431390235,0.019025547078167407
fisher,0.002817537316001203,0.0
accretive,0.0010856302936138363,0.0008931033295332376
longer,0.0012750383322937702,0.001679550802878866
spike,0.02900735606987879,0.018657554436357637
investigational,0.0015072051564704837,0.0021984135059449077
cut,0.007512919422826099,0.016756321835191705
miss,0.00989610296066392,0.011575115841822392
fall,0.010791184959107214,0.019593334871860442
diagnostics,0.0002864927821784719,0.0025669717868292896
neutral,0.03145672902062887,0.039152655283393574
delay,0.0020468377991038197,0.0029430574678562743
proceed,0.003355808138708548,0.0035082007248083435
pressure,0.0016910321281181603,0.004018024864862168
volume,0.03276593244359158,0.012633263048524567
communication,0.0015585175168371741,0.0008621177729479882
resume,0.00854989085979094,0.009766008479896211
explain,0.0008595205322555974,0.002202754097917115
resign,0.0019085192714724934,0.003287145794578309
low,0.017195011323021175,0.030743062320089658
rise,0.024437193814341167,0.0182251293065408
plunge,0.0007294025140947732,0.0026429292015722784
weak,0.0051724743067789155,0.008568957091789382
pending,0.005658247196953378,0.0068066960506463275
worst,0.004011562290627884,0.03263507466306138
f,0.0058420160195655525,0.0042768321551738125
improvement,0.001276933343484302,0.0013922547683830116
favorable,0.001976148440075167,0.0016169139761620299
explore,0.0033525202535246504,0.0024157827725264803
dip,0.0043302668642236225,0.005021135089180154
starboard,0.0010465806075613871,0.0013716920010745216
standard,0.002367460658367073,0.0007216400363450494
downgrade,0.07764878731693498,0.1261749125454547
counsel,0.0009879734579764001,0.0010088289264925652
fitch,0.00016073126156814337,0.0057570118713489065
overweight,0.01747996312674302,0.011826139122733371
warn,0.0030744852625667024,0.0062780409147812155
fleet,0.0015977635630239353,0.00048485807697836076
high,0.011423605235012438,0.01188178908744827
remove,0.0028195683769221104,0.004050152352142774
tumble,0.005975457282597249,0.009413261210742874
clearance,0.0019451278845529542,0.0015228342416593035
passive,0.0012837512981701607,0.0008066878732107166
stand,0.0007343758554248403,0.0012736319474708725
uncertainty,0.0006337882943703528,0.001469090336392814
maritime,0.001765662846232674,0.0003875181727058482
survival,0.0006684327216155543,0.001257111585788835
reinstate,0.002127785944982871,0.0012252438155510572
milestone,0.0024901750168812094,0.0024220496126152583
infinity,0.0,0.0021181343854031584
proposal,0.00302214019226309,0.004746162693430559
warrant,9.64575395957947e-05,0.0017710805896679637
tender,0.002640168894822719,0.002470213333189211
advisory,0.0008955514508400007,0.003274001997558421
common,0.007953775988746269,0.010565707676106881
car,0.002303071104664948,0.0008393084570820227
exposure,0.0011323442643580376,0.0018957024775748518
plug,0.0038510640368512234,0.0010482303233640127
constellation,0.0032907891746458565,0.0
lakeland,0.0035098028215089817,0.0
wide,0.0016601357567183985,0.0
react,0.0007853484212861507,0.0013046569753091828
army,0.0012197403784760942,0.0012984044060321289
standpoint,0.0013711540082820123,0.0008813200618685065
hunt,0.0,0.001752240286682441
defense,0.004190450873575465,0.002297476723993467
avoid,0.0014895663234558408,0.0017692208650535069
train,0.0013978704075248312,0.0014625401753871569
cognizant,0.0,0.001786114535880079
ownership,0.0014762054468604325,0.0005548889708510397
boost,0.007546908573011101,0.005534665217463093
visa,0.0014286153349237433,0.0010109518929756276
structure,0.0014567476012457136,0.0006491268282128738
successful,0.0016191171942812699,0.0014115142368217727
manage,0.0011370217942162318,0.0030671852996949855
east,0.0008550821181317291,0.0017497153015632871
consensus,0.001099250222970455,0.0007527569523544018
weigh,0.0040777607452160865,0.003150464023106112
waste,0.0054162742078718235,0.0
sun,0.00240218375825427,0.0
defend,0.0008896681692244837,0.001640820046381615
appear,0.0013274417641375247,0.0011990805191487936
bed,0.0,0.0026683478702371863
bath,0.0,0.002543518050374161
anticipate,0.0009662676906621574,0.0011067524588289023
ackman,0.0010824925060113966,0.0011122487458723573
underweight,0.002309050842095808,0.004128366486632605
resistance,0.0006455599514503859,0.0012466054510074927
adobe,0.0001453923028368572,0.005580896704107786
lone,0.00046992558693948096,0.0013104443246185755
shoot,0.001349033985086261,0.0008540023530691468
plummet,0.00010898241708387752,0.0017036627550411569
different,0.0009037491109113208,0.002109644923018623
every,0.0013295982478867246,0.0011643240704561758
