word,O+ value,O- value
upgrade,0.05957633442045521,0.03180693791437104
outperform,0.020536006587094383,0.015747543349991053
raise,0.032503336046367744,0.020984183699937497
buy,0.06039106515507361,0.04037347759983007
surge,0.007847866179947026,0.004979835792659386
stake,0.010464384678865445,0.008851614076477053
beat,0.009544841406267556,0.007306101351390921
must,0.003401550975957386,0.004324734147656618
scientific,0.004856303892493362,0.000655244144326329
test,0.003020147875862244,0.003515576258200733
time,0.008326425468658043,0.0055105031093807474
jump,0.004653515265259784,0.0033061316965882956
cash,0.006603079836270472,0.00661926880438036
sell,0.011642423659397659,0.012349668797170341
acquisition,0.007309611909093506,0.0075992781360922565
call,0.017810025875428962,0.014865026729596695
activity,0.0036356544095277124,0.00235668549570735
rumor,0.004151516497347763,0.0021945211239287454
potential,0.005770024090360353,0.004747145507048715
spike,0.009797100579024613,0.005701153939623688
higher,0.02389576229251709,0.01667775034981994
option,0.007669190805577593,0.005694589618428003
alert,0.006915557372840136,0.00495550219831999
final,0.003996686688440419,0.002568694782773269
multiple,0.0016092037629296802,0.0015405398852437512
cut,0.0031759483009072033,0.006471996785166092
urban,0.0032304173436765423,0.0
miss,0.004840938238842063,0.0046655695014022796
drop,0.008468046917563326,0.008623266236440557
fall,0.005731643916784639,0.00817234672096706
eye,0.004563901993592244,0.006289491575627392
neutral,0.016023919776565615,0.021881272120189407
depot,3.0379269562405036e-05,0.004291071435109664
increase,0.00872258886289697,0.008696220529438031
positive,0.01050424584610398,0.010208135883487665
economy,0.0008774134841573591,0.002390513644826348
slip,0.0014702082294523193,0.002152430288550954
oil,0.009203898747807176,0.007745558176655328
proceed,0.0011863984571986454,0.0013797058939213878
distribution,0.0027751166944479737,0.001925947718134765
currently,0.003702565187288897,0.002769395113970113
lower,0.01989305477178977,0.030192379431156845
price,0.012347917849440709,0.01292198049819148
offer,0.01718414608577839,0.019714386326705104
special,0.001165103533151322,0.001224098276656678
dividend,0.01519915159308173,0.010527291318721635
volume,0.016679925892025733,0.006207765823916728
find,0.001602737629356874,0.002297862313273232
system,0.003821425752679997,0.0032537222766918132
join,0.001901211718499237,0.001782929837017925
overweight,0.008995766282224838,0.005779202171411413
step,0.0011376279290258111,0.002662773280141551
resume,0.004775176642070076,0.006109265064445452
halt,0.0034985328351290804,0.004261353993748887
form,0.007009309090441802,0.005476436115919637
file,0.007489686493939534,0.008892766799495641
break,0.0017491019244519578,0.00195314333239895
house,0.00369781601253204,0.00210803898398903
air,0.003032255099913293,0.006408431820428772
key,0.0018802998282939644,0.002372563845340632
reach,0.0026254601879241468,0.00259289669619447
prelim,0.0021491353913456776,0.0021298811489195266
strong,0.006547789458320368,0.004128868459618635
pending,0.0020016988946111418,0.002280093834521888
worst,0.0019351790839786244,0.00906517646571337
perform,0.013142835079334803,0.02598716472837392
public,0.001962544935808237,0.002066709015797106
per,0.0014747275870499214,0.0008184389837769101
build,0.0024222586170128055,0.002382660073608304
add,0.005975575845223715,0.004622040737082452
downbeat,0.0020356112320678156,0.002146275004466838
agee,0.0017170667096795184,0.0022049508926401014
cite,0.0009146380604420395,0.0011216990012668296
chatter,0.014755757220238544,0.007882163126838785
unconfirmed,0.0014969572351608076,0.0008186576975797862
auto,0.004776418083721999,0.004860666868286807
use,0.0028297379661717595,0.0035044187389739433
dip,0.001904096213182841,0.0020293513063803325
list,0.002637737149648713,0.0025431751948594575
director,0.00196386881860599,0.0014642838764100218
mix,0.004986175608566917,0.005872524714233867
release,0.006262684281685035,0.005021653323083155
believe,0.001999993855975077,0.0026725365879834836
expansion,0.0021808203798008466,0.0018670321366226505
rise,0.012494320294255271,0.00815145375246064
hold,0.02604776781336369,0.026682282821861393
downgrade,0.032907531128627335,0.056519673326349294
last,0.003103517970716317,0.003559001444648402
valuation,0.0013378747916531952,0.0015123954129677248
forecast,0.004610604790831938,0.004616143689844391
put,0.0009322555788000964,0.001813344179540715
concern,0.002387845066267394,0.0023671927473371763
sector,0.009069860630989723,0.005604186386653836
upside,0.00318823545012856,0.0020608992940602013
fitch,0.0,0.0034697798835806814
consumer,0.005777413477248605,0.0028146689002878766
f,0.0027858265999726717,0.0021241348220975382
negative,0.0026145386780648,0.002689922972809693
lift,0.0015565376631433243,0.0010848378067707433
five,0.0010623259622482583,0.0043001143212855995
june,0.010827641191941711,0.007311564931120433
low,0.007180776845569186,0.016908382603016445
imperial,0.0014064538797611895,0.0012215491537597978
warn,0.001495844872410501,0.0024235761595962566
trend,0.003466752511496491,0.0029167498772670257
high,0.005277631465751544,0.005292817620741881
remove,0.0012006997098778962,0.0017849794195078734
two,0.005252397629373244,0.0033160975738573983
underweight,0.0009935983509299852,0.0019163457858282131
continue,0.007404804844678662,0.007736251117801904
bid,0.005104706772156502,0.0031076548160863283
strategic,0.004060893624918746,0.0038863747684512472
charge,0.0016148105242878815,0.0018995722473968534
tumble,0.0027968035540967668,0.0033994800637694735
propose,0.001828657528745612,0.0022338379715937024
c,0.0016540417968362083,0.003575754071361052
piper,0.0022828422925430373,0.002954268540664497
shire,0.003031297846856193,0.0
proposal,0.0011978770813781056,0.0018347883258461924
compare,0.007260758871612002,0.008687420486890734
registration,0.000961775588336335,0.0012320639998454712
shelf,0.0010310555483616893,0.001618309488219379
aid,0.0027043851294711123,9.497038329892981e-05
rite,0.0024599304855316335,0.0
repurchase,0.0020381649150458727,0.002159136071452443
bullish,0.003225217163935249,0.00260020545836987
crude,0.0014226023965467009,0.0013850237155928515
package,0.0012170037854719808,0.0017176871037139386
give,0.001941566659788992,0.003468788263745331
go,0.0031110630998832777,0.004621945366313613
common,0.0026745483274449697,0.003636627448393298
office,0.002489274461552707,0.0020340898632959
like,0.003939344794899943,0.0041818077621515
head,0.001925544323809215,0.002319557662573723
attribute,0.0017424958922568506,0.0014284073865447617
federal,0.0013723876874765166,0.002071947361827874
loss,0.009507154810597806,0.011827359684256718
property,0.0028682021212016982,0.002902420563378551
source,0.005654999801557298,0.003977768525636508
weight,0.0020321885501849582,0.00026332382501642837
good,0.002649685665117133,0.0030651888683221116
income,0.0020907056999838348,0.001983053666125097
focus,0.002619661146338644,0.004466293705034031
government,0.0003535457321802691,0.002785612482010814
natural,0.006656200662379717,0.0006049101173914891
announcement,0.0025478257483681293,0.0021834242454773375
weak,0.0020658550124384753,0.0029549151814530846
pandora,0.002619086873018213,0.002810458057249182
due,0.001740512522148434,0.0019973268582324346
dollar,0.005060088776190914,0.003643702266442241
boost,0.0037041593352915713,0.0025403145798173175
lose,0.002366475381869065,0.0021654132691496927
media,0.0036127546255157895,0.0035464332993806673
recap,0.002848717075389829,0.002150825482740031
third,0.0010964664004081833,0.002329925251880061
weigh,0.0020407321186745086,0.0018062308509683449
core,0.001560676643351166,0.0014814464885974407
center,0.0035922830461873573,0.0024199064548386805
level,0.001488029945957523,0.001708121245252437
beyond,0.0,0.0033236769640247296
decision,0.001243406527167228,0.0023623720924681292
regional,0.0013862864625474654,0.0019548190769638394
defense,0.0014714165507445762,0.0017758509706753795
license,0.0031758502698171786,0.005560095495798194
gold,0.0,0.013155799732129995
green,0.0022211926938004068,0.002510065180764446
adobe,0.0,0.0035949782331578155
long,0.0019897721696452327,0.0013065279007314235
crest,0.0012933036898430026,0.0011429933636221017
solid,0.001946583253455031,0.0013804071255914705
finish,0.00025583908542687136,0.001830280343520446
print,0.003833653952842968,0.00029500788537833067
weakness,0.0010547321909854732,0.001198650826770461
consider,0.002152976646578227,0.0021314931927074385
russia,0.001659129831033704,0.0015738129913836784
quarterly,0.0015736763404497318,0.0010362179057408758
rally,0.004232184628741914,0.0028189622915076483
family,0.0008310628006527738,0.001454277948986886
yelp,0.0050980083459562404,0.0
black,0.0013906878595607616,0.001747537151256002
dish,0.0,0.004786039175880775
impact,0.0016246344583033198,0.002722098567634976
gap,0.0,0.0042918891087210115
mine,0.0010574369229053213,0.0024723610996873905
finance,0.001183207188787261,0.004970465111587352
via,0.0,0.016798555190199443
eagle,0.0,0.00501270422626176
marathon,0.0009996627776589007,0.0013050363956052828
silver,0.001305856321073134,0.0011492815431333309
alto,0.0012954244348310437,0.001401884714845311
line,0.0031182142366305795,0.002452401716015112
bond,0.0007538276851670083,0.0035253076157933504
compass,0.0019184799208393714,0.0005397093641922405
mortgage,0.001580113979605363,0.002187851153670191
lumber,0.001928685872220784,0.0033180835682845564
loan,0.0015964648960877287,0.001999946744430249
equipment,0.0020723996047839186,0.002527746478862268
community,0.003543508098458984,0.0
brent,0.003198813471666723,0.0059800172945989
paper,0.001571129928747054,0.0013180144006004395
