word,O+ value,O- value
raise,0.18230127343810906,0.13784592483582045
drop,0.00709588376688914,0.0076989413058705216
downgrade,0.05250709629569054,0.08959215157817156
improvement,0.001363636265326798,0.0008650784609423697
lower,0.06061106297383741,0.09708012605243044
negative,0.002985400000653341,0.005432259031388548
fall,0.014810061763027621,0.01591067962233548
upgrade,0.09316843167784977,0.05102155559592307
volume,0.01172942178104946,0.00791675604000254
electronic,0.0005533145158424903,0.0053093764240206886
life,0.003093557123215796,0.0016210060524932816
neutral,0.05051692587357206,0.04881713904057438
offer,0.022372767055565537,0.023208371332405754
mad,0.0020245959242953717,0.0022112536886590406
mention,0.004245303739422466,0.004651326286193428
cut,0.008558143684904458,0.01689894644338078
sell,0.019065967783228024,0.018147706743879437
authorize,0.001347636237597322,0.0013744513375441474
weak,0.002410067842057422,0.004319320036079736
bill,0.005069756682001027,0.0004621953304167861
price,0.01717504297821534,0.01658322195856513
conviction,0.0008577440621318349,0.0006377755591501007
higher,0.029215556684778,0.015369241783951458
downbeat,0.0012165647241697795,0.0025803245323801705
attractive,0.002359484371248309,0.0015660247690287596
scientific,0.0012884879382818123,0.0059162960886425964
license,0.0036484020683679105,0.005783078979608052
notice,0.0013886366819131956,0.0009736870257754307
appeal,0.001391866231297063,0.001250075176509575
declare,0.003374160758609406,0.0029185186100595417
special,0.003128034010219755,0.0031840868950667052
perform,0.01734223148417346,0.018556819903829645
pick,0.004175677997482665,0.004844398022388423
green,0.006486212917547854,0.0029723213545933378
challenge,0.0012901847101247095,0.0019320768993718919
underweight,0.0031822030434107466,0.003917459124210913
cruise,0.0024041573112580706,0.0
low,0.011006829337123722,0.01753141833592237
spike,0.013802839116979326,0.007246667037619012
past,0.0008555766689755809,0.0011252246180292608
away,0.0015768491306223438,0.0010722490939545143
mutual,0.002215186245692909,0.0010376188406890443
rumor,0.007009280336693868,0.005045336518550583
resume,0.007820363481910035,0.01027293975824863
reduce,0.004616046705144139,0.0054813296804079115
weakness,0.0012626250626366273,0.0019400007252156305
impact,0.0025657047804965947,0.002499535838465766
hot,0.0011079231752937704,0.0018617260990110441
good,0.004322780870058614,0.004300689998756933
heavy,0.0053991535502529876,0.002645585439088938
equity,0.01963024472865874,0.0
aum,0.0003594590478239692,0.0019960867076958097
remove,0.0028130050432820133,0.004634047479302169
idea,0.001255932847061568,0.0008964609423707323
demand,0.0025823552520581774,0.004015960861337992
concern,0.0012522159624824094,0.002801191103814518
narrow,0.0028683844150364578,0.0013552858914787052
high,0.016672782010095675,0.009373164177302652
attribute,0.0015074181375022706,0.0007492368175954435
copper,0.00013020172528683678,0.0017330791071801092
shelf,0.0036056438225702506,0.004754967521496466
quarterly,0.004975861050933735,0.003534706496496387
repurchase,0.004652592018322362,0.0028440329478500006
cap,0.003657273231372492,0.0030765005435551447
redemption,0.0014160604488725607,0.00044869435284551363
highlight,0.0025897982516345187,0.0011417371704087052
public,0.004294086214293616,0.0037331206279085554
common,0.003888176566578754,0.003907945640770534
tweet,0.0008330441704055172,0.0016191901614545075
downside,0.0006195037715267279,0.0014407358527433352
fail,0.001182481698127878,0.0016589908493661325
reverse,0.002018276281218264,0.0013189257754772541
exercise,0.0010679069649265902,0.0007300069990231079
plummet,0.0008640837667424831,0.0015842502100336482
resistance,0.0013278827692581494,0.000956643615625001
tumble,0.001850252739318295,0.002527558312986677
register,0.0013596894084577228,0.00041466616965351997
secondary,0.0008833576108605772,0.0015429887562586468
strength,0.001302706056562706,0.0015571782403531237
halt,0.0058602341052814136,0.006460124918429956
mine,0.001494714555311233,0.0071009763315281775
adobe,0.0,0.0045102332698987715
jack,0.0,0.002043678413641482
payment,0.0014311313895258183,0.0022650276548328648
rebound,0.0018288141102870683,0.0029186658817427712
six,0.00324774712050133,0.0004312404429186297
standpoint,0.0010729367220877301,0.0005900736481982224
weigh,0.0005120402141242449,0.002507597927416389
design,0.0010890322228909615,0.0009564440451146361
agency,0.0,0.003070462679308324
city,0.0021047477473121867,0.0014412504646659488
field,6.840745676646512e-05,0.002047738096426343
jump,0.005973304467228189,0.002488522500423719
blackberry,0.0017102819328622292,0.0005542362136910297
uncertainty,0.00045904935929024236,0.0015363052702601137
ally,0.0,0.001894210870587888
gold,0.0015978814181262903,0.025527364368987154
miss,0.0020823401356479636,0.004108305275214028
slide,0.000741592706903959,0.0031726320941017337
pressure,0.00045318740194066876,0.003266670227035658
improve,0.0020298609677370854,0.003758112878241006
annual,0.0016151732412332158,0.001691926719334586
plunge,0.0019430358612526025,0.0026773021394999813
fast,0.0018576822832852623,0.0011145328090683016
track,0.0008537532632727283,0.001846473925690752
bear,0.0011223475722915526,0.0014871372101735929
interview,0.0015375674047682785,0.0025284409373906767
resource,0.000711656543663942,0.00097692234512975
exploration,0.0011034585699770587,0.00174599609051839
electric,0.0020463944827519742,0.0048334582414929946
replace,0.0014762059339733212,0.0015592771399392529
article,0.0007731925717391977,0.0011932620069148416
climb,0.0014391346250989595,0.0020553311818729976
soar,0.004072095359588107,0.0021856751579372616
volatility,0.0009984186473354227,0.0009801676654176551
lawsuit,0.0008927834196087881,0.0012917031088804448
delay,0.0024346711231584663,0.0016492290018501061
trouble,0.0006489957290246886,0.0014313456723576744
resign,0.00123879088011629,0.0019927429973216363
machinery,0.0030799751562447337,0.0024910002137129177
disappoint,0.0012979659443939217,0.0030221581780957036
white,0.003965446776593943,0.0
cancer,0.0016488161323424178,0.002036209154104443
retreat,0.0016339519416773921,0.0010509532142842948
ism,0.0016054029737602614,0.0006247721660383633
lose,0.0019770160688880943,0.0029517969153018075
reject,0.0010196641363697833,0.0013825274075278252
nonfarm,0.0007582015684561195,0.0016732473415829664
labor,0.001746255943292466,0.0007503225897976031
lift,0.005065996667968633,0.0020258064065364705
motion,0.0018629090481184281,0.0002925191177460798
exposure,0.0018680256735886323,0.0022815929942151883
authorization,0.0009791188751681066,0.0006427260052689083
response,0.0004222709861822686,0.001407845599196407
interim,0.0010437637259097944,0.001260941955124798
face,0.0009392458987876642,0.0015539037789079819
sentiment,0.0007819164949506254,0.0017708908737635142
roll,0.0020607016306898153,0.0027710869012224095
gap,0.0,0.005628702165258239
accelerate,0.0015536775962368167,0.0011732632848770843
prepare,0.0008434026088903848,0.0013184981922175578
junk,0.0003473375426188626,0.002226438779163419
think,0.0011067304119012585,0.0012666325903721112
spirit,0.005901357973936895,0.0
load,0.0013021746412461286,0.0004997076505353271
genetics,0.0037152157748320904,0.0
reason,0.002069454488336618,0.0015673084471420427
patient,0.0007207734421723179,0.0013082307920401779
sink,0.000507489317399594,0.0015772713243603941
love,0.001716197566392673,0.0011883607064880678
robin,0.002276983504348697,0.0
prudential,0.0016748964428347285,0.0002854938020250658
residential,0.0013852636304054465,0.0017305350926897045
breakout,0.0008305243475385323,0.0008056799339741435
clean,0.00236632615859713,0.0019336465044164544
align,0.0,0.0020956046959980687
balance,0.001119285186103122,0.0014058459006551483
delta,0.0019630672984303453,0.0031337136491234505
approach,0.0011619545159989864,0.0013629461424377108
transportation,0.0021078253116880033,0.0
unemployment,0.0,0.0020585476144282305
collins,0.0008569684388806405,0.0013737186364446048
quality,0.0009449541973033823,0.001145090590945122
resort,0.0026273910710018908,5.239580071256169e-05
monster,0.002941441004226445,0.0006180437118516613
foot,7.255287325284842e-05,0.0022218804181919545
space,0.0004586786881283974,0.001227833956524823
vale,0.002280895852779964,0.0
arena,0.0,0.004792448611705836
biogen,0.0,0.004905187463407299
universal,0.006039138067430607,0.0
paper,0.0015596399425077737,0.0026176550883985
drill,0.0021539527819450953,0.0002483015197841273
gun,0.0026190765119546242,8.941557551894631e-05
infinity,0.0,0.0028429230416264686
soon,0.0013595374640765114,0.0007555405615567159
via,0.0,0.023793701475648955
oncology,0.0011336326846183484,0.0006076109614829431
radio,0.004429452984118446,0.0
extra,0.0,0.0013624973141966674
myriad,0.0010943172141110657,0.0004414620959607616
southern,0.003550409114867309,0.00010998916050251026
micron,0.004499065814848526,0.000694479163969104
country,0.0,0.003277476263784325
