TXRH,56.4599990845,56.6399993896
DIN,83.9700012207,83.7099990845
QSR,63.9700012207,63.7999992371
YUM,100.6699981689,100.9000015259
WEN,22.1299991608,22.2099990845
XNET,5.0999999046,5.0
CAAS,3.0999999046,3.1600000858
GPL,0.5199999809,0.5299999714
COP,64.1500015259,65.2799987793
AIZ,130.4400024414,131.5200042725
XOM,69.0199966431,70.2399978638
XOP,92.5999984741,95.7600021362
XLE,59.4000015259,60.4399986267
MTOR,25.2399997711,26.3299999237
ATVI,58.7200012207,59.9099998474
HAIN,25.6499996185,26.1000003815
NVDA,57.7249984741,59.6875
FCEL,2.1900000572,2.7699999809
NVCN,7.9899997711,4.1399998665
PTNR,4.3299999237,4.25
NIO,4.1500000954,4.0999999046
ENDP,4.3099999428,4.6599998474
