ARNA,57.6500015259,52.2900009155
VRS,14.5500001907,14.8699998856
DSX,1.5,1.4400000572
IP,33.3806838989,34.1003799438
IVR,2.9500000477,2.9800000191
RSX,20.5,20.75
EA,115.0699996948,117.9899978638
MITT,8.7600002289,8.4300003052
ABC,90.9599990845,94.3600006104
ONCY,2.6400001049,2.4000000954
VSAT,44.6300010681,44.0900001526
CVCO,210.0,208.9900054932
PKG,100.6500015259,103.1699981689
NEM,57.1100006104,60.1399993896
DEO,142.9400024414,145.8500061035
FIX,38.0200004578,40.4900016785
COO,302.5899963379,311.75
GOLD,23.4500007629,24.5499992371
BKE,15.3699998856,15.6199998856
PSO,5.6199998856,5.6900000572
IPGP,155.25,152.5200042725
PFE,35.4933586121,35.9013290405
STXS,3.9000000954,4.0999999046
EWU,25.8099994659,26.1399993896
RGEN,132.75,130.0
GILD,72.3799972534,74.9899978638
ATVI,69.2900009155,70.0
CYD,13.0200004578,12.5699996948
AMWD,62.3400001526,66.0
SMG,136.0099945068,140.8099975586
NFLX,410.3800048828,417.2399902344
USO,25.1800003052,24.8400001526
NVCN,3.0599999428,2.8499999046
KEYS,97.5,102.0
ATRA,11.6499996185,11.25
ETN,84.2799987793,86.9599990845
LLY,148.1699981689,147.4299926758
FL,29.4799995422,29.8099994659
LRCX,268.3200073242,273.0
CEMI,10.2899999619,9.8199996948
KLAC,178.1199951172,177.6600036621
BABA,202.9900054932,199.0
