LXRX,4.0,4.0700001717
WDAY,172.6000061035,172.3000030518
CPG,3.8699998856,3.8900001049
PACB,5.1599998474,5.1399998665
CVE,8.9499998093,9.0699996948
CLR,31.2000007629,31.8899993896
NOG,19.7000007629,19.3999996185
TTOO,1.8200000525,1.6200000048
EOG,72.0599975586,73.5100021362
NKTR,19.8199996948,20.2299995422
COUP,150.0,149.9499969482
AMED,154.4400024414,158.5899963379
HCA,139.5700073242,140.2299957275
A,78.9700012207,78.6100006104
ACN,197.4199981689,198.0500030518
AVB,215.8600006104,212.8600006104
SPB,62.7599983215,61.8199996948
SYBT,40.6199989319,40.8100013733
ACM,42.7099990845,42.6500015259
CFFI,54.2000007629,53.5299987793
NXPI,114.3099975586,114.3899993896
PANW,247.0,247.9900054932
STX,59.5900001526,59.1300010681
KRNY,14.1899995804,14.1099996567
DE,172.7299957275,176.1699981689
AER,59.7099990845,60.1500015259
MDT,111.5699996948,110.8499984741
MRO,11.7600002289,11.9300003052
TNXP,1.5,1.2200000286
NVDA,52.75,52.7724990845
GCI,6.3899998665,6.5900001526
ENLC,4.9400000572,5.2199997902
SLB,36.4199981689,36.7000007629
CS,13.1400003433,13.2100000381
PAYC,261.9899902344,261.3999938965
QCOM,84.7900009155,85.2900009155
ABBV,86.7900009155,86.6399993896
ADSK,165.3300018311,165.9600067139
ACIW,36.4799995422,36.3100013733
ZBRA,242.0899963379,243.0700073242
TW,44.5299987793,44.4900016785
ARMK,43.5900001526,42.4000015259
FRO,10.970000267,11.2600002289
NUAN,17.75,17.5599994659
PRPH,2.0199999809,2.0099999905
TJX,59.1300010681,59.2299995422
HAL,20.7299995422,20.9799995422
VRTX,214.3399963379,216.9299926758
HALO,19.1599998474,19.0100002289
CRM,165.3200073242,162.9799957275
