RGR,45.1500015259,45.6100006104
BLL,66.2799987793,66.5
EWZ,42.6100006104,43.0699996948
LXRX,3.5499999523,2.6500000954
ONTX,2.8499999046,3.1500000954
X,13.7399997711,13.279999733
NFLX,315.7799987793,314.3900146484
WYNN,120.8799972534,120.7799987793
NRZ,15.5100002289,15.5600004196
PKG,112.1800003052,112.0599975586
PMT,22.9899997711,23.0699996948
IP,43.9867401123,44.2045440674
LADR,17.3099994659,17.3299999237
TWO,14.5,14.6300001144
ARI,18.2000007629,18.3099994659
RVNC,17.8500003815,18.7000007629
STWD,24.4300003052,24.6200008392
MRK,83.177482605,83.5305328369
MA,290.2300109863,290.5899963379
WDAY,179.0,178.5599975586
EXEL,16.5200004578,16.6800003052
FCX,11.4899997711,11.3699998856
NVDA,54.25,54.1150016785
NWPX,34.5099983215,34.4300003052
LGND,113.1999969482,113.3499984741
GOOGL,1306.5999755859,1302.5600585938
RSX,24.3099994659,24.3600006104
DXCM,226.1000061035,218.1499938965
KSS,48.0400009155,47.2299995422
OCUL,3.5199999809,3.9500000477
GPS,16.8799991608,16.6499996185
PTR,46.4099998474,45.6699981689
COUP,154.0,153.8000030518
ILF,31.6700000763,31.8099994659
DSX,3.4800000191,3.4200000763
FISV,116.1200027466,116.1399993896
TS,21.2600002289,21.0599994659
TSLA,66.2220001221,65.8799972534
INCY,94.8899993896,94.8199996948
BPTH,7.1999998093,7.4699997902
SNPS,142.0099945068,141.7899932861
IPGP,144.2700042725,142.9499969482
SNY,46.5800018311,46.2900009155
IHF,195.0500030518,194.9700012207
CANF,3.7799999714,3.4300000668
TY,28.3299999237,28.4099998474
NOW,280.9700012207,283.0
INTU,261.3399963379,259.1099853516
MYGN,25.8799991608,25.7900009155
TSEM,22.4699993134,22.1100006104
